numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
13380	13379	polygraph	49030	81	40	72	37	1.5882	1.9138	0.47687	1.6128	Noun	73	0.90123	3.2056	3	28.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_13380_polygraph_low3	3400	11400	
15603	15602	selection	57692	232	201	225	196	4.549	2.3674	2.3963	2.3054	Noun	232	1	3.6592	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_15603_selection_high3	3350	11350	
14047	14046	quad	51533	79	53	53	43	1.549	1.9031	0.63186	1.7324	Noun	77	0.98718	3.1949	1	7	4	2	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_14047_quad_low1	3200	11200	
16188	16187	sleigh	59805	167	71	158	66	3.2745	2.2253	0.84645	1.8573	Noun	145	0.87879	3.5171	1	19.8	6	0	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_16188_sleigh_low1	3250	11250	
8049	8048	harmony	29544	419	202	194	159	8.2157	2.6232	2.4082	2.3075	Noun	414	0.98807	3.9151	3	65.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_8049_harmony_high3	3300	11300	
11966	11965	oak	44025	286	187	189	129	5.6078	2.4579	2.2294	2.2742	Noun	269	0.93728	3.7497	1	3	3	4	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_11966_oak_high1	3300	11300	
14896	14895	roach	55317	135	73	89	59	2.6471	2.1335	0.87029	1.8692	Noun	91	0.67407	3.4254	1	41	5	3	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_14896_roach_low1	3500	11500	
14383	14382	reception	52766	568	420	539	404	11.1373	2.7551	5.0072	2.6243	Noun	568	1	4.0469	3	126.13	9	1	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_14383_reception_high3	3300	11300	
3987	3986	cough	14565	448	334	387	295	8.7843	2.6522	3.9819	2.525	Noun	258	0.57461	3.9441	1	34.75	5	5	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_3987_cough_high1	3300	11300	
5153	5152	document	19289	515	319	496	305	10.098	2.7126	3.8031	2.5051	Noun	439	0.85243	4.0045	3	45	8	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_5153_document_high3	3300	11300	
19131	19130	wax	72229	461	277	394	266	9.0392	2.6646	3.3023	2.444	Noun	299	0.64859	3.9565	1	5.5	3	9	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_19131_wax_high1	3400	11400	
3747	3746	confidence	13380	993	751	960	738	19.4706	2.9974	8.9533	2.8762	Noun	994	1	4.2892	3	80.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_3747_confidence_high3	3450	11450	
13592	13591	predator	49744	134	102	122	94	2.6275	2.1303	1.216	2.0128	Noun	132	1	3.4222	3	65.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_13592_predator_low3	3300	11300	
