numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
5606	5605	edition	20691	249	194	229	177	4.8824	2.3979	2.3128	2.29	Noun	248	1	3.6898	3	62.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_5606_edition_high3	3200	11200	
3718	3717	concussion	13269	229	182	206	170	4.4902	2.3617	2.1698	2.2625	Noun	229	1	3.6536	3	118.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_3718_concussion_high3	3450	11450	
13292	13291	plunge	48759	114	101	108	96	2.2353	2.0607	1.2041	2.0086	Noun	61	0.53509	3.3525	1	33.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_13292_plunge_low1	3400	11400	
7631	7630	gratitude	28234	395	338	376	325	7.7451	2.5977	4.0296	2.5302	Noun	390	0.9949	3.8895	3	49.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_7631_gratitude_high3	3450	11450	
4352	4351	currency	15806	186	146	174	139	3.6471	2.2718	1.7406	2.1673	Noun	186	1	3.5637	3	47.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_4352_currency_low3	3200	11200	
11331	11330	moor	41611	101	23	82	14	1.9804	2.0086	0.2742	1.3802	Noun	105	0.97222	3.3004	1	26.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_11331_moor_low1	3250	11250	
8680	8679	hyena	31714	72	37	64	35	1.4118	1.8633	0.44111	1.5798	Noun	70	0.97222	3.1552	3	8	5	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_8680_hyena_low3	3250	11250	
17816	17815	throne	66149	441	232	428	229	8.6471	2.6454	2.7659	2.3674	Noun	444	1	3.9373	1	38.6	6	1	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_17816_throne_high1	3400	11400	
15179	15178	salami	56210	114	77	104	69	2.2353	2.0607	0.91798	1.8921	Noun	113	0.99123	3.3525	3	34.6	6	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_15179_salami_low3	3250	11250	
17737	17736	theatre	65812	582	236	488	188	11.4118	2.7657	2.8135	2.3747	Noun	578	0.99827	4.0575	3	48.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_17737_theatre_high3	3350	11350	
6027	6026	example	22610	1527	1184	1508	1168	29.9412	3.1841	14.1154	3.0737	Noun	907	0.59281	4.476	3	39.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_6027_example_high3	3200	11200	
1414	1413	beginner	5460	99	82	76	65	1.9412	2	0.97759	1.9191	Noun	98	1	3.2918	3	66.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_1414_beginner_low3	3250	11250	
93	92	admission	798	181	164	167	153	3.549	2.2601	1.9552	2.2175	Noun	181	1	3.5519	3	71	9	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_93_admission_low3	3300	11300	
11094	11093	mint	40797	277	204	201	159	5.4314	2.444	2.432	2.3118	Noun	169	0.62593	3.7359	1	32.67	4	10	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_11094_mint_high1	3450	11450	
13053	13052	pike	48074	234	79	41	37	4.5882	2.3711	0.94182	1.9031	Noun	182	0.77778	3.6629	1	15.67	4	8	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_13053_pike_high1	3400	11400	
17102	17101	subpoena	63370	113	87	109	83	2.2157	2.0569	1.0372	1.9445	Noun	71	0.63393	3.3487	3	30.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_17102_subpoena_low3	3200	11200	
18806	18805	vibration	71221	80	57	77	56	1.5686	1.9085	0.67954	1.7634	Noun	80	1	3.2003	3	107.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_18806_vibration_low3	3450	11450	
17388	17387	sync	64546	168	129	84	73	3.2941	2.2279	1.5379	2.1139	Noun	70	0.65421	3.5197	1	0.67	4	0	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_17388_sync_low1	3350	11350	
8966	8965	injection	33356	211	148	206	146	4.1373	2.3263	1.7644	2.1732	Noun	211	1	3.6182	3	115.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_8966_injection_low3	3250	11250	
5072	5071	disposal	18898	250	212	245	209	4.902	2.3997	2.5274	2.3284	Noun	250	1	3.6915	3	56.71	8	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_5072_disposal_high3	3400	11400	
9531	9530	kit	35731	900	424	473	354	17.6471	2.9547	5.0548	2.6284	Noun	897	0.99778	4.2466	1	7	3	12	1	high	high1	1	10	1	2	11	12	13	14	4	list4	list4_9531_kit_high1	3300	11300	
9547	9546	knack	35781	127	103	126	103	2.4902	2.1072	1.2279	2.017	Noun	127	1	3.399	1	25.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_9547_knack_low1	3450	11450	
14462	14461	referee	53234	183	106	146	91	3.5882	2.2648	1.2637	2.0294	Noun	163	0.8956	3.5567	3	75.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	4	list4	list4_14462_referee_low3	3350	11350	
17298	17297	suspicion	64154	373	308	343	293	7.3137	2.5729	3.6719	2.49	Noun	368	0.98396	3.8647	3	66.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	4	list4	list4_17298_suspicion_high3	3500	11500	
11869	11868	norm	43673	170	64	28	28	3.3333	2.233	0.76299	1.8129	Noun	160	0.94118	3.5248	1	20.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	4	list4	list4_11869_norm_low1	3200	11200	
