numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
1558	1557	bin	6111	274	167	208	144	5.3725	2.4393	1.9909	2.2253	Noun	231	0.84615	3.7312	1	8.5	3	18	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_1558_bin_high1	3350	11350	
303	302	allowance	1659	265	191	256	189	5.1961	2.4249	2.2771	2.2833	Noun	265	0.99624	3.7167	3	39.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_303_allowance_high3	3450	11450	
7944	7943	ham	29228	591	335	473	286	11.5882	2.7723	3.9938	2.5263	Noun	565	0.95601	4.0642	1	8	3	17	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_7944_ham_high1	3350	11350	
3636	3635	commotion	12883	106	95	100	91	2.0784	2.0294	1.1326	1.9823	Noun	106	1	3.3212	3	128.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_3636_commotion_low3	3200	11200	
9293	9292	job	34925	21063	5983	20853	5957	413	4.3235	71.3281	3.777	Noun	21043	0.99995	5.6154	1	7	3	14	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_9293_job_high1	3200	11200	
16105	16104	skid	59494	111	74	79	58	2.1765	2.0492	0.88221	1.8751	Noun	78	0.7027	3.3411	1	8.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_16105_skid_low1	3300	11300	
17830	17829	thud	66187	99	72	68	52	1.9412	2	0.85837	1.8633	Noun	80	0.81633	3.2918	1	8.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_17830_thud_low1	3450	11450	
10346	10345	lunatic	38229	433	345	414	335	8.4902	2.6375	4.113	2.5391	Noun	368	0.84988	3.9293	3	42.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_10346_lunatic_high3	3400	11400	
6394	6393	fern	23953	163	28	22	14	3.1961	2.2148	0.33381	1.4624	Noun	116	0.71605	3.5067	1	16.67	4	1	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_6394_fern_low1	3300	11300	
6683	6682	fling	24849	180	129	157	122	3.5294	2.2577	1.5379	2.1139	Noun	128	0.71111	3.5495	1	48	5	4	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_6683_fling_low1	3300	11300	
6332	6331	feat	23776	78	70	76	69	1.5294	1.8976	0.83453	1.8513	Noun	78	1	3.1895	1	31.67	4	12	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_6332_feat_low1	3250	11250	
13990	13989	purity	51347	121	99	109	91	2.3725	2.0864	1.1803	2	Noun	121	1	3.3782	3	61.6	6	2	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_13990_purity_low3	3400	11400	
18313	18312	trough	67916	72	58	70	56	1.4118	1.8633	0.69146	1.7709	Noun	72	1	3.1552	1	36	6	1	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_18313_trough_low1	3250	11250	
875	874	attendance	3740	135	113	118	99	2.6471	2.1335	1.3472	2.0569	Noun	135	1	3.4254	3	46.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_875_attendance_low3	3450	11450	
11971	11970	oasis	44038	98	66	75	51	1.9216	1.9956	0.78684	1.8261	Noun	96	1	3.2875	3	15	5	2	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_11971_oasis_low3	3300	11300	
18221	18220	trench	67598	157	102	136	93	3.0784	2.1987	1.216	2.0128	Noun	157	0.99367	3.4905	1	45.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	7	list7	list7_18221_trench_low1	3450	11450	
10751	10750	mayflower	39598	76	31	1	1	1.4902	1.8865	0.36958	1.5051	Noun	50	0.68493	3.1783	3	27.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_10751_mayflower_low3	3400	11400	
18531	18530	underwear	69152	1105	754	1063	734	21.6667	3.0438	8.989	2.8779	Noun	1102	0.99909	4.3356	3	53.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_18531_underwear_high3	3200	11200	
5019	5018	discipline	18510	462	335	419	315	9.0588	2.6656	3.9938	2.5263	Noun	462	1	3.9574	3	105.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_5019_discipline_high3	3500	11500	
674	673	area	3018	3821	2159	3663	2099	74.9216	3.5823	25.7392	3.3345	Noun	3817	1	4.8741	3	9.67	4	1	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_674_area_high3	3350	11350	
15445	15444	scotch	57109	752	478	301	200	14.7451	2.8768	5.6986	2.6803	Noun	662	0.88032	4.1686	1	26.6	6	1	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_15445_scotch_high1	3350	11350	
12116	12115	opener	44616	173	103	170	103	3.3922	2.2405	1.2279	2.017	Noun	173	1	3.5324	3	107.6	6	1	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_12116_opener_low3	3200	11200	
8389	8388	hog	30701	261	194	234	179	5.1176	2.4183	2.3128	2.29	Noun	205	0.78846	3.7101	1	7	3	14	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_8389_hog_high1	3400	11400	
7674	7673	grief	28394	552	450	533	434	10.8235	2.7427	5.3648	2.6542	Noun	553	1	4.0346	1	38	5	1	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_7674_grief_high1	3500	11500	
3657	3656	compassion	12966	319	265	292	249	6.2549	2.5051	3.1593	2.4249	Noun	319	1	3.797	3	111.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_3657_compassion_high3	3350	11350	
4148	4147	creep	15105	573	432	531	410	11.2353	2.7589	5.1502	2.6365	Noun	369	0.64623	4.0507	1	35.75	5	3	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_4148_creep_high1	3250	11250	
364	363	amendment	1884	209	115	83	52	4.098	2.3222	1.371	2.0645	Noun	209	1	3.6141	3	44.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	7	list7	list7_364_amendment_low3	3350	11350	
18793	18792	vet	71174	296	193	288	189	5.8039	2.4728	2.3009	2.2878	Noun	278	0.93919	3.7646	1	7	3	13	1	high	high1	1	10	1	2	11	12	13	14	7	list7	list7_18793_vet_high1	3400	11400	
16974	16973	strategy	62847	482	371	461	364	9.451	2.6839	4.423	2.5705	Noun	482	1	3.9758	3	57	8	0	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_16974_strategy_high3	3350	11350	
18629	18628	vacation	70644	1673	979	1615	969	32.8039	3.2238	11.6714	2.9912	Noun	1672	0.99821	4.5156	3	88.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	7	list7	list7_18629_vacation_high3	3450	11450	
