numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
15339	15338	scam	56758	313	225	308	224	6.1373	2.4969	2.6824	2.3541	Noun	277	0.88782	3.7888	1	8	4	8	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_15339_scam_high1	3350	11350	
10582	10581	manuscript	39041	137	80	131	76	2.6863	2.1399	0.95374	1.9085	Noun	137	1	3.4317	3	33.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_10582_manuscript_low3	3500	11500	
17005	17004	stride	62957	107	68	75	67	2.098	2.0334	0.81068	1.8388	Noun	76	0.7037	3.3253	1	53	6	5	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_17005_stride_low1	3400	11400	
5879	5878	episode	21998	627	462	446	316	12.2941	2.798	5.5079	2.6656	Noun	624	1	4.0898	3	23.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_5879_episode_high3	3450	11450	
9063	9062	intercom	33797	107	69	84	59	2.098	2.0334	0.8226	1.8451	Noun	107	1	3.3253	3	59	8	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_9063_intercom_low3	3300	11300	
8885	8884	indictment	32901	126	87	124	86	2.4706	2.1038	1.0372	1.9445	Noun	126	1	3.3956	3	70.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_8885_indictment_low3	3200	11200	
12157	12156	oracle	44730	114	37	31	21	2.2353	2.0607	0.44111	1.5798	Noun	114	1	3.3525	3	66.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_12157_oracle_low3	3400	11400	
531	530	antidote	2497	221	82	213	81	4.3333	2.3464	0.97759	1.9191	Noun	222	1	3.6382	3	44	8	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_531_antidote_low3	3500	11500	
14258	14257	rank	52210	433	325	416	314	8.4902	2.6375	3.8746	2.5132	Noun	376	0.86836	3.9293	1	32.33	4	13	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_14258_rank_high1	3350	11350	
16484	16483	spade	61046	118	57	55	38	2.3137	2.0755	0.67954	1.7634	Noun	92	0.78632	3.3674	1	28.5	5	5	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_16484_spade_low1	3450	11450	
14775	14774	revolver	54888	141	101	140	101	2.7647	2.1523	1.2041	2.0086	Noun	144	1	3.4441	3	82.43	8	2	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_14775_revolver_low3	3300	11300	
16411	16410	song	60785	4778	1946	4447	1867	93.6863	3.6793	23.1998	3.2894	Noun	4735	0.9935	4.9712	1	27.33	4	8	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_16411_song_high1	3250	11250	
13526	13525	pottery	49509	94	61	74	47	1.8431	1.9777	0.72723	1.7924	Noun	94	1	3.2696	3	111	7	2	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_13526_pottery_low3	3200	11200	
43	42	accounting	410	230	179	186	151	4.5098	2.3636	2.134	2.2553	Noun	180	0.78261	3.6554	3	175.33	10	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_43_accounting_high3	3450	11450	
6584	6583	fist	24499	375	293	328	280	7.3529	2.5752	3.4931	2.4683	Noun	366	0.976	3.867	1	24.33	4	6	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_6584_fist_high1	3350	11350	
8494	8493	hoot	31034	133	120	125	114	2.6078	2.1271	1.4306	2.0828	Noun	117	0.88636	3.4189	1	32.67	4	13	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_8494_hoot_low1	3300	11300	
16489	16488	span	61060	101	86	95	81	1.9804	2.0086	1.0253	1.9395	Noun	74	0.74	3.3004	1	11.67	4	6	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_16489_span_low1	3500	11500	
10211	10210	lodge	37740	341	180	222	132	6.6863	2.534	2.1459	2.2577	Noun	239	0.70088	3.8259	1	28	5	2	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_10211_lodge_high1	3350	11350	
9059	9058	intention	33754	559	456	558	456	10.9608	2.7482	5.4363	2.6599	Noun	558	1	4.04	3	137.25	9	1	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_9059_intention_high3	3450	11450	
595	594	appendix	2738	133	88	125	86	2.6078	2.1271	1.0491	1.9494	Noun	133	1	3.4189	3	34.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	5	list5	list5_595_appendix_low3	3250	11250	
19095	19094	wasp	72107	73	43	41	23	1.4314	1.8692	0.51264	1.6435	Noun	73	1	3.1611	1	24.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_19095_wasp_low1	3200	11200	
4285	4284	cub	15588	107	68	38	27	2.098	2.0334	0.81068	1.8388	Noun	104	0.97196	3.3253	1	6.5	3	13	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_4285_cub_low1	3400	11400	
6079	6078	exhibit	22795	388	239	288	196	7.6078	2.5899	2.8493	2.3802	Noun	277	0.71762	3.8818	3	16.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_6079_exhibit_high3	3250	11250	
18224	18223	trend	67604	106	79	84	76	2.0784	2.0294	0.94182	1.9031	Noun	87	0.83654	3.3212	1	33	5	1	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_18224_trend_low1	3450	11450	
2029	2028	brake	7628	305	196	252	173	5.9804	2.4857	2.3367	2.2945	Noun	216	0.72241	3.7776	1	38.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	5	list5	list5_2029_brake_high1	3450	11450	
16201	16200	slime	59848	141	106	126	101	2.7647	2.1523	1.2637	2.0294	Noun	127	0.90071	3.4441	1	27.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	5	list5	list5_16201_slime_low1	3200	11200	
4644	4643	defendant	16825	904	316	875	310	17.7255	2.9566	3.7673	2.5011	Noun	904	1	4.2485	3	71.88	9	1	1	high	high3	2	20	1	2	21	22	23	24	5	list5	list5_4644_defendant_high3	3250	11250	
