numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
7620	7619	grasp	28194	233	202	223	199	4.5686	2.3692	2.4082	2.3075	Noun	122	0.52361	3.661	1	42	5	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_7620_grasp_high1	3250	11250	
289	288	allergy	1618	86	66	81	65	1.6863	1.9395	0.78684	1.8261	Noun	84	1	3.2314	3	27.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_289_allergy_low3	3300	11300	
17654	17653	temptation	65479	216	178	188	163	4.2353	2.3365	2.1221	2.2529	Noun	216	1	3.6283	3	134.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_17654_temptation_low3	3500	11500	
5440	5439	duct	20156	160	110	143	106	3.1373	2.2068	1.3114	2.0453	Noun	121	0.76582	3.4987	1	13	4	3	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_5440_duct_low1	3350	11350	
13943	13942	pun	51222	94	85	82	75	1.8431	1.9777	1.0134	1.9345	Noun	86	0.92473	3.2696	1	7.5	3	16	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_13943_pun_low1	3450	11450	
14545	14544	relevance	53708	82	68	63	51	1.6078	1.9191	0.81068	1.8388	Noun	82	1	3.2109	3	71.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_14545_relevance_low3	3450	11450	
4948	4947	dime	18223	615	473	604	466	12.0588	2.7896	5.639	2.6758	Noun	609	0.99673	4.0814	1	15.67	4	9	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_4948_dime_high1	3250	11250	
1269	1268	basketball	5023	1091	420	1014	402	21.3922	3.0382	5.0072	2.6243	Noun	1086	0.99908	4.3301	3	11.56	10	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_1269_basketball_high3	3200	11200	
18165	18164	transition	67360	159	136	155	135	3.1176	2.2041	1.6214	2.1367	Noun	160	1	3.496	3	126.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_18165_transition_low3	3300	11300	
14743	14742	reunion	54747	450	270	433	263	8.8235	2.6542	3.2189	2.433	Noun	449	0.99778	3.946	3	76.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_14743_reunion_high3	3500	11500	
4596	4595	decency	16578	236	198	224	193	4.6275	2.3747	2.3605	2.2989	Noun	235	0.99576	3.6666	3	49.67	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_4596_decency_high3	3350	11350	
2272	2271	bulk	8356	97	91	89	83	1.902	1.9912	1.0849	1.9638	Noun	81	0.83505	3.2831	1	18.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_2272_bulk_low1	3300	11300	
10902	10901	messenger	40173	411	283	359	267	8.0588	2.6149	3.3739	2.4533	Noun	413	1	3.9067	3	62.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_10902_messenger_high3	3500	11500	
1344	1343	beam	5212	445	232	398	204	8.7255	2.6493	2.7659	2.3674	Noun	308	0.69213	3.9412	1	34	4	8	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_1344_beam_high1	3400	11400	
7283	7282	genetics	26991	90	68	61	54	1.7647	1.959	0.81068	1.8388	Noun	90	1	3.2509	3	67.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_7283_genetics_low3	3300	11300	
13086	13085	pinch	48167	312	261	277	233	6.1176	2.4955	3.1116	2.4183	Noun	158	0.50641	3.7874	1	45.75	5	5	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_13086_pinch_high1	3400	11400	
8408	8407	holiday	30757	1086	617	897	534	21.2941	3.0362	7.3557	2.791	Noun	1045	0.96225	4.3281	3	35	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_8408_holiday_high3	3250	11250	
264	263	alias	1536	208	155	143	112	4.0784	2.3201	1.8479	2.1931	Noun	162	0.77143	3.612	3	21.25	5	1	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_264_alias_low3	3350	11350	
4456	4455	dam	16102	293	124	227	101	5.7451	2.4683	1.4783	2.0969	Noun	270	0.93103	3.7602	1	6	3	11	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_4456_dam_high1	3300	11300	
10519	10518	management	38829	594	423	506	382	11.6471	2.7745	5.0429	2.6274	Noun	591	0.99831	4.0664	3	49.11	10	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_10519_management_high3	3400	11400	
1763	1762	blush	6830	136	115	127	110	2.6667	2.1367	1.371	2.0645	Noun	91	0.66912	3.4286	1	30	5	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_1763_blush_low1	3450	11450	
2173	2172	bronze	8068	143	99	90	68	2.8039	2.1584	1.1803	2	Noun	142	0.99301	3.4502	1	35.4	6	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_2173_bronze_low1	3300	11300	
9716	9715	larceny	36362	113	87	104	83	2.2157	2.0569	1.0372	1.9445	Noun	112	0.99115	3.3487	3	61.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_9716_larceny_low3	3450	11450	
