numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
9035	9034	institute	33626	166	123	140	112	3.2549	2.2227	1.4664	2.0934	Noun	158	0.95758	3.5146	3	79.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_9035_institute_low3	3200	11200	
9724	9723	lark	36384	83	54	61	45	1.6275	1.9243	0.64378	1.7404	Noun	69	0.83133	3.2161	1	36	4	9	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_9724_lark_low1	3350	11350	
14505	14504	regiment	53427	247	111	211	95	4.8431	2.3945	1.3233	2.0492	Noun	244	0.98785	3.6863	3	72.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_14505_regiment_high3	3400	11400	
8508	8507	horizon	31083	228	157	198	143	4.4706	2.3598	1.8717	2.1987	Noun	228	1	3.6517	3	47.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_8508_horizon_high3	3500	11500	
17161	17160	suggestion	63607	622	519	617	517	12.1961	2.7945	6.1874	2.716	Noun	622	1	4.0863	3	119.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_17161_suggestion_high3	3500	11500	
12538	12537	paragraph	46240	144	109	116	95	2.8235	2.1614	1.2995	2.0414	Noun	144	1	3.4532	3	44.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_12538_paragraph_low3	3200	11200	
12751	12750	peak	46859	303	215	245	181	5.9412	2.4829	2.5632	2.3345	Noun	275	0.90759	3.7747	1	28.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_12751_peak_high1	3500	11500	
5205	5204	donation	19466	179	137	173	134	3.5098	2.2553	1.6333	2.1399	Noun	179	1	3.5471	3	103	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_5205_donation_low3	3500	11500	
266	265	alibi	1538	426	249	417	241	8.3529	2.6304	2.9685	2.3979	Noun	428	1	3.9223	3	17	5	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_266_alibi_high3	3200	11200	
10683	10682	massacre	39357	202	140	155	117	3.9608	2.3075	1.6691	2.1492	Noun	163	0.815	3.5993	3	35.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_10683_massacre_low3	3300	11300	
12646	12645	paste	46591	87	71	81	65	1.7059	1.9445	0.84645	1.8573	Noun	66	0.75862	3.2363	1	41	5	8	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_12646_paste_low1	3500	11500	
18705	18704	vat	70894	76	57	69	52	1.4902	1.8865	0.67954	1.7634	Noun	75	1	3.1783	1	8	3	15	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_18705_vat_low1	3250	11250	
19113	19112	waterfall	72168	95	67	91	65	1.8627	1.9823	0.79876	1.8325	Noun	95	1	3.2741	3	51.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_19113_waterfall_low3	3500	11500	
6513	6512	financing	24307	85	72	82	69	1.6667	1.9345	0.85837	1.8633	Noun	51	0.60714	3.2263	3	194.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_6513_financing_low3	3300	11300	
9180	9179	itch	34458	213	155	211	154	4.1765	2.3304	1.8479	2.1931	Noun	145	0.68075	3.6222	1	4.33	4	1	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_9180_itch_low1	3200	11200	
7297	7296	gent	27016	82	64	76	60	1.6078	1.9191	0.76299	1.8129	Noun	82	1	3.2109	1	19.67	4	10	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_7297_gent_low1	3250	11250	
14564	14563	remedy	53808	118	107	115	104	2.3137	2.0755	1.2756	2.0334	Noun	74	0.62712	3.3674	3	41.4	6	0	1	low	low3	4	40	1	2	41	42	43	44	6	list6	list6_14564_remedy_low3	3500	11500	
15106	15105	rust	55972	127	101	112	93	2.4902	2.1072	1.2041	2.0086	Noun	77	0.6063	3.399	1	27	4	12	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_15106_rust_low1	3500	11500	
16852	16851	stereo	62380	304	216	260	191	5.9608	2.4843	2.5751	2.3365	Noun	301	1	3.7761	3	49	6	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_16852_stereo_high3	3400	11400	
16592	16591	splash	61478	215	170	179	151	4.2157	2.3345	2.0267	2.233	Noun	133	0.62441	3.6263	1	30.4	6	0	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_16592_splash_low1	3400	11400	
12177	12176	orchestra	44770	281	189	220	157	5.5098	2.4502	2.2532	2.2788	Noun	279	1	3.7421	3	26.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	6	list6	list6_12177_orchestra_high3	3400	11400	
8158	8157	hearse	29886	81	53	80	52	1.5882	1.9138	0.63186	1.7324	Noun	71	0.8875	3.2056	1	56.6	6	1	1	low	low1	3	30	1	2	31	32	33	34	6	list6	list6_8158_hearse_low1	3450	11450	
5459	5458	duke	20200	1277	311	206	77	25.0392	3.1065	3.7077	2.4942	Noun	1231	0.96473	4.3984	1	15	4	4	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_5459_duke_high1	3300	11300	
1901	1900	boot	7251	568	374	484	350	11.1373	2.7551	4.4588	2.574	Noun	382	0.67135	4.0469	1	34.67	4	17	1	high	high1	1	10	1	2	11	12	13	14	6	list6	list6_1901_boot_high1	3300	11300	
