numid|f	X1|f	X|f	Word|s	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	numDom_PoS_SUBTLEX|f	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	All_PoS_SUBTLEX|s	All_freqs_SUBTLEX|f	Zipfvalue|f	Zipfvalue_cat|s	Zipfvalue_ncat|f	cmu_sylls|f	BF_TK|f	BF_TP|f	LEN_L|f	N|f	
1424	9512	31646	hyacinth	21	12	6	6	0.41176	1.3424	0.14306	1.1139	Noun	1	21	1	Noun	21	2.6343	low	1	3	348.65	40.14	8	0	
1573	10215	34669	jaunt	19	19	19	19	0.37255	1.301	0.22651	1.301	Noun	1	19	1	Noun	19	2.5929	low	1	1	930.2	24.5	5	3	
3535	26242	43492	nonbinding	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Verb	2	1	1	Verb	1	1.5929	low	1	3	584.85	141.67	10	0	
1820	12069	40475	midshipman	37	13	9	7	0.72549	1.5798	0.15498	1.1461	Noun	1	37	1	Noun	37	2.8716	high	2	3	34.19	12.22	10	0	
2871	19322	65741	tew	4	3	4	3	0.078431	0.69897	0.035765	0.60206	Noun	1	4	1	Noun	4	1.9908	low	1	1	996.19	5.5	3	12	
1864	12389	41484	monoplane	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	1	2	1	Noun	2	1.769	low	1	3	317.22	48	9	0	
2162	14327	47886	physician	313	235	293	222	6.1373	2.4969	2.8016	2.3729	Noun	1	313	1	Noun	313	3.7888	high	2	3	179.99	26.88	9	0	
3184	22101	5050	baste	18	15	13	12	0.35294	1.2788	0.17883	1.2041	Verb	2	18	1	Verb	18	2.5706	low	1	1	843.8	39.5	5	5	
2813	18922	64511	symmetry	41	28	38	28	0.80392	1.6232	0.33381	1.4624	Noun	1	41	1	Noun	41	2.9151	high	2	3	219.26	31	8	0	
1780	11801	39639	meal	1472	1048	1441	1030	28.8627	3.1682	12.494	3.0208	Noun	1	1471	1	Noun	1471	4.46	high	2	1	1889.63	31.33	4	12	
2064	13696	45931	pais	5	4	4	3	0.098039	0.77815	0.047687	0.69897	Noun	1	6	1	Noun	6	2.07	low	1	1	3462.33	23.67	4	12	
3869	29757	72343	wed	125	92	117	85	2.451	2.1004	1.0968	1.9685	Verb	2	209	1	Verb	209	3.3922	high	2	1	354.47	6	3	11	
1768	11713	39316	mascara	64	62	62	60	1.2549	1.8129	0.73915	1.7993	Noun	1	65	1	Noun	65	3.1047	high	2	3	371.78	46.5	7	0	
1304	8465	28386	grid	282	190	267	183	5.5294	2.4518	2.2651	2.281	Noun	1	282	1	Noun	282	3.7436	high	2	1	1176.6	14.67	4	5	
1174	7391	25020	flue	21	17	21	17	0.41176	1.3424	0.20267	1.2553	Noun	1	21	1	Noun	21	2.6343	low	1	1	234.87	14	4	6	
925	5798	19595	dose	270	202	267	201	5.2941	2.433	2.4082	2.3075	Noun	1	274	1	Noun	274	3.7248	high	2	1	1947.66	21.33	4	12	
464	3012	9703	carnauba	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	1	2	1	Noun	2	1.769	low	1	3	185.76	39.86	8	0	
1644	10809	36575	lawnmower	24	23	24	23	0.47059	1.3979	0.2742	1.3802	Noun	1	24	1	Noun	24	2.6898	low	1	3	79.09	21.5	9	0	
3139	21416	73860	yarn	81	60	78	59	1.5882	1.9138	0.71531	1.7853	Noun	1	81	1	Noun	81	3.2056	high	2	1	864.82	28	4	7	
3567	26536	45511	overmatch	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Verb	2	1	1	Verb	1	1.5929	low	1	3	178.15	39	9	0	
1543	10053	34098	intrusion	127	108	126	108	2.4902	2.1072	1.2876	2.0374	Noun	1	128	1	Noun	128	3.399	high	2	3	836.04	95.5	9	0	
3713	27817	54537	resubmit	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Verb	2	3	1	Verb	3	1.8939	low	1	3	534.58	49.14	8	0	
164	780	2482	anticline	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	3	723.93	142.25	9	0	
2192	14641	48676	plight	63	52	62	51	1.2353	1.8062	0.61993	1.7243	Noun	1	63	1	Noun	63	3.098	high	2	1	550.93	29.8	6	4	
2945	19910	67664	triborough	11	9	0	0	0.21569	1.0792	0.1073	1	Noun	1	11	1	Noun	11	2.371	low	1	3	106.95	21	10	0	
2034	13466	44907	orphanage	273	136	256	132	5.3529	2.4378	1.6214	2.1367	Noun	1	273	1	Noun	273	3.7296	high	2	3	145.44	24.63	9	0	
1410	9379	31228	hote	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1	Noun	1	1.5929	low	1	1	937	22.67	4	13	
3471	25530	34370	irrigate	31	23	22	18	0.60784	1.5051	0.2742	1.3802	Verb	2	31	1	Verb	31	2.797	high	2	3	247.94	44.86	8	1	
3223	22734	11869	cleave	10	9	5	5	0.19608	1.0414	0.1073	1	Verb	2	10	1	Verb	10	2.3332	low	1	1	324.17	33.2	6	0	
2850	19184	65302	tedium	13	13	13	13	0.2549	1.1461	0.15498	1.1461	Noun	1	13	1	Noun	13	2.438	low	1	3	158.18	24.6	6	1	
940	5932	19998	drogue	7	3	7	3	0.13725	0.90309	0.035765	0.60206	Noun	1	7	1	Noun	7	2.1949	low	1	1	414.49	29.8	6	0	
1881	12504	41832	motorboat	29	19	26	18	0.56863	1.4771	0.22651	1.301	Noun	1	29	1	Noun	29	2.769	high	2	3	152.81	27.75	9	0	
