"","X.1","X","Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","cmu_sylls","BF_TK","BF_TP","LEN_L","N"
"2065",13723,46008,"pallone",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,750.24,77.17,7,0
"2066",13725,46011,"palm",675,435,344,274,13.23529412,2.829946696,5.185979971,2.639486489,"Noun",675,1,"Noun",675,4.121780838,1,1178.94,24.67,4,5
"2067",13727,46017,"palmetto",4,3,3,2,0.078431373,0.698970004,0.035765379,0.602059991,"Noun",4,1,"Noun",4,1.990804146,3,135.36,33.14,8,0
"2068",13729,46020,"palmistry",5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,252.3,41.38,9,0
"2069",13746,46068,"pancreas",40,33,36,29,0.784313725,1.612783857,0.39341917,1.531478917,"Noun",40,1,"Noun",40,2.904617999,3,300.36,47.29,8,0
"2070",13750,46085,"pane",24,21,23,20,0.470588235,1.397940009,0.250357654,1.342422681,"Noun",24,1,"Noun",24,2.689774151,1,1989.29,37,4,17
"2071",13752,46088,"paneling",9,7,9,7,0.176470588,1,0.083452551,0.903089987,"Noun",9,1,"Noun",9,2.291834142,3,1795.42,305.14,8,0
"2072",13753,46089,"panelist",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,437.99,101.29,8,0
"2073",13761,46100,"panhandler",14,11,14,11,0.274509804,1.176091259,0.131139723,1.079181246,"Noun",14,1,"Noun",14,2.467925401,3,134.7,33.11,10,0
"2074",13764,46115,"panoply",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,679.52,66.33,7,0
"2075",13771,46130,"pantheon",21,15,12,12,0.411764706,1.342422681,0.178826896,1.204119983,"Noun",21,1,"Noun",21,2.634256823,3,563.43,62,8,0
"2076",13776,46137,"pantomime",17,15,16,14,0.333333333,1.255272505,0.178826896,1.204119983,"Noun",17,1,"Noun",17,2.547106647,3,212.92,37.13,9,0
"2077",13786,46153,"pap",66,39,44,27,1.294117647,1.826074803,0.464949928,1.602059991,"Noun",77,1,"Noun",77,3.117908945,1,206.2,10,3,22
"2078",13787,46155,"papacy",2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,321.58,31.8,6,0
"2079",13791,46166,"paperback",23,18,21,17,0.450980392,1.380211242,0.214592275,1.278753601,"Noun",23,1,"Noun",23,2.672045384,3,234.83,45.63,9,0
"2080",13795,46174,"papering",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,2004.11,296.57,8,2
"2081",13804,46205,"parable",9,9,8,8,0.176470588,1,0.107296137,1,"Noun",9,1,"Noun",9,2.291834142,3,746.38,84,7,1
"2082",13808,46211,"parachute",162,120,150,114,3.176470588,2.212187604,1.430615165,2.08278537,"Noun",163,1,"Noun",163,3.504021747,3,197.18,56.25,9,0
"2083",13811,46223,"paradigm",37,21,35,19,0.725490196,1.579783597,0.250357654,1.342422681,"Noun",37,1,"Noun",37,2.871617739,3,353.29,60.57,8,0
"2084",13814,46230,"paradox",65,45,60,40,1.274509804,1.819543936,0.536480687,1.662757832,"Noun",65,1,"Noun",65,3.111378078,3,572.54,59.67,7,0
"2085",13816,46234,"paraffin",22,9,20,9,0.431372549,1.361727836,0.107296137,1,"Noun",22,1,"Noun",22,2.653561978,3,259.51,48.71,8,0
"2086",13817,46237,"paragon",15,14,14,14,0.294117647,1.204119983,0.166905103,1.176091259,"Noun",15,1,"Noun",15,2.495954125,3,736.08,69.67,7,0
"2087",13820,46240,"paragraph",144,109,116,95,2.823529412,2.161368002,1.299475441,2.041392685,"Noun",144,1,"Noun",144,3.453202144,3,165.45,44.38,9,0
"2088",13838,46291,"parapet",10,9,10,9,0.196078431,1.041392685,0.107296137,1,"Noun",9,1,"Noun",9,2.333226827,3,676.87,77.83,7,0
"2089",13843,46307,"parasite",126,83,115,78,2.470588235,2.103803721,0.989508822,1.924279286,"Noun",125,1,"Noun",125,3.395637863,3,601.62,90,8,0
"2090",13848,46318,"paratroop",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,232.08,47.25,9,0
"2091",13849,46321,"paratroops",9,7,9,7,0.176470588,1,0.083452551,0.903089987,"Noun",9,1,"Noun",9,2.291834142,3,135.7,25.44,10,0
"2092",13851,46326,"parboiling",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,547.62,139.33,10,0
"2093",13859,46356,"parentage",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Noun",8,1,"Noun",8,2.246076652,3,479.48,63.5,9,0
"2094",13860,46362,"parenthood",40,36,30,27,0.784313725,1.612783857,0.429184549,1.568201724,"Noun",40,1,"Noun",40,2.904617999,3,242,34.33,10,0
"2095",13870,46390,"parity",5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,912,80.2,6,2
"2096",13875,46415,"parliament",114,61,34,21,2.235294118,2.06069784,0.727229375,1.792391689,"Noun",114,1,"Noun",114,3.352531982,3,571.01,49.78,10,0
"2097",13899,46467,"parsonage",5,2,5,2,0.098039216,0.77815125,0.023843586,0.477121255,"Noun",5,1,"Noun",5,2.069985393,3,212.6,47.5,9,1
"2098",13902,46480,"parthenon",18,10,0,0,0.352941176,1.278753601,0.11921793,1.041392685,"Noun",18,1,"Noun",18,2.570587743,3,487.99,72.75,9,0
"2099",13907,46498,"particle",91,55,84,52,1.784313725,1.963787827,0.655698617,1.748188027,"Noun",91,1,"Noun",91,3.255621969,3,465.84,71.29,8,0
"2100",13924,46549,"passageway",60,48,60,48,1.176470588,1.785329835,0.572246066,1.69019608,"Noun",60,1,"Noun",60,3.077163977,3,72.78,13.11,10,0
"2101",13928,46557,"passenger",549,286,443,267,10.76470588,2.740362689,3.409632809,2.457881897,"Noun",548,1,"Noun",548,4.032196832,3,262.22,59,9,0
"2102",13967,46640,"patella",12,11,12,11,0.235294118,1.113943352,0.131139723,1.079181246,"Noun",12,1,"Noun",12,2.405777494,3,471.67,42.67,7,0
"2103",13971,46653,"path",1252,870,1198,848,24.54901961,3.097951071,10.37195994,2.940018155,"Noun",1252,1,"Noun",1252,4.389785213,1,3361.16,23.67,4,8
"2104",13973,46658,"pathfinder",6,4,0,0,0.117647059,0.84509804,0.047687172,0.698970004,"Noun",6,1,"Noun",6,2.136932182,3,124.35,37,10,0
"2105",13974,46661,"pathogen",18,12,18,12,0.352941176,1.278753601,0.143061516,1.113943352,"Noun",18,1,"Noun",18,2.570587743,3,492.48,45.86,8,0
"2106",13986,46690,"patriarch",16,13,16,13,0.31372549,1.230448921,0.154983309,1.146128036,"Noun",16,1,"Noun",16,2.522283064,3,174.7,39.88,9,0
"2107",13996,46717,"patronage",19,17,18,16,0.37254902,1.301029996,0.202670482,1.255272505,"Noun",19,1,"Noun",19,2.592864138,3,222.06,48.13,9,0
"2108",13997,46718,"patroness",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,277.08,85.25,9,0
"2109",14005,46748,"paucity",4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,"Noun",4,1,"Noun",4,1.990804146,3,552.87,47.5,7,0
"2110",14015,46773,"pavilion",49,36,22,20,0.960784314,1.698970004,0.429184549,1.568201724,"Noun",49,1,"Noun",49,2.990804146,3,690.66,85.43,8,0
"2111",14030,46818,"payola",7,6,6,6,0.137254902,0.903089987,0.071530758,0.84509804,"Noun",7,1,"Noun",7,2.194924129,3,295.93,25.4,6,0
"2112",14045,46880,"peasantry",5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,"Noun",5,1,"Noun",5,2.069985393,3,276.33,48.88,9,0
"2113",14049,46887,"peat",13,10,12,10,0.254901961,1.146128036,0.11921793,1.041392685,"Noun",13,1,"Noun",13,2.437962178,1,6625.16,33.33,4,14
"2114",14061,46914,"pectoris",5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,274.08,36.29,8,0
"2115",14070,46944,"pedestal",67,44,66,43,1.31372549,1.832508913,0.524558894,1.653212514,"Noun",67,1,"Noun",67,3.124343055,3,481.26,55.57,8,0
"2116",14075,46955,"pedigree",39,36,35,33,0.764705882,1.602059991,0.429184549,1.568201724,"Noun",39,1,"Noun",39,2.893894133,3,484.23,55.43,8,0
"2117",14081,46964,"pedophile",69,35,69,35,1.352941176,1.84509804,0.417262756,1.556302501,"Noun",69,1,"Noun",69,3.136932182,3,276.98,40.63,9,0
"2118",14104,47060,"penalty",464,307,449,301,9.098039216,2.667452953,3.659990463,2.488550717,"Noun",464,1,"Noun",464,3.959287095,3,733.9,47,7,0
"2119",14113,47078,"pendulum",27,17,22,14,0.529411765,1.447158031,0.202670482,1.255272505,"Noun",27,1,"Noun",27,2.738992173,3,201.32,36,8,0
"2120",14136,47147,"pentathlon",3,1,3,1,0.058823529,0.602059991,0.011921793,0.301029996,"Noun",3,1,"Noun",3,1.893894133,3,396.09,51.56,10,0
"2121",14137,47149,"pentecost",2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,318.06,49.75,9,0
"2122",14140,47156,"pentothal",47,20,35,12,0.921568627,1.681241237,0.238435861,1.322219295,"Noun",47,1,"Noun",47,2.97307538,3,333.87,42,9,0
"2123",14141,47160,"penury",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,865.83,41.2,6,0
"2124",14145,47164,"peony",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,504.71,24,5,2
"2125",14149,47181,"peppermint",71,57,46,42,1.392156863,1.857332496,0.679542203,1.763427994,"Noun",71,1,"Noun",71,3.149166639,3,565.62,104,10,0
"2126",14157,47208,"percentage",192,164,186,159,3.764705882,2.285557309,1.955174058,2.217483944,"Noun",192,1,"Noun",192,3.577391451,3,193.5,41.22,10,0
"2127",14159,47211,"percentile",33,23,33,23,0.647058824,1.531478917,0.27420124,1.380211242,"Noun",33,1,"Noun",33,2.823313059,3,499.11,96.89,10,0
"2128",14162,47215,"perception",180,144,169,136,3.529411765,2.257678575,1.716738197,2.161368002,"Noun",180,1,"Noun",180,3.549512717,3,898.3,119.67,10,0
"2129",14167,47236,"percussion",29,22,23,17,0.568627451,1.477121255,0.262279447,1.361727836,"Noun",29,1,"Noun",29,2.768955397,3,822.6,90.78,10,0
"2130",14169,47251,"peregrine",4,4,2,2,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,862.38,155,9,0
"2131",14171,47276,"perfidy",5,3,5,3,0.098039216,0.77815125,0.035765379,0.602059991,"Noun",5,1,"Noun",5,2.069985393,3,660.17,36.67,7,0
"2132",14173,47288,"performer",123,100,121,99,2.411764706,2.093421685,1.192179304,2.004321374,"Noun",123,1,"Noun",123,3.385255827,3,325.17,49.38,9,1
"2133",14181,47313,"peridot",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,686.09,41.67,7,0
"2134",14188,47325,"period",1417,1022,1278,927,27.78431373,3.151676231,12.18407248,3.009875634,"Noun",1417,1,"Noun",1417,4.443510373,3,1009.87,40.2,6,0
"2135",14194,47362,"perjurer",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,834.42,83.86,8,1
"2136",14196,47367,"perjury",115,70,105,69,2.254901961,2.064457989,0.834525513,1.851258349,"Noun",114,1,"Noun",114,3.356292131,3,803.51,48.67,7,0
"2137",14198,47376,"perle",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,934.62,29.5,5,0
"2138",14201,47380,"permanence",11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,"Noun",11,1,"Noun",11,2.371015388,3,403.61,55,10,0
"2139",14205,47395,"permission",1587,1063,1382,983,31.11764706,3.200850498,12.672866,3.026941628,"Noun",1587,1,"Noun",1587,4.49268464,3,840.4,92.89,10,0
"2140",14207,47410,"peroxide",55,40,51,38,1.078431373,1.748188027,0.476871722,1.612783857,"Noun",55,1,"Noun",55,3.040022169,3,203.41,36.14,8,0
"2141",14209,47435,"pers",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,1,2182.85,17.33,4,8
"2142",14210,47436,"perse",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,1,1628.61,35,5,3
"2143",14215,47474,"persona",76,58,73,55,1.490196078,1.886490725,0.691463996,1.770852012,"Noun",76,1,"Noun",76,3.178324867,3,711.44,49.5,7,1
"2144",14223,47518,"persuasion",100,88,89,82,1.960784314,2.004321374,1.049117787,1.949390007,"Noun",100,1,"Noun",100,3.296155516,3,738.67,84.33,10,0
"2145",14225,47536,"perusal",5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,816,47.33,7,0
"2146",14227,47551,"perversion",40,35,37,32,0.784313725,1.612783857,0.417262756,1.556302501,"Noun",40,1,"Noun",40,2.904617999,3,874.55,97.56,10,0
"2147",14230,47562,"peseta",4,3,3,2,0.078431373,0.698970004,0.035765379,0.602059991,"Noun",4,1,"Noun",4,1.990804146,3,708.54,25,6,0
"2148",14236,47570,"pessimist",26,17,26,17,0.509803922,1.431363764,0.202670482,1.255272505,"Noun",26,1,"Noun",26,2.723197906,3,306.08,54.88,9,1
"2149",14238,47573,"pest",146,112,116,97,2.862745098,2.167317335,1.33524082,2.053078443,"Noun",145,1,"Noun",145,3.459151477,1,2599.44,23.33,4,14
"2150",14241,47580,"pesticide",18,13,18,13,0.352941176,1.278753601,0.154983309,1.146128036,"Noun",18,1,"Noun",18,2.570587743,3,378.25,60,9,0
"2151",14243,47582,"pestilence",30,28,28,26,0.588235294,1.491361694,0.333810205,1.462397998,"Noun",30,1,"Noun",30,2.783195836,3,466.48,61.56,10,0
"2152",14260,47633,"pettiness",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Noun",8,1,"Noun",8,2.246076652,3,357.61,90,9,0
"2153",14261,47638,"petulance",5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,"Noun",5,1,"Noun",5,2.069985393,3,366.13,53.25,9,0
"2154",14266,47655,"phage",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,550.43,23.75,5,2
"2155",14283,47708,"phenotype",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,79.75,13.38,9,0
"2156",14288,47739,"philistine",48,21,30,6,0.941176471,1.69019608,0.250357654,1.342422681,"Noun",48,1,"Noun",48,2.982030222,3,616.92,123.56,10,0
"2157",14291,47761,"phlebitis",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,85.36,21.13,9,0
"2158",14294,47767,"phobia",52,40,52,40,1.019607843,1.72427587,0.476871722,1.612783857,"Noun",52,1,"Noun",52,3.016110012,3,459.76,18.2,6,1
"2159",14302,47787,"phonetics",5,2,5,2,0.098039216,0.77815125,0.023843586,0.477121255,"Noun",5,1,"Noun",5,2.069985393,3,433.3,64,9,0
"2160",14312,47812,"phosphorus",34,19,30,16,0.666666667,1.544068044,0.226514068,1.301029996,"Noun",34,1,"Noun",34,2.835902186,3,97.6,24.44,10,0
"2161",14326,47885,"physicals",16,13,16,13,0.31372549,1.230448921,0.154983309,1.146128036,"Noun",16,1,"Noun",16,2.522283064,3,172.8,26.75,9,0
"2162",14327,47886,"physician",313,235,293,222,6.137254902,2.496929648,2.801621364,2.372912003,"Noun",313,1,"Noun",313,3.78876379,3,179.99,26.88,9,0
"2163",14329,47888,"physicist",69,53,67,51,1.352941176,1.84509804,0.631855031,1.73239376,"Noun",69,1,"Noun",69,3.136932182,3,236.56,36.63,9,0
"2164",14332,47891,"physio",8,6,8,6,0.156862745,0.954242509,0.071530758,0.84509804,"Noun",8,1,"Noun",8,2.246076652,3,50.94,5.8,6,0
"2165",14337,47911,"pianist",86,61,77,55,1.68627451,1.939519253,0.727229375,1.792391689,"Noun",86,1,"Noun",86,3.231353395,3,646.15,66.83,7,0
"2166",14344,47920,"pic",29,11,9,8,0.568627451,1.477121255,0.131139723,1.079181246,"Noun",29,1,"Noun",29,2.768955397,1,31.28,4,3,8
"2167",14347,47924,"picante",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,583.12,42.67,7,0
"2168",14359,47952,"picketers",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,285.55,60.38,9,0
"2169",14364,47969,"pickpocket",38,23,38,23,0.745098039,1.591064607,0.27420124,1.380211242,"Noun",38,1,"Noun",38,2.882898749,3,19.45,8.78,10,0
"2170",14375,48003,"pie",1466,790,1273,751,28.74509804,3.166430114,9.4182165,2.898176483,"Noun",1465,1,"Noun",1465,4.458264256,1,138.43,6,3,11
"2171",14383,48028,"piety",29,23,23,21,0.568627451,1.477121255,0.27420124,1.380211242,"Noun",29,1,"Noun",29,2.768955397,3,405,25.25,5,0
"2172",14386,48036,"pigeonhole",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,127.39,27.11,10,0
"2173",14390,48047,"piggyback",55,42,43,33,1.078431373,1.748188027,0.500715308,1.633468456,"Noun",55,1,"Noun",55,3.040022169,3,62.3,15.25,9,0
"2174",14411,48094,"pilferage",6,4,6,4,0.117647059,0.84509804,0.047687172,0.698970004,"Noun",6,1,"Noun",6,2.136932182,3,363.09,44.88,9,0
"2175",14413,48099,"pilgrimage",58,47,57,46,1.137254902,1.770852012,0.560324273,1.681241237,"Noun",58,1,"Noun",58,3.062686154,3,81.17,15.11,10,0
"2176",14426,48124,"pillory",5,3,5,3,0.098039216,0.77815125,0.035765379,0.602059991,"Noun",5,1,"Noun",5,2.069985393,3,732.58,70,7,0
"2177",14448,48182,"pineapple",130,78,103,72,2.549019608,2.117271296,0.929899857,1.897627091,"Noun",130,1,"Noun",130,3.409105438,3,151.73,27.5,9,0
"2178",14468,48243,"pint",167,122,159,116,3.274509804,2.225309282,1.454458751,2.089905111,"Noun",167,1,"Noun",167,3.517143424,1,1634.75,32.67,4,11
"2179",14485,48297,"piracy",41,29,36,26,0.803921569,1.62324929,0.345731998,1.477121255,"Noun",41,1,"Noun",41,2.915083433,3,282.56,29,6,0
"2180",14517,48363,"pith",10,7,7,6,0.196078431,1.041392685,0.083452551,0.903089987,"Noun",10,1,"Noun",10,2.333226827,1,5141.93,17,4,4
"2181",14542,48442,"plaid",82,72,76,67,1.607843137,1.919078092,0.858369099,1.86332286,"Noun",82,1,"Noun",82,3.210912235,1,1098.26,35.5,5,2
"2182",14564,48494,"plantation",170,81,150,74,3.333333333,2.23299611,0.965665236,1.913813852,"Noun",168,1,"Noun",168,3.524830253,3,982.35,138.22,10,0
"2183",14567,48502,"plaque",106,65,102,63,2.078431373,2.029383778,0.774916547,1.819543936,"Noun",106,1,"Noun",106,3.32121792,1,351.66,29.2,6,1
"2184",14572,48511,"plasterer",6,6,4,4,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,260.72,65.88,9,1
"2185",14588,48538,"platitude",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,278.64,45.88,9,0
"2186",14593,48547,"platypus",3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,194.45,35.43,8,0
"2187",14622,48615,"pleasantry",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,98.09,24.89,10,1
"2188",14625,48629,"pleat",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,1,1123.42,28.5,5,4
"2189",14628,48637,"plebiscite",3,3,1,1,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,144.92,29.22,10,0
"2190",14631,48645,"pleiades",6,4,1,1,0.117647059,0.84509804,0.047687172,0.698970004,"Noun",6,1,"Noun",6,2.136932182,3,582.82,99.14,8,0
"2191",14637,48660,"plethora",19,10,18,9,0.37254902,1.301029996,0.11921793,1.041392685,"Noun",19,1,"Noun",19,2.592864138,3,283.8,35,8,0
"2192",14641,48676,"plight",63,52,62,51,1.235294118,1.806179974,0.619933238,1.72427587,"Noun",63,1,"Noun",63,3.098014116,1,550.93,29.8,6,4
"2193",14646,48700,"plott",1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,686.37,27.5,5,1
"2194",14653,48718,"ploy",78,68,76,66,1.529411765,1.897627091,0.810681927,1.838849091,"Noun",78,1,"Noun",78,3.189461233,1,237.92,12,4,4
"2195",14673,48797,"pneumatics",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,425.15,78.67,10,0
"2196",14674,48803,"pneumonia",257,184,239,178,5.039215686,2.411619706,2.193609919,2.267171728,"Noun",256,1,"Noun",256,3.703453848,3,46.86,11.38,9,1
"2197",14677,48817,"pocketbook",76,56,72,53,1.490196078,1.886490725,0.66762041,1.755874856,"Noun",74,1,"Noun",74,3.178324867,3,56.46,12.44,10,0
"2198",14678,48820,"pocketful",21,17,19,15,0.411764706,1.342422681,0.202670482,1.255272505,"Noun",21,1,"Noun",21,2.634256823,3,203.57,26.38,9,0
"2199",14685,48838,"podium",65,50,64,49,1.274509804,1.819543936,0.596089652,1.707570176,"Noun",65,1,"Noun",65,3.111378078,3,388.04,29.2,6,1
"2200",14690,48851,"poetry",682,389,616,361,13.37254902,2.834420704,4.637577492,2.591064607,"Noun",679,1,"Noun",679,4.126254846,3,378.09,28.4,6,0
"2201",14696,48860,"poignancy",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,245.22,35.63,9,0
"2202",14710,48911,"polaroid",73,55,6,4,1.431372549,1.86923172,0.655698617,1.748188027,"Noun",72,1,"Noun",72,3.161065862,3,368,38.57,8,0
"2203",14712,48914,"pole",642,394,434,311,12.58823529,2.808210973,4.697186457,2.596597096,"Noun",636,1,"Noun",636,4.100045115,1,966.61,32.67,4,15
"2204",14716,48919,"polemic",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,300.06,37.67,7,0
"2205",14722,48933,"policy",1378,847,1351,836,27.01960784,3.139564266,10.0977587,2.928395852,"Noun",1380,1,"Noun",1380,4.431398408,3,794.41,40.2,6,2
"2206",14723,48937,"polio",45,32,41,30,0.882352941,1.662757832,0.381497377,1.51851394,"Noun",45,1,"Noun",45,2.954591974,3,366.78,22.25,5,1
"2207",14727,48947,"politeness",29,25,26,22,0.568627451,1.477121255,0.298044826,1.414973348,"Noun",29,1,"Noun",29,2.768955397,3,223.53,62.67,10,0
"2208",14731,48963,"politics",845,529,763,500,16.56862745,2.927370363,6.306628517,2.72427587,"Noun",844,1,"Noun",844,4.219204505,3,924.99,83.71,8,1
"2209",14739,48987,"pollutant",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,678.98,60.25,9,0
"2210",14741,48991,"polluter",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,862.61,90.29,8,2
"2211",14743,48995,"pollution",97,77,85,69,1.901960784,1.991226076,0.917978064,1.892094603,"Noun",97,1,"Noun",97,3.283060218,3,1056.82,108,9,0
"2212",14755,49027,"polyglot",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,260.47,22.29,8,0
"2213",14757,49034,"polymer",32,22,22,19,0.62745098,1.51851394,0.262279447,1.361727836,"Noun",32,1,"Noun",32,2.810348082,3,875.47,85,7,0
"2214",14759,49037,"polymorph",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,183.39,18.38,9,0
"2215",14772,49076,"pomp",20,18,16,15,0.392156863,1.322219295,0.214592275,1.278753601,"Noun",20,1,"Noun",20,2.614053437,1,1375.46,20.67,4,4
"2216",14820,49197,"poppycock",22,21,11,11,0.431372549,1.361727836,0.250357654,1.342422681,"Noun",22,1,"Noun",22,2.653561978,3,106.65,14.25,9,0
"2217",14821,49201,"populace",16,14,16,14,0.31372549,1.230448921,0.166905103,1.176091259,"Noun",16,1,"Noun",16,2.522283064,3,387.01,36.86,8,1
"2218",14824,49218,"porcelain",80,68,75,63,1.568627451,1.908485019,0.810681927,1.838849091,"Noun",80,1,"Noun",80,3.200319161,3,230.35,43,9,0
"2219",14825,49219,"porch",491,336,480,334,9.62745098,2.691965103,4.005722461,2.527629901,"Noun",491,1,"Noun",491,3.983799245,1,2021.79,41.25,5,4
"2220",14827,49224,"pore",24,19,22,19,0.470588235,1.397940009,0.226514068,1.301029996,"Noun",24,1,"Noun",24,2.689774151,1,4396.39,35.67,4,19
"2221",14838,49254,"porr",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,1780.11,23.67,4,8
"2222",14854,49289,"portico",16,3,2,2,0.31372549,1.230448921,0.035765379,0.602059991,"Noun",16,1,"Noun",16,2.522283064,3,921.55,77.33,7,0
"2223",14860,49307,"portrayal",18,17,18,17,0.352941176,1.278753601,0.202670482,1.255272505,"Noun",18,1,"Noun",18,2.570587743,3,421.28,52.63,9,0
"2224",14871,49349,"positron",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,759.04,44.71,8,1
"2225",14874,49363,"possessor",10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,"Noun",10,1,"Noun",10,2.333226827,3,324.93,44.13,9,0
"2226",14892,49410,"postmaster",17,12,11,8,0.333333333,1.255272505,0.143061516,1.113943352,"Noun",17,1,"Noun",17,2.547106647,3,214.45,54.78,10,0
"2227",14894,49419,"postmortem",67,60,57,52,1.31372549,1.832508913,0.715307582,1.785329835,"Noun",67,1,"Noun",67,3.124343055,3,165.99,43.11,10,0
"2228",14906,49466,"potboiler",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,197.19,40.25,9,0
"2229",14909,49469,"potency",24,24,23,23,0.470588235,1.397940009,0.286123033,1.397940009,"Noun",24,1,"Noun",24,2.689774151,3,566.54,39.17,7,0
"2230",14923,49498,"potpourri",24,17,23,17,0.470588235,1.397940009,0.202670482,1.255272505,"Noun",24,1,"Noun",24,2.689774151,3,172.74,23,9,0
