,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
4871,16008,czardas,3,2,2,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
4872,16010,czarist,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
4873,16011,czars,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,1
4874,16015,czechs,7,7,0,0,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,1
4875,16019,dabba,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4876,16024,dabbler,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4877,16028,dabs,19,9,19,9,0.37254902,1.301029996,0.107296137,1,Noun,19,1,Noun,19,2.592864138,NA
4878,16029,dace,5,1,0,0,0.098039216,0.77815125,0.011921793,0.301029996,Noun,5,1,Noun,5,2.069985393,1
4879,16030,dacha,4,1,3,1,0.078431373,0.698970004,0.011921793,0.301029996,Noun,4,1,Noun,4,1.990804146,2
4880,16031,dachshund,18,13,18,13,0.352941176,1.278753601,0.154983309,1.146128036,Noun,18,1,Noun,18,2.570587743,2
4881,16032,dachshunds,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,2
4882,16033,dacoits,2,1,1,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
4883,16035,dactyl,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
4884,16040,daddies,62,48,54,42,1.215686275,1.799340549,0.572246066,1.69019608,Noun,61,1,Noun,61,3.091174692,2
4885,16041,daddle,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4886,16044,dado,28,1,0,0,0.549019608,1.462397998,0.011921793,0.301029996,Noun,28,1,Noun,28,2.75423214,2
4887,16045,dads,111,95,97,85,2.176470588,2.049218023,1.132570339,1.982271233,Noun,174,1,Noun,174,3.341052165,1
4888,16050,daffodil,10,9,9,8,0.196078431,1.041392685,0.107296137,1,Noun,10,1,Noun,10,2.333226827,3
4889,16051,daffodils,32,20,25,18,0.62745098,1.51851394,0.238435861,1.322219295,Noun,32,1,Noun,32,2.810348082,3
4890,16055,dagger,251,109,235,105,4.921568627,2.401400541,1.299475441,2.041392685,Noun,251,1,Noun,251,3.693234683,2
4891,16057,daggers,61,26,44,22,1.196078431,1.792391689,0.309966619,1.431363764,Noun,61,1,Noun,61,3.084225832,2
4892,16060,dagos,9,9,8,8,0.176470588,1,0.107296137,1,Noun,9,1,Noun,9,2.291834142,NA
4893,16065,dahlias,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4894,16066,dailies,38,24,38,24,0.745098039,1.591064607,0.286123033,1.397940009,Noun,38,1,Noun,38,2.882898749,2
4895,16070,dain,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
4896,16071,dainties,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,NA
4897,16073,daintiness,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,NA
4898,16077,dairies,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
4899,16078,dairy,142,104,106,73,2.784313725,2.155336037,1.239866476,2.021189299,Noun,142,1,Noun,142,3.44717018,2
4900,16080,dais,14,13,14,13,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,1
4901,16081,daisies,78,57,68,55,1.529411765,1.897627091,0.679542203,1.763427994,Noun,78,1,Noun,78,3.189461233,2
4902,16086,dal,15,7,0,0,0.294117647,1.204119983,0.083452551,0.903089987,Noun,15,1,Noun,15,2.495954125,1
4903,16089,dales,9,7,1,1,0.176470588,1,0.083452551,0.903089987,Noun,9,1,Noun,9,2.291834142,1
4904,16094,dalliances,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,NA
4905,16100,dalmatians,10,8,2,2,0.196078431,1.041392685,0.095374344,0.954242509,Noun,10,1,Noun,10,2.333226827,3
4906,16108,damas,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
4907,16110,damask,6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,Noun,6,1,Noun,6,2.136932182,2
4908,16112,dames,223,133,189,115,4.37254902,2.350248018,1.585598474,2.127104798,Noun,223,1,Noun,223,3.64208216,1
4909,16123,damnation,67,57,59,50,1.31372549,1.832508913,0.679542203,1.763427994,Noun,67,1,Noun,67,3.124343055,3
4910,16130,damnum,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4911,16136,dampeners,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4912,16139,damper,43,32,43,32,0.843137255,1.643452676,0.381497377,1.51851394,Noun,43,1,Noun,43,2.935286819,2
4913,16140,dampers,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
4914,16142,dampness,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,2
4915,16143,dams,21,16,18,13,0.411764706,1.342422681,0.190748689,1.230448921,Noun,21,1,Noun,21,2.634256823,1
4916,16144,damsel,45,31,40,29,0.882352941,1.662757832,0.369575584,1.505149978,Noun,45,1,Noun,45,2.954591974,2
4917,16145,damsels,11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,Noun,11,1,Noun,11,2.371015388,NA
4918,16146,damson,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
4919,16154,dancers,272,179,240,165,5.333333333,2.436162647,2.134000954,2.255272505,Noun,272,1,Noun,272,3.727996789,2
4920,16155,dancery,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4921,16157,dancette,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4922,16159,dancy,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
4923,16162,dandelions,12,10,10,10,0.235294118,1.113943352,0.11921793,1.041392685,Noun,12,1,Noun,12,2.405777494,4
4924,16164,dandies,9,9,9,9,0.176470588,1,0.107296137,1,Noun,8,1,Noun,8,2.291834142,NA
4925,16167,dandlers,2,1,0,0,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
4926,16168,dandruff,41,32,35,30,0.803921569,1.62324929,0.381497377,1.51851394,Noun,41,1,Noun,41,2.915083433,2
4927,16172,dane,158,48,0,0,3.098039216,2.201397124,0.572246066,1.69019608,Noun,158,1,Noun,158,3.493231266,1
4928,16181,dangers,130,113,125,109,2.549019608,2.117271296,1.347162613,2.056904851,Noun,130,1,Noun,130,3.409105438,2
4929,16185,danglers,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4930,16197,danseur,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4931,16215,daredevils,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
4932,16217,darer,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4933,16232,darkie,7,4,7,4,0.137254902,0.903089987,0.047687172,0.698970004,Noun,7,1,Noun,7,2.194924129,2
4934,16233,darkies,15,11,14,10,0.294117647,1.204119983,0.131139723,1.079181246,Noun,15,1,Noun,15,2.495954125,NA
4935,16234,darkling,5,1,5,1,0.098039216,0.77815125,0.011921793,0.301029996,Noun,5,1,Noun,5,2.069985393,NA
4936,16236,darkness,892,567,779,530,17.49019608,2.950851459,6.759656652,2.754348336,Noun,890,1,Noun,890,4.242685601,2
4937,16237,darknesses,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4938,16238,darkroom,44,27,42,25,0.862745098,1.653212514,0.321888412,1.447158031,Noun,44,1,Noun,44,2.945046656,2
4939,16239,darkrooms,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4940,16240,darks,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,NA
4941,16241,darky,7,5,4,3,0.137254902,0.903089987,0.059608965,0.77815125,Noun,7,1,Noun,7,2.194924129,NA
4942,16243,darlings,115,79,103,74,2.254901961,2.064457989,0.94182165,1.903089987,Noun,115,1,Noun,115,3.356292131,2
4943,16252,dartboard,6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,Noun,6,1,Noun,6,2.136932182,2
4944,16254,darter,5,3,5,3,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,2
4945,16260,darwinism,16,9,0,0,0.31372549,1.230448921,0.107296137,1,Noun,16,1,Noun,16,2.522283064,4
4946,16261,darwinist,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4947,16265,dase,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
4948,16267,dashboard,50,45,49,44,0.980392157,1.707570176,0.536480687,1.662757832,Noun,50,1,Noun,50,2.999404318,2
4949,16268,dashboards,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
4950,16272,dashes,10,8,10,8,0.196078431,1.041392685,0.095374344,0.954242509,Noun,10,1,Noun,10,2.333226827,2
4951,16273,dashiki,5,2,5,2,0.098039216,0.77815125,0.023843586,0.477121255,Noun,5,1,Noun,5,2.069985393,3
4952,16277,dastards,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4953,16280,databank,11,5,11,5,0.215686275,1.079181246,0.059608965,0.77815125,Noun,11,1,Noun,11,2.371015388,NA
4954,16281,databanks,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4955,16282,database,290,227,284,224,5.68627451,2.463892989,2.70624702,2.357934847,Noun,290,1,Noun,290,3.755727131,3
4956,16283,databases,42,33,40,33,0.823529412,1.633468456,0.39341917,1.531478917,Noun,42,1,Noun,42,2.925302598,4
4957,16286,datebook,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,NA
4958,16290,dater,9,8,9,8,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,NA
4959,16291,daters,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4960,16294,dato,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,2
4961,16295,datsun,9,6,0,0,0.176470588,1,0.071530758,0.84509804,Noun,9,1,Noun,9,2.291834142,2
4962,16296,datura,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
4963,16301,daubs,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
4964,16302,daughter,8739,2993,8576,2957,171.3529412,3.941511433,35.68192656,3.476251796,Noun,8722,1,Noun,8722,5.233345575,2
4965,16304,daughters,509,363,474,341,9.980392157,2.707570176,4.327610873,2.561101384,Noun,517,1,Noun,517,3.999404318,2
4966,16312,dauphin,24,6,16,4,0.470588235,1.397940009,0.071530758,0.84509804,Noun,24,1,Noun,24,2.689774151,2
4967,16322,davits,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4968,16332,dawny,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4969,16336,daybed,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4970,16337,daybeds,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4971,16338,daybook,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,NA
4972,16339,daybreak,70,55,61,51,1.37254902,1.851258349,0.655698617,1.748188027,Noun,69,1,Noun,69,3.143092491,2
4973,16343,daydreamer,4,3,2,2,0.078431373,0.698970004,0.035765379,0.602059991,Noun,4,1,Noun,4,1.990804146,NA
4974,16346,daydreams,25,21,23,19,0.490196078,1.414973348,0.250357654,1.342422681,Noun,25,1,Noun,25,2.70680749,2
4975,16347,daylight,488,388,451,367,9.568627451,2.689308859,4.625655699,2.589949601,Noun,488,1,Noun,488,3.981143001,2
4976,16348,daylights,38,35,38,35,0.745098039,1.591064607,0.417262756,1.556302501,Noun,37,1,Noun,37,2.882898749,2
4977,16349,daylong,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
4978,16351,daymares,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
4979,16352,days,15592,5801,15338,5743,305.7254902,4.192929679,69.15832141,3.763577724,Noun,15592,1,Noun,15592,5.484763821,1
4980,16354,daytime,193,158,175,149,3.784313725,2.28780173,1.8836433,2.201397124,Noun,193,1,Noun,193,3.579635872,2
4981,16355,daytimes,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
4982,16357,daze,28,25,22,19,0.549019608,1.462397998,0.298044826,1.414973348,Noun,28,1,Noun,28,2.75423214,1
4983,16361,dazzler,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4984,16373,deaconess,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
4985,16374,deacons,7,4,7,4,0.137254902,0.903089987,0.047687172,0.698970004,Noun,7,1,Noun,7,2.194924129,2
4986,16375,deaconship,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4987,16386,deadbolt,5,4,2,2,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,2
4988,16387,deadbolts,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
4989,16395,deadfall,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4990,16398,deadheads,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,2,1,Noun,2,1.893894133,2
4991,16399,deading,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
4992,16402,deadline,299,220,285,214,5.862745098,2.477121255,2.622794468,2.344392274,Noun,299,1,Noun,299,3.768955397,2
4993,16403,deadlines,32,29,30,28,0.62745098,1.51851394,0.345731998,1.477121255,Noun,32,1,Noun,32,2.810348082,2
4994,16404,deadliness,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
4995,16411,deadweight,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
4996,16420,deafness,14,12,13,11,0.274509804,1.176091259,0.143061516,1.113943352,Noun,14,1,Noun,14,2.467925401,2
4997,16423,dealer,831,495,745,456,16.29411765,2.920123326,5.901287554,2.695481676,Noun,829,1,Noun,829,4.211957468,2
4998,16424,dealers,270,189,264,185,5.294117647,2.432969291,2.253218884,2.278753601,Noun,270,1,Noun,270,3.724803433,2
4999,16425,dealership,66,58,65,57,1.294117647,1.826074803,0.691463996,1.770852012,Noun,66,1,Noun,66,3.117908945,3
5000,16428,dealings,93,86,92,86,1.823529412,1.973127854,1.025274201,1.939519253,Noun,92,1,Noun,92,3.264961996,2
5001,16432,deaness,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5002,16441,dears,80,61,80,61,1.568627451,1.908485019,0.727229375,1.792391689,Noun,80,1,Noun,80,3.200319161,NA
5003,16442,dearth,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,4,1,Noun,4,2.069985393,1
5004,16443,deary,19,13,18,12,0.37254902,1.301029996,0.154983309,1.146128036,Noun,19,1,Noun,19,2.592864138,2
5005,16445,deathbed,68,62,65,59,1.333333333,1.838849091,0.739151168,1.799340549,Noun,68,1,Noun,68,3.130683233,2
5006,16446,deathbeds,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
5007,16447,deathin,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5008,16449,deaths,392,311,384,305,7.68627451,2.59439255,3.707677635,2.494154594,Noun,396,1,Noun,396,3.886226693,1
5009,16453,debacle,34,34,34,34,0.666666667,1.544068044,0.405340963,1.544068044,Noun,34,1,Noun,34,2.835902186,3
5010,16454,debacles,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
5011,16463,debasement,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
5012,16468,debater,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
5013,16469,debaters,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
5014,16470,debates,26,22,25,21,0.509803922,1.431363764,0.262279447,1.361727836,Noun,26,1,Noun,26,2.723197906,2
5015,16474,debaucher,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5016,16475,debauchery,23,19,21,18,0.450980392,1.380211242,0.226514068,1.301029996,Noun,23,1,Noun,23,2.672045384,4
5017,16480,debe,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5018,16482,debenture,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
5019,16483,debentures,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
5020,16488,debits,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
5021,16493,debout,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5022,16502,debriefs,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,2
5023,16503,debris,159,91,150,87,3.117647059,2.204119983,1.084883166,1.963787827,Noun,159,1,Noun,159,3.495954125,2
5024,16507,debtors,18,17,17,16,0.352941176,1.278753601,0.202670482,1.255272505,Noun,18,1,Noun,18,2.570587743,2
5025,16508,debts,311,228,307,227,6.098039216,2.494154594,2.718168813,2.359835482,Noun,311,1,Noun,311,3.785988736,1
5026,16511,debugger,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,2,1,Noun,2,1.893894133,NA
5027,16517,debut,132,95,131,95,2.588235294,2.123851641,1.132570339,1.982271233,Noun,132,1,Noun,132,3.415685783,2
5028,16518,debutante,68,49,62,49,1.333333333,1.838849091,0.584167859,1.698970004,Noun,68,1,Noun,68,3.130683233,3
5029,16519,debutantes,16,14,15,14,0.31372549,1.230448921,0.166905103,1.176091259,Noun,16,1,Noun,16,2.522283064,3
5030,16522,debuts,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,2
5031,16524,decade,247,215,243,211,4.843137255,2.394451681,2.563185503,2.334453751,Noun,247,1,Noun,247,3.686285823,2
5032,16525,decadence,29,24,28,23,0.568627451,1.477121255,0.286123033,1.397940009,Noun,29,1,Noun,29,2.768955397,3
5033,16527,decades,201,178,194,173,3.941176471,2.305351369,2.122079161,2.252853031,Noun,201,1,Noun,201,3.597185512,2
5034,16529,decaff,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,NA
5035,16531,decagrams,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
5036,16532,decal,6,3,6,3,0.117647059,0.84509804,0.035765379,0.602059991,Noun,6,1,Noun,6,2.136932182,NA
5037,16533,decaliters,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5038,16534,decalogue,3,3,0,0,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,NA
5039,16535,decals,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,2
5040,16541,decanter,11,8,10,7,0.215686275,1.079181246,0.095374344,0.954242509,Noun,11,1,Noun,11,2.371015388,NA
5041,16549,decapod,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5042,16550,decapods,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5043,16551,decathlete,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
5044,16552,decathlon,20,6,17,6,0.392156863,1.322219295,0.071530758,0.84509804,Noun,20,1,Noun,20,2.614053437,3
5045,16553,decathlons,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
5046,16558,decease,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,2
5047,16561,decedents,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
5048,16566,deceits,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,2
5049,16569,deceiver,9,7,8,6,0.176470588,1,0.083452551,0.903089987,Noun,9,1,Noun,9,2.291834142,NA
5050,16570,deceivers,8,7,7,6,0.156862745,0.954242509,0.083452551,0.903089987,Noun,8,1,Noun,8,2.246076652,NA
5051,16577,decencies,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5052,16584,deception,160,135,144,127,3.137254902,2.206825876,1.60944206,2.133538908,Noun,160,1,Noun,160,3.498660018,3
5053,16585,deceptions,14,11,10,8,0.274509804,1.176091259,0.131139723,1.079181246,Noun,14,1,Noun,14,2.467925401,3
5054,16591,decibel,10,10,7,7,0.196078431,1.041392685,0.11921793,1.041392685,Noun,10,1,Noun,10,2.333226827,3
5055,16592,decibels,16,10,16,10,0.31372549,1.230448921,0.11921793,1.041392685,Noun,16,1,Noun,16,2.522283064,3
5056,16596,decider,6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,Noun,6,1,Noun,6,2.136932182,3
5057,16600,decigram,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5058,16601,deciliter,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,4
5059,16602,decilitre,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5060,16604,decimals,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,3
5061,16608,decimation,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Noun,4,1,Noun,4,1.990804146,4
5062,16609,decimator,3,1,0,0,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,NA
5063,16614,decision,2808,1810,2797,1807,55.05882353,3.448551739,21.5784454,3.25791845,Noun,2803,1,Noun,2803,4.740385881,3
5064,16615,decisions,781,614,764,606,15.31372549,2.893206753,7.319980925,2.788875116,Noun,784,1,Noun,784,4.185040895,3
5065,16622,deckers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,NA
5066,16624,deckhands,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,NA
5067,16626,decks,130,99,128,98,2.549019608,2.117271296,1.180257511,2,Noun,130,1,Noun,130,3.409105438,1
5068,16628,declarant,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
5069,16638,declension,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Noun,2,1,Noun,2,1.768955397,NA
5070,16649,decoders,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
5071,16687,decor,52,44,49,43,1.019607843,1.72427587,0.524558894,1.653212514,Noun,51,1,Noun,51,3.016110012,2
5072,16692,decoration,94,87,88,82,1.843137255,1.977723605,1.037195994,1.944482672,Noun,94,1,Noun,94,3.269557747,4
5073,16695,decorator,107,85,106,84,2.098039216,2.033423755,1.013352408,1.934498451,Noun,107,1,Noun,107,3.325257898,4
5074,16696,decorators,14,13,12,11,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,4
5075,16699,decorum,42,37,39,34,0.823529412,1.633468456,0.441106342,1.579783597,Noun,42,1,Noun,42,2.925302598,3
