,Word,Unnamed,FREQcount,CDcount,FREQlow,Cdlow,SUBLTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,CMUSylls
9351,juice,35139,1371,830,1269,801,26.8823529411765,3.1373541113707297,9.89508822126848,2.91960102378411,Noun,1371,1.0,Noun,1371,4.42918825351519,1
9352,juices,35144,56,52,53,50,1.09803921568627,1.75587485567249,0.619933237958989,1.72427586960079,Noun,56,1.0,Noun,56,3.04770899781695,2
9353,jujitsu,35149,16,13,13,11,0.313725490196078,1.23044892137827,0.15498330948974698,1.14612803567824,Noun,15,1.0,Noun,15,2.52228306352273,3
9354,juju,35150,30,18,13,10,0.588235294117647,1.49136169383427,0.214592274678112,1.27875360095283,Noun,20,0.666666666666667,Noun.Name,20.10,2.78319583597873,2
9355,juke,35153,24,16,23,15,0.47058823529411803,1.3979400086720402,0.19074868860276603,1.23044892137827,Noun,18,0.75,Noun.Verb.Name,18.5.1,2.6897741508165,1
9356,jukebox,35154,116,92,106,87,2.27450980392157,2.06818586174616,1.0968049594659,1.9684829485539401,Noun,111,0.956896551724138,Noun.Name,111.5,3.36002000389062,2
9357,jukeboxes,35155,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,3
9358,jukes,35157,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,1
9359,julep,35159,18,12,15,9,0.3529411764705879,1.27875360095283,0.14306151645207402,1.11394335230684,Noun,11,0.7857142857142858,Noun.Name.Verb,11.2.1,2.57058774309729,2
9360,juleps,35160,7,6,7,6,0.137254901960784,0.9030899869919442,0.0715307582260372,0.8450980400142571,Noun,5,1.0,Noun,5,2.1949241291364,2
9361,jumble,35168,16,16,13,13,0.313725490196078,1.23044892137827,0.19074868860276603,1.23044892137827,Noun,15,0.9375,Noun.Verb,15.1,2.52228306352273,2
9362,jumbo,35170,144,114,110,95,2.82352941176471,2.16136800223497,1.35908440629471,2.06069784035361,Noun,80,0.555555555555556,Noun.Adjective.Name,80.62.2,3.4532021443794303,2
9363,jumbos,35171,6,5,4,4,0.11764705882352902,0.8450980400142571,0.0596089651883643,0.7781512503836441,Noun,6,1.0,Noun,6,2.13693218215872,2
9364,jumper,35174,117,84,98,76,2.29411764705882,2.07188200730613,1.00143061516452,1.9294189257142902,Noun,117,1.0,Noun,117,3.36371614945059,2
9365,jumpers,35175,30,20,24,18,0.588235294117647,1.49136169383427,0.238435860753457,1.32221929473392,Noun,30,1.0,Noun,30,2.78319583597873,2
9366,jumpsuit,35178,36,31,36,31,0.7058823529411771,1.56820172406699,0.369575584167859,1.5051499783199098,Noun,36,1.0,Noun,36,2.86003586621145,2
9367,jumpsuits,35179,17,13,17,13,0.33333333333333304,1.25527250510331,0.15498330948974698,1.14612803567824,Noun,16,1.0,Noun,16,2.54710664724777,2
9368,junco,35182,15,1,0,0,0.294117647058824,1.20411998265592,0.0119217930376729,0.30102999566398103,Noun,11,0.733333333333333,Noun.Name,11.4,2.49595412480038,2
9369,junction,35183,150,93,65,50,2.94117647058824,2.1789769472931697,1.10872675250358,1.9731278535997,Noun,143,0.953333333333333,Noun.Name,143.7,3.47081108943763,2
9370,juncture,35185,40,40,39,39,0.7843137254901958,1.6127838567197401,0.4768717215069149,1.6127838567197401,Noun,40,1.0,Noun,40,2.9046179988642002,2
9371,juneau,35187,12,10,1,1,0.23529411764705901,1.11394335230684,0.119217930376729,1.04139268515823,Noun,6,0.5,Noun.Name,6.6,2.4057774944513,2
9372,jungle,35189,1151,486,964,439,22.568627450980397,3.06145247908719,5.79399141630901,2.68752896121463,Noun,1141,1.0,Noun,1141,4.35328662123165,2
9373,jungles,35191,36,34,36,34,0.7058823529411771,1.56820172406699,0.40534096328087704,1.5440680443502801,Noun,36,1.0,Noun,36,2.86003586621145,2
9374,juniors,35194,24,16,18,13,0.47058823529411803,1.3979400086720402,0.19074868860276603,1.23044892137827,Noun,24,1.0,Noun,24,2.6897741508165,2
9375,juniper,35195,24,12,4,4,0.47058823529411803,1.3979400086720402,0.14306151645207402,1.11394335230684,Noun,23,0.958333333333333,Noun.Name,23.1,2.6897741508165,3
9376,junipers,35196,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9377,junk,35197,784,570,742,552,15.372549019607801,2.89486965674525,6.795422031473531,2.7566361082458504,Noun,769,0.9821200510855679,Noun.Verb.Name.Adjective,769.10.2.2,4.18670379888971,1
9378,junker,35199,7,7,6,6,0.137254901960784,0.9030899869919442,0.0834525512637101,0.9030899869919442,Noun,5,0.833333333333333,Noun.Name,5.1,2.1949241291364,2
9379,junket,35201,43,12,43,12,0.8431372549019609,1.6434526764861899,0.14306151645207402,1.11394335230684,Noun,43,1.0,Noun,43,2.93528681863065,2
9380,junkets,35202,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,3,0.6,Noun.Verb,3.2,2.0699853925281,2
9381,junkie,35203,265,193,252,185,5.196078431372549,2.4248816366310697,2.30090605627086,2.28780172993023,Noun,260,0.984848484848485,Noun.Name,260.4,3.71671577877553,2
9382,junkies,35204,106,77,95,71,2.07843137254902,2.02938377768521,0.9179780639008109,1.8920946026904801,Noun,80,0.754716981132076,Noun.Verb.Name,80.15.11,3.32121791982967,2
9383,junkyard,35209,137,73,132,69,2.6862745098039196,2.13987908640124,0.870290891750119,1.86923171973098,Noun,136,1.0,Noun,136,3.4317132285457004,2
9384,jura,35216,3,1,3,1,0.0588235294117647,0.6020599913279621,0.0119217930376729,0.30102999566398103,Noun,3,1.0,Noun,3,1.89389413347242,2
9385,jure,35218,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,1
9386,juries,35220,80,56,66,45,1.56862745098039,1.9084850188786497,0.6676204101096811,1.75587485567249,Noun,79,1.0,Noun,79,3.2003191610231103,2
9387,juris,35221,4,4,2,2,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,2
9388,jurist,35227,13,11,13,11,0.254901960784314,1.14612803567824,0.131139723414402,1.07918124604762,Noun,12,1.0,Noun,12,2.4379621778227003,2
9389,jurists,35228,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
9390,juror,35229,131,44,90,36,2.56862745098039,2.12057393120585,0.524558893657606,1.65321251377534,Noun,119,0.9083969465648851,Noun.Name,119.12,3.4124080733503104,2
9391,jurors,35230,127,56,113,52,2.4901960784313704,2.10720996964787,0.6676204101096811,1.75587485567249,Noun,125,0.9920634920634921,Noun.Name,125.1,3.39904411179233,2
9392,jury,35231,2181,585,2086,569,42.7647058823529,3.33885474625232,6.97424892703863,2.7678976160180895,Noun,2181,1.0,Noun,2181,4.63068888839678,2
9393,jus,35232,23,14,21,12,0.450980392156863,1.38021124171161,0.16690510252742002,1.1760912590556798,Noun,22,0.956521739130435,Noun.Name,22.1,2.67204538385607,1
9394,justice,35235,1910,1053,1390,873,37.45098039215689,3.2812606870550094,12.553648068669501,3.0228406108765298,Noun,1867,0.9774869109947639,Noun.Name,1867.43,4.573094829199469,2
9395,justices,35237,23,16,15,13,0.450980392156863,1.38021124171161,0.19074868860276603,1.23044892137827,Noun,23,1.0,Noun,23,2.67204538385607,3
9396,jut,35251,5,5,4,4,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,3,0.6,Noun.Verb,3.2,2.0699853925281,1
9397,jute,35252,12,3,10,2,0.23529411764705901,1.11394335230684,0.0357653791130186,0.6020599913279621,Noun,11,0.8461538461538459,Noun.Name,11.2,2.4057774944513,1
9398,juveniles,35258,17,15,17,15,0.33333333333333304,1.25527250510331,0.178826895565093,1.20411998265592,Noun,17,1.0,Noun,17,2.54710664724777,3
9399,kabel,35270,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
9400,kabuki,35273,18,17,7,7,0.3529411764705879,1.27875360095283,0.202670481640439,1.25527250510331,Noun,12,0.666666666666667,Noun.Adjective,12.6,2.57058774309729,3
9401,kaiser,35290,80,46,14,11,1.56862745098039,1.9084850188786497,0.5484024797329521,1.6720978579357202,Noun,79,0.9875,Noun.Name,79.1,3.2003191610231103,2
9402,kale,35295,28,12,14,8,0.549019607843137,1.4623979978989599,0.14306151645207402,1.11394335230684,Noun,21,0.75,Noun.Name,21.7,2.75423214004342,1
9403,kalo,35299,4,1,3,1,0.0784313725490196,0.698970004336019,0.0119217930376729,0.30102999566398103,Noun,4,1.0,Noun,4,1.9908041464804798,2
9404,kamikaze,35306,68,42,47,33,1.33333333333333,1.8388490907372599,0.50071530758226,1.6334684555795902,Noun,45,0.661764705882353,Noun.Verb.Name,45.18.5,3.13068323288172,4
9405,kangaroo,35317,118,59,89,42,2.3137254901960804,2.0755469613925297,0.703385789222699,1.7781512503836399,Noun,94,0.8103448275862071,Noun.Name,94.22,3.3673811035369905,3
9406,kangaroos,35318,34,22,28,21,0.666666666666667,1.5440680443502801,0.262279446828803,1.3617278360175902,Noun,34,1.0,Noun,34,2.8359021864947405,3
9407,kanji,35319,5,3,3,1,0.0980392156862745,0.7781512503836441,0.0357653791130186,0.6020599913279621,Noun,5,1.0,Noun,5,2.0699853925281,2
9408,kansans,35320,2,1,0,0,0.0392156862745098,0.47712125471966205,0.0119217930376729,0.30102999566398103,Noun,2,1.0,Noun,2,1.76895539686412,2
9409,kapp,35327,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,1
9410,kappa,35328,53,35,5,3,1.03921568627451,1.73239375982297,0.41726275631855,1.55630250076729,Noun,52,0.981132075471698,Noun.Name,52.1,3.0242279019674303,2
9411,karaoke,35331,170,88,147,74,3.3333333333333304,2.23299611039215,1.04911778731521,1.94939000664491,Noun,170,1.0,Noun,170,3.52483025253661,4
9412,karat,35332,8,7,8,7,0.156862745098039,0.9542425094393249,0.0834525512637101,0.9030899869919442,Noun,7,0.875,Noun.Verb,7.1,2.24607665158378,2
9413,karate,35333,386,138,304,115,7.568627450980389,2.58771096501891,1.6452074391988603,2.14301480025409,Noun,380,0.9973753280839899,Noun.Name,380.1,3.8795451071633704,3
9414,karma,35336,176,124,150,113,3.45098039215686,2.24797326636181,1.47830233667144,2.0969100130080602,Noun,169,0.9657142857142859,Noun.Name,169.6,3.53980740850627,2
9415,kasha,35349,4,4,2,2,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,3,0.75,Noun.Name,3.1,1.9908041464804798,2
9416,katha,35359,6,1,0,0,0.11764705882352902,0.8450980400142571,0.0119217930376729,0.30102999566398103,Noun,5,0.833333333333333,Noun.Name,5.1,2.13693218215872,2
9417,katydid,35365,3,2,1,1,0.0588235294117647,0.6020599913279621,0.0238435860753457,0.47712125471966205,Noun,2,0.666666666666667,Noun.Name,2.1,1.89389413347242,3
9418,kayak,35370,26,11,16,8,0.509803921568627,1.43136376415899,0.131139723414402,1.07918124604762,Noun,26,1.0,Noun,26,2.7231979063034504,2
9419,kayaker,35371,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9420,kayakers,35372,3,2,3,2,0.0588235294117647,0.6020599913279621,0.0238435860753457,0.47712125471966205,Noun,3,1.0,Noun,3,1.89389413347242,3
9421,kayaks,35374,3,3,2,2,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,2
9422,kazoo,35379,31,22,30,22,0.607843137254902,1.5051499783199098,0.262279446828803,1.3617278360175902,Noun,31,1.0,Noun,31,2.79698412046437,2
9423,keeper,35414,208,162,181,150,4.07843137254902,2.32014628611105,1.931330472103,2.21218760440396,Noun,207,0.9951923076923079,Noun.Name,207.1,3.6119804282555097,2
9424,keepers,35415,70,60,60,53,1.3725490196078403,1.8512583487190801,0.715307582260372,1.78532983501077,Noun,70,1.0,Noun,70,3.1430924908635403,2
9425,keepsake,35418,36,30,30,26,0.7058823529411771,1.56820172406699,0.357653791130186,1.49136169383427,Noun,29,0.805555555555556,Noun.Name.Verb,29.5.2,2.86003586621145,2
9426,keepsakes,35419,7,6,5,4,0.137254901960784,0.9030899869919442,0.0715307582260372,0.8450980400142571,Noun,5,0.7142857142857142,Noun.Verb.Name,5.1.1,2.1949241291364,2
9427,keg,35422,175,99,159,96,3.43137254901961,2.24551266781415,1.1802575107296103,2.0,Noun,160,0.9142857142857141,Noun.Verb.Name,160.14.1,3.53734680995861,1
9428,kegs,35423,49,36,48,35,0.96078431372549,1.69897000433602,0.42918454935622297,1.56820172406699,Noun,45,0.918367346938776,Noun.Verb,45.4,2.99080414648048,1
9429,keister,35424,40,35,39,35,0.7843137254901958,1.6127838567197401,0.41726275631855,1.55630250076729,Noun,37,0.9736842105263158,Noun.Name,37.1,2.9046179988642002,3
9430,kelp,35431,63,21,30,16,1.23529411764706,1.8061799739838897,0.25035765379113,1.34242268082221,Noun,32,0.507936507936508,Noun.Name.Verb,32.19.12,3.09801411612835,1
9431,kelter,35435,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
9432,kennel,35442,57,45,54,43,1.11764705882353,1.76342799356294,0.5364806866952789,1.66275783168157,Noun,57,1.0,Noun,57,3.0552621357074,2
9433,kennels,35445,18,11,15,9,0.3529411764705879,1.27875360095283,0.131139723414402,1.07918124604762,Noun,18,1.0,Noun,18,2.57058774309729,2
9434,keratin,35461,2,1,2,1,0.0392156862745098,0.47712125471966205,0.0119217930376729,0.30102999566398103,Noun,2,1.0,Noun,2,1.76895539686412,3
9435,kerb,35463,18,13,18,13,0.3529411764705879,1.27875360095283,0.15498330948974698,1.14612803567824,Noun,18,1.0,Noun,18,2.57058774309729,1
9436,kerchief,35465,19,13,19,13,0.3725490196078429,1.30102999566398,0.15498330948974698,1.14612803567824,Noun,18,1.0,Noun,18,2.59286413780844,2
9437,kerchiefs,35466,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
9438,kerfuffle,35469,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9439,kernel,35472,35,15,35,15,0.686274509803922,1.55630250076729,0.178826895565093,1.20411998265592,Noun,33,0.942857142857143,Noun.Verb,33.2,2.8481366429117503,2
9440,kernels,35473,7,5,7,5,0.137254901960784,0.9030899869919442,0.0596089651883643,0.7781512503836441,Noun,7,1.0,Noun,7,2.1949241291364,2
9441,kerns,35476,2,2,1,1,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,0.5,Noun.Name,1.1,1.76895539686412,1
9442,kerosene,35478,66,48,57,43,1.29411764705882,1.82607480270083,0.572246065808298,1.69019608002851,Noun,66,1.0,Noun,66,3.1179089448452904,3
9443,ketchup,35488,310,190,266,169,6.07843137254902,2.4927603890268397,2.2651406771578397,2.28103336724773,Noun,310,1.0,Noun,310,3.7845945311712996,2
9444,kettle,35492,143,119,129,110,2.8039215686274503,2.1583624920952498,1.41869337148307,2.0791812460476202,Noun,139,0.9720279720279721,Noun.Name,139.4,3.45019663423971,2
9445,kettles,35494,10,7,9,6,0.19607843137254896,1.04139268515823,0.0834525512637101,0.9030899869919442,Noun,10,1.0,Noun,10,2.3332268273026804,2
9446,key,35496,4430,2165,4165,2099,86.86274509803921,3.64650175003161,25.8106819265618,3.3356584522893,Noun,3517,0.79498191681736,Noun.Adjective.Name.Verb,3517.771.71.65,4.93833589217607,1
9447,keyboard,35497,92,66,88,63,1.80392156862745,1.9684829485539401,0.7868383404864091,1.82607480270083,Noun,92,1.0,Noun,92,3.2603170906984,2
9448,keyboards,35499,22,15,19,12,0.431372549019608,1.3617278360175902,0.178826895565093,1.20411998265592,Noun,22,1.0,Noun,22,2.65356197816205,2
9449,keyhole,35501,53,41,49,38,1.03921568627451,1.73239375982297,0.48879351454458797,1.6232492903979001,Noun,53,1.0,Noun,53,3.0242279019674303,2
9450,keyholes,35502,15,14,15,14,0.294117647058824,1.20411998265592,0.16690510252742002,1.1760912590556798,Noun,15,1.0,Noun,15,2.49595412480038,2
9451,keynote,35507,33,23,30,22,0.647058823529412,1.5314789170422598,0.27420123986647604,1.38021124171161,Noun,33,1.0,Noun,33,2.82331305918672,2
9452,keynotes,35508,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
9453,keypad,35509,27,24,27,24,0.529411764705882,1.44715803134222,0.286123032904149,1.3979400086720402,Noun,27,1.0,Noun,27,2.7389921734866802,2
9454,keys,35510,2601,1427,2392,1359,51.0,3.4153072922255703,17.0123986647592,3.15472820744016,Noun,2573,0.9888547271329751,Noun.Verb.Name,2573.21.8,4.70714143437003,1
9455,keystone,35511,18,13,3,3,0.3529411764705879,1.27875360095283,0.15498330948974698,1.14612803567824,Noun,18,1.0,Noun,18,2.57058774309729,2
9456,keystroke,35512,10,8,10,8,0.19607843137254896,1.04139268515823,0.0953743443013829,0.9542425094393249,Noun,10,1.0,Noun,10,2.3332268273026804,2
9457,keystrokes,35513,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,8,1.0,Noun,8,2.24607665158378,2
9458,keyword,35514,27,7,23,7,0.529411764705882,1.44715803134222,0.0834525512637101,0.9030899869919442,Noun,27,1.0,Noun,27,2.7389921734866802,2
9459,keywords,35515,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,2
9460,khakis,35519,19,16,18,15,0.3725490196078429,1.30102999566398,0.19074868860276603,1.23044892137827,Noun,19,1.0,Noun,19,2.59286413780844,2
9461,khan,35522,198,58,8,1,3.88235294117647,2.29885307640971,0.6914639961850261,1.7708520116421398,Noun,153,0.7727272727272729,Noun.Name,153.45,3.5906872185541703,1
9462,kibble,35532,41,25,35,24,0.8039215686274509,1.6232492903979001,0.298044825941822,1.41497334797082,Noun,24,0.615384615384615,Noun.Verb.Name,24.14.1,2.91508343254236,2
9463,kibbutz,35534,12,10,11,9,0.23529411764705901,1.11394335230684,0.119217930376729,1.04139268515823,Noun,12,1.0,Noun,12,2.4057774944513,2
9464,kickback,35542,15,14,15,14,0.294117647058824,1.20411998265592,0.16690510252742002,1.1760912590556798,Noun,15,1.0,Noun,15,2.49595412480038,2
9465,kickbacks,35543,20,17,16,14,0.3921568627450979,1.32221929473392,0.202670481640439,1.25527250510331,Noun,20,1.0,Noun,20,2.61405343687838,2
9466,kicker,35547,54,51,51,48,1.05882352941176,1.74036268949424,0.6080114449213161,1.7160033436348001,Noun,50,0.9433962264150941,Noun.Name,50.3,3.0321968316387005,2
9467,kickers,35548,9,8,7,6,0.17647058823529396,1.0,0.0953743443013829,0.9542425094393249,Noun,8,0.8888888888888891,Noun.Name,8.1,2.29183414214446,2
9468,kickoff,35550,53,41,40,35,1.03921568627451,1.73239375982297,0.48879351454458797,1.6232492903979001,Noun,48,0.923076923076923,Noun.Verb.Name,48.2.2,3.0242279019674303,2
9469,kid,35553,17299,4625,15988,4556,339.196078431373,4.2380461031287995,55.138292799237,3.6652056284346,Noun,16701,0.967556920224784,Noun.Verb.Name,16701.557.3,5.52988024527326,1
9470,kidder,35555,44,35,34,31,0.862745098039216,1.65321251377534,0.41726275631855,1.55630250076729,Noun,34,0.7727272727272729,Noun.Name,34.10,2.9450466559198,2
9471,kiddie,35557,68,54,59,50,1.33333333333333,1.8388490907372599,0.6437768240343349,1.74036268949424,Noun,67,0.9852941176470591,Noun.Name,67.1,3.13068323288172,2
9472,kiddies,35558,92,85,89,82,1.80392156862745,1.9684829485539401,1.0133524082021899,1.9344984512435701,Noun,92,1.0,Noun,92,3.2603170906984,2
9473,kidnapper,35569,206,92,194,89,4.03921568627451,2.31597034545692,1.0968049594659,1.9684829485539401,Noun,202,0.9805825242718449,Noun.Name,202.4,3.60780448760138,3
9474,kidnappers,35570,160,88,148,82,3.13725490196078,2.20682587603185,1.04911778731521,1.94939000664491,Noun,159,0.99375,Noun.Verb,159.1,3.49866001817631,3
9475,kidnapping,35571,617,340,567,320,12.098039215686299,2.79098847508882,4.05340963280877,2.5327543789925,Noun,561,0.909238249594814,Noun.Verb,561.56,4.08282261723328,3
9476,kidney,35574,494,237,457,227,9.68627450980392,2.6946051989335698,2.8254649499284703,2.37657695705651,Noun,486,0.9838056680161941,Noun.Name,486.8,3.9864393410780297,2
9477,kidneys,35575,215,141,202,137,4.2156862745098005,2.3344537511509302,1.6809728183118702,2.15228834438306,Noun,214,1.0,Noun,214,3.62628789329539,2
9478,kids,35576,15356,4510,14253,4365,301.098039215686,4.18630638426991,53.7672865999046,3.6542728270977096,Noun,15344,0.9990233739175729,Noun.Verb,15344.15,5.4781405264143705,1
9479,kielbasa,35581,12,6,10,5,0.23529411764705901,1.11394335230684,0.0715307582260372,0.8450980400142571,Noun,11,0.916666666666667,Noun.Name,11.1,2.4057774944513,3
9480,killer,35594,3206,1402,2895,1333,62.862745098039206,3.50609895992844,16.714353838817402,3.14705767102836,Noun,3193,0.9965667915106121,Noun.Name,3193.11,4.797933102072901,2
9481,killers,35595,577,406,528,375,11.313725490196099,2.76192783842053,4.840247973295179,2.60959440922522,Noun,577,1.0,Noun,577,4.05376198056499,2
9482,killings,35598,184,128,180,127,3.6078431372549,2.2671717284030097,1.52598950882213,2.1105897102992497,Noun,184,1.0,Noun,184,3.5590058705474705,2
9483,killjoy,35599,24,17,17,14,0.47058823529411803,1.3979400086720402,0.202670481640439,1.25527250510331,Noun,24,1.0,Noun,24,2.6897741508165,2
9484,kiln,35603,19,14,19,14,0.3725490196078429,1.30102999566398,0.16690510252742002,1.1760912590556798,Noun,19,1.0,Noun,19,2.59286413780844,1
9485,kilo,35604,80,58,73,54,1.56862745098039,1.9084850188786497,0.6914639961850261,1.7708520116421398,Noun,80,1.0,Noun,80,3.2003191610231103,2
9486,kilobyte,35605,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9487,kilobytes,35606,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
9488,kilogram,35608,3,2,3,2,0.0588235294117647,0.6020599913279621,0.0238435860753457,0.47712125471966205,Noun,3,1.0,Noun,3,1.89389413347242,3
9489,kilograms,35609,5,4,5,4,0.0980392156862745,0.7781512503836441,0.0476871721506915,0.698970004336019,Noun,5,1.0,Noun,5,2.0699853925281,3
9490,kilometer,35611,20,19,19,18,0.3921568627450979,1.32221929473392,0.226514067715784,1.30102999566398,Noun,20,1.0,Noun,20,2.61405343687838,4
9491,kilometers,35612,156,104,154,103,3.05882352941176,2.19589965240923,1.2398664759179798,2.02118929906994,Noun,155,1.0,Noun,155,3.48773379455369,4
9492,kilos,35615,92,60,92,60,1.80392156862745,1.9684829485539401,0.715307582260372,1.78532983501077,Noun,92,1.0,Noun,92,3.2603170906984,2
9493,kilowatt,35618,6,5,4,4,0.11764705882352902,0.8450980400142571,0.0596089651883643,0.7781512503836441,Noun,6,1.0,Noun,6,2.13693218215872,3
9494,kilowatts,35619,13,7,9,7,0.254901960784314,1.14612803567824,0.0834525512637101,0.9030899869919442,Noun,13,1.0,Noun,13,2.4379621778227003,3
9495,kilt,35620,31,21,30,20,0.607843137254902,1.5051499783199098,0.25035765379113,1.34242268082221,Noun,31,1.0,Noun,31,2.79698412046437,1
9496,kilter,35622,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,2
9497,kilts,35623,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,1
9498,kimchee,35626,4,3,2,2,0.0784313725490196,0.698970004336019,0.0357653791130186,0.6020599913279621,Noun,4,1.0,Noun,4,1.9908041464804798,2
9499,kimchi,35627,25,17,19,13,0.49019607843137303,1.41497334797082,0.202670481640439,1.25527250510331,Noun,20,0.8,Noun.Name.Verb.Adjective,20.3.1.1,2.7068074901152794,2
9500,kimono,35628,55,29,51,29,1.07843137254902,1.7481880270062,0.34573199809251304,1.47712125471966,Noun,55,1.0,Noun,55,3.04002216915066,3
9501,kimonos,35629,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,7,1.0,Noun,7,2.24607665158378,3
9502,kin,35631,218,167,185,155,4.274509803921569,2.3404441148401203,1.99093943729137,2.2253092817258597,Noun,216,0.990825688073395,Noun.Name,216.2,3.63227825698458,1
9503,kind,35635,30125,7317,28973,7259,590.686274509804,4.47894147175799,87.23175965665241,3.86439240515059,Noun,21140,0.702185610841693,Noun.Adverb.Adjective,21140.7926.1040,5.770775613902449,1
9504,kindler,35647,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9505,kindling,35651,29,28,29,28,0.5686274509803921,1.47712125471966,0.33381020505484005,1.4623979978989599,Noun,22,0.7586206896551719,Noun.Verb,22.7,2.7689553968641203,2
9506,kindness,35653,460,349,439,341,9.01960784313725,2.6637009253896498,4.16070577014783,2.5440680443502797,Noun,463,1.0,Noun,463,3.95553506753411,2
9507,kinds,35656,1121,932,1118,930,21.9803921568627,3.04999285692014,11.1111111111111,2.9698816437465,Noun,1122,1.0,Noun,1122,4.3418269990646,1
9508,kinetics,35666,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
9509,king,35670,6592,1688,3319,993,129.254901960784,3.8190830757437,20.1239866475918,3.2276296495710097,Noun,6258,0.9496206373292869,Noun.Name,6258.332,5.110917217888161,1
9510,kingdom,35671,787,443,693,386,15.4313725490196,2.8965262174895603,5.2813543156890805,2.64738297011462,Noun,766,0.968394437420986,Noun.Name,766.25,4.18836035963402,2
9511,kingdoms,35673,42,28,35,27,0.823529411764706,1.6334684555795902,0.33381020505484005,1.4623979978989599,Noun,42,1.0,Noun,42,2.9253025977240497,2
9512,kingfisher,35675,9,4,2,1,0.17647058823529396,1.0,0.0476871721506915,0.698970004336019,Noun,9,1.0,Noun,9,2.29183414214446,3
9513,kingmaker,35677,3,3,2,2,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
9514,kingpin,35678,51,32,29,27,1.0,1.7160033436348001,0.38149737720553206,1.5185139398778897,Noun,47,0.9591836734693879,Noun.Name,47.2,3.00783748577926,2
9515,kingpins,35679,3,2,2,2,0.0588235294117647,0.6020599913279621,0.0238435860753457,0.47712125471966205,Noun,2,0.666666666666667,Noun.Name,2.1,1.89389413347242,2
9516,kings,35680,457,288,341,223,8.96078431372549,2.66086547800387,3.4334763948497904,2.4608978427565495,Noun,447,0.957173447537473,Noun.Name,447.20,3.9526996201483304,1
