orderID,run,list,numID,cond,file_num,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,reason_for_change,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,OLD_file_num
707,run3,4,3027,low3,list4_3027_chariot_low3,chariot,3.3089,3,67.5,7,,4,40,1,2,41,42,43,44,3450,11450,list4_3027_chariot_low3
708,run3,4,5774,high3,list4_5774_encounter_high3,encounter,3.7467,3,79.88,9,,2,20,1,2,21,22,23,24,3350,11350,list4_5774_encounter_high3
709,run3,4,13455,high1,list4_13455_port_high1,port,4.1622,1,28.33,4,,1,10,1,2,11,12,13,14,3500,11500,list4_13455_port_high1
710,run3,4,14942,low1,list4_14942_rogue_low1,rogue,3.5729,1,17.75,5,,3,30,1,2,31,32,33,34,3450,11450,list4_14942_rogue_low1
711,run3,4,17379,low3,list4_17379_symphony_low3,symphony,3.5519,3,28.29,8,,4,40,1,2,41,42,43,44,3200,11200,list4_17379_symphony_low3
712,run3,4,3742,high3,list4_3742_confession_high3,confession,4.2171,3,123.78,10,,2,20,1,2,21,22,23,24,3350,11350,list4_3742_confession_high3
713,run3,4,19490,low1,list4_19490_writ_low1,writ,3.2412,1,13.33,4,,3,30,1,2,31,32,33,34,3250,11250,list4_19490_writ_low1
714,run3,4,10800,high3,list4_10800_medicine_high3,medicine,4.5336,3,158.43,8,,2,20,1,2,21,22,23,24,3300,11300,list4_10800_medicine_high3
715,run3,4,11318,low3,list4_11318_monument_low3,monument,3.3637,3,59.14,8,,4,40,1,2,41,42,43,44,3200,11200,list4_11318_monument_low3
716,run3,4,16055,high1,list4_16055_sip_high1,sip,3.7085,1,9,3,,1,10,1,2,11,12,13,14,3400,11400,list4_16055_sip_high1
717,run3,4,15425,high1,list4_15425_scoop_high1,scoop,3.7542,1,21,5,,1,10,1,2,11,12,13,14,3250,11250,list4_15425_scoop_high1
718,run3,4,3287,low3,list4_3287_clarity_low3,clarity,3.3253,3,81.67,7,,4,40,1,2,41,42,43,44,3500,11500,list4_3287_clarity_low3
719,run3,4,14683,high3,list4_14683_resistance_high3,resistance,3.9273,3,68.89,10,,2,20,1,2,21,22,23,24,3300,11300,list4_14683_resistance_high3
720,run3,4,3500,low1,list4_3500_coil_low1,coil,3.2109,1,21.67,4,,3,30,1,2,31,32,33,34,3250,11250,list4_3500_coil_low1
721,run4,4,12049,high3,list4_12049_officer_high3,officer,5.0133,3,73.33,7,,2,20,1,2,21,22,23,24,3300,11300,list4_12049_officer_high3
722,run4,4,12314,low3,list4_12314_overcoat_low3,overcoat,3.1669,3,34.71,8,,4,40,1,2,41,42,43,44,3450,11450,list4_12314_overcoat_low3
723,run4,4,13930,low1,list4_13930_pulp_low1,pulp,3.265,1,15,4,,3,30,1,2,31,32,33,34,3400,11400,list4_13930_pulp_low1
724,run4,4,554,low3,list4_554_aorta_low3,aorta,3.1895,3,23,5,,4,40,1,2,41,42,43,44,3250,11250,list4_554_aorta_low3
725,run4,4,19219,high1,list4_19219_wheel_high1,wheel,4.432,1,30.75,5,,1,10,1,2,11,12,13,14,3450,11450,list4_19219_wheel_high1
726,run4,4,15796,high1,list4_15796_sheep_high1,sheep,4.1282,1,33,5,,1,10,1,2,11,12,13,14,3300,11300,list4_15796_sheep_high1
727,run4,4,7393,low1,list4_7393_glance_low1,glance,3.5373,1,45.6,6,,3,30,1,2,31,32,33,34,3200,11200,list4_7393_glance_low1
728,run4,4,16716,high1,list4_16716_stain_high1,stain,3.7929,1,37.5,5,,1,10,1,2,11,12,13,14,3450,11450,list4_16716_stain_high1
729,run4,4,12719,low1,list4_12719_pawn_low1,pawn,3.6382,1,20,4,,3,30,1,2,31,32,33,34,3300,11300,list4_12719_pawn_low1
730,run4,4,17281,low3,list4_17281_surrogate_low3,surrogate,3.2741,3,58.75,9,,4,40,1,2,41,42,43,44,3300,11300,list4_17281_surrogate_low3
731,run4,4,7045,low1,list4_7045_fudge_low1,fudge,3.5613,1,22.25,5,,3,30,1,2,31,32,33,34,3200,11200,list4_7045_fudge_low1
732,run4,4,17268,low1,list4_17268_surge_low1,surge,3.2696,1,28.25,5,,3,30,1,2,31,32,33,34,3250,11250,list4_17268_surge_low1
733,run4,4,18296,low1,list4_18296_troll_low1,troll,3.4348,1,37.75,5,,3,30,1,2,31,32,33,34,3450,11450,list4_18296_troll_low1
734,run4,4,11717,high1,list4_11717_net_high1,net,4.1917,1,7.5,3,,1,10,1,2,11,12,13,14,3200,11200,list4_11717_net_high1
735,run4,4,17289,low3,list4_17289_survivor_low3,survivor,3.6382,3,33.86,8,,4,40,1,2,41,42,43,44,3200,11200,list4_17289_survivor_low3
736,run4,4,15561,low3,list4_15561_secrecy_low3,secrecy,3.5423,3,38,7,,4,40,1,2,41,42,43,44,3250,11250,list4_15561_secrecy_low3
737,run4,4,3613,high3,list4_3613_commander_high3,commander,4.5678,3,83.63,9,,2,20,1,2,21,22,23,24,3350,11350,list4_3613_commander_high3
738,run4,4,6830,low1,list4_6830_fore_low1,fore,3.4254,1,32.33,4,...I just don't like this word?,3,30,1,2,31,32,33,34,3250,11250,list4_6830_fore_low1
739,run4,4,8262,low3,list4_8262_heritage_low3,heritage,3.4058,3,55.86,8,,4,40,1,2,41,42,43,44,3500,11500,list4_8262_heritage_low3
740,run4,4,897,high3,list4_897_audience_high3,audience,4.4041,3,43.71,8,,2,20,1,2,21,22,23,24,3500,11500,list4_897_audience_high3
741,run4,4,10362,high1,list4_10362_lust_high1,lust,3.7467,1,24.33,4,,1,10,1,2,11,12,13,14,3200,11200,list4_10362_lust_high1
742,run4,4,16665,high1,list4_16665_squad_high1,squad,4.332,1,7,5,,1,10,1,2,11,12,13,14,3400,11400,list4_16665_squad_high1
743,run4,4,6262,low3,list4_6262_faraway_low3,faraway,3.265,3,58.17,7,weird compound word,4,40,1,2,41,42,43,44,3250,11250,list4_6262_faraway_low3
744,run4,4,7005,low1,list4_7005_fright_low1,fright,3.4441,1,38.8,6,,3,30,1,2,31,32,33,34,3450,11450,list4_7005_fright_low1
745,run4,4,18820,high3,list4_18820_victory_high3,victory,4.3312,3,48.17,7,,2,20,1,2,21,22,23,24,3450,11450,list4_18820_victory_high3
746,run4,4,13952,high3,list4_13952_punishment_high3,punishment,4.1282,3,41.67,10,,2,20,1,2,21,22,23,24,3250,11250,list4_13952_punishment_high3
747,run4,4,13818,high3,list4_13818_proposal_high3,proposal,3.9441,3,68.71,8,,2,20,1,2,21,22,23,24,3200,11200,list4_13818_proposal_high3
748,run4,4,13809,high3,list4_13809_property_high3,property,4.522,3,80,8,,2,20,1,2,21,22,23,24,3400,11400,list4_13809_property_high3
749,run4,4,1157,low1,list4_1157_bane_low1,bane,3.2696,1,36.67,4,,3,30,1,2,31,32,33,34,3200,11200,list4_1157_bane_low1
750,run4,4,13939,high1,list4_13939_pump_high1,pump,4.1021,1,16.67,4,,1,10,1,2,11,12,13,14,3250,11250,list4_13939_pump_high1
751,run4,4,9474,low3,list4_9474_kidnapper_low3,kidnapper,3.6078,3,23.88,9,negative connotation,4,40,1,2,41,42,43,44,3250,11250,list4_9474_kidnapper_low3
752,run4,4,4049,high3,list4_4049_cavalry_high3,cavalry,3.794261262,3,43.17,7,2 syllable word,2,20,1,2,21,22,23,24,3450,11450,list4_4049_coverage_high3
753,run4,4,4574,high1,list4_4574_debt_high1,debt,4.1528,1,7.67,4,,1,10,1,2,11,12,13,14,3450,11450,list4_4574_debt_high1
754,run4,4,14409,high3,list4_14409_recording_high3,recording,4.1663,3,230.5,9,,2,20,1,2,21,22,23,24,3300,11300,list4_14409_recording_high3
755,run4,4,18698,low3,list4_18698_varsity_low3,varsity,3.2461,3,74.5,7,adjective,4,40,1,2,41,42,43,44,3300,11300,list4_18698_varsity_low3
756,run4,4,7344,high1,list4_7344_gig_high1,gig,4.0492,1,5,3,,1,10,1,2,11,12,13,14,3200,11200,list4_7344_gig_high1
757,run4,4,7808,high1,list4_7808_guilt_high1,guilt,4.1732,1,25.25,5,,1,10,1,2,11,12,13,14,3200,11200,list4_7808_guilt_high1
758,run4,4,4790,high3,list4_4790_designer_high3,designer,3.72,3,82.14,8,,2,20,1,2,21,22,23,24,3400,11400,list4_4790_designer_high3
759,run4,4,6849,low3,list4_6849_forensics_low3,forensics,3.5774,3,64.63,9,,4,40,1,2,41,42,43,44,3350,11350,list4_6849_forensics_low3
760,run4,4,6619,low1,list4_6619_flan_low1,flan,3.2314,1,20.67,4,,3,30,1,2,31,32,33,34,3500,11500,list4_6619_flan_low1
761,run5,4,13373,low3,list4_13373_pollution_low3,pollution,3.2831,3,108,9,,4,40,1,2,41,42,43,44,3500,11500,list4_13373_pollution_low3
762,run5,4,10423,high3,list4_10423_magician_high3,magician,3.884,3,42.57,8,,2,20,1,2,21,22,23,24,3300,11300,list4_10423_magician_high3
763,run5,4,3004,high1,list4_3004_chap_high1,chap,3.8037,1,13,4,,1,10,1,2,11,12,13,14,3350,11350,list4_3004_chap_high1
764,run5,4,9836,low1,list4_9836_leash_low1,leash,3.6343,1,44,5,,3,30,1,2,31,32,33,34,3300,11300,list4_9836_leash_low1
765,run5,4,19475,high1,list4_19475_wreck_high1,wreck,4.1357,1,29,5,,1,10,1,2,11,12,13,14,3200,11200,list4_19475_wreck_high1
766,run5,4,16474,high1,list4_16474_space_high1,space,4.8195,1,33.25,5,,1,10,1,2,11,12,13,14,3350,11350,list4_16474_space_high1
767,run5,4,16819,low1,list4_16819_stealth_low1,stealth,3.4472,1,47.5,7,,3,30,1,2,31,32,33,34,3300,11300,list4_16819_stealth_low1
768,run5,4,17355,low1,list4_17355_swine_low1,swine,3.6479,1,37.25,5,,3,30,1,2,31,32,33,34,3200,11200,list4_17355_swine_low1
769,run5,4,3305,low1,list4_3305_claw_low1,claw,3.6421,1,13.33,4,,3,30,1,2,31,32,33,34,3300,11300,list4_3305_claw_low1
770,run5,4,9122,high3,list4_9122_investment_high3,investment,3.9891,3,65,10,,2,20,1,2,21,22,23,24,3250,11250,list4_9122_investment_high3
771,run5,4,10164,high1,list4_10164_loaf_high1,loaf,3.6517,1,20,4,,1,10,1,2,11,12,13,14,3200,11200,list4_10164_loaf_high1
772,run5,4,16279,high1,list4_16279_snack_high1,snack,3.9612,1,27,5,,1,10,1,2,11,12,13,14,3300,11300,list4_16279_snack_high1
773,run5,4,16917,high1,list4_16917_stone_high1,stone,4.6084,1,40,5,,1,10,1,2,11,12,13,14,3300,11300,list4_16917_stone_high1
774,run5,4,15109,low1,list4_15109_rut_low1,rut,3.1895,1,8,3,,3,30,1,2,31,32,33,34,3250,11250,list4_15109_rut_low1
775,run5,4,11067,high3,list4_11067_minimum_high3,minimum,3.9109,3,34.33,7,,2,20,1,2,21,22,23,24,3300,11300,list4_11067_minimum_high3
776,run5,4,5606,high3,list4_5606_edition_high3,edition,3.6898,3,62.17,7,,2,20,1,2,21,22,23,24,3200,11200,list4_5606_edition_high3
777,run5,4,3718,high3,list4_3718_concussion_high3,concussion,3.6536,3,118.33,10,,2,20,1,2,21,22,23,24,3450,11450,list4_3718_concussion_high3
778,run5,4,13292,low1,list4_13292_plunge_low1,plunge,3.3525,1,33.2,6,,3,30,1,2,31,32,33,34,3400,11400,list4_13292_plunge_low1
779,run5,4,7631,high3,list4_7631_gratitude_high3,gratitude,3.8895,3,49.25,9,,2,20,1,2,21,22,23,24,3450,11450,list4_7631_gratitude_high3
780,run5,4,4352,low3,list4_4352_currency_low3,currency,3.5637,3,47.57,8,,4,40,1,2,41,42,43,44,3200,11200,list4_4352_currency_low3
781,run5,4,11331,low1,list4_11331_moor_low1,moor,3.3004,1,26.33,4,weird word,3,30,1,2,31,32,33,34,3250,11250,list4_11331_moor_low1
782,run5,4,8680,low3,list4_8680_hyena_low3,hyena,3.1552,3,8,5,,4,40,1,2,41,42,43,44,3250,11250,list4_8680_hyena_low3
783,run5,4,17816,high1,list4_17816_throne_high1,throne,3.9373,1,38.6,6,,1,10,1,2,11,12,13,14,3400,11400,list4_17816_throne_high1
784,run5,4,15179,low3,list4_15179_salami_low3,salami,3.3525,3,34.6,6,,4,40,1,2,41,42,43,44,3250,11250,list4_15179_salami_low3
785,run5,4,17737,high3,list4_17737_theatre_high3,theatre,4.0575,3,48.33,7,"can keep this one (Canadian spelling) or ""theater"" (American spelling), but not both",2,20,1,2,21,22,23,24,3350,11350,list4_17737_theatre_high3
786,run5,4,6027,high3,list4_6027_example_high3,example,4.476,3,39.17,7,,2,20,1,2,21,22,23,24,3200,11200,list4_6027_example_high3
787,run5,4,1414,low3,list4_1414_beginner_low3,beginner,3.2918,3,66.29,8,,4,40,1,2,41,42,43,44,3250,11250,list4_1414_beginner_low3
788,run5,4,93,low3,list4_93_admission_low3,admission,3.5519,3,71,9,,4,40,1,2,41,42,43,44,3300,11300,list4_93_admission_low3
789,run5,4,11094,high1,list4_11094_mint_high1,mint,3.7359,1,32.67,4,,1,10,1,2,11,12,13,14,3450,11450,list4_11094_mint_high1
790,run5,4,13053,high1,list4_13053_pike_high1,pike,3.6629,1,15.67,4,,1,10,1,2,11,12,13,14,3400,11400,list4_13053_pike_high1
791,run5,4,17102,low3,list4_17102_subpoena_low3,subpoena,3.3487,3,30.71,8,,4,40,1,2,41,42,43,44,3200,11200,list4_17102_subpoena_low3
792,run5,4,18806,low3,list4_18806_vibration_low3,vibration,3.2003,3,107.63,9,,4,40,1,2,41,42,43,44,3450,11450,list4_18806_vibration_low3
793,run5,4,17388,low1,list4_17388_sync_low1,sync,3.5197,1,0.67,4,,3,30,1,2,31,32,33,34,3350,11350,list4_17388_sync_low1
794,run5,4,8966,low3,list4_8966_injection_low3,injection,3.6182,3,115.75,9,negative connotation,4,40,1,2,41,42,43,44,3250,11250,list4_8966_injection_low3
795,run5,4,5072,high3,list4_5072_disposal_high3,disposal,3.6915,3,56.71,8,,2,20,1,2,21,22,23,24,3400,11400,list4_5072_disposal_high3
796,run5,4,9531,high1,list4_9531_kit_high1,kit,4.2466,1,7,3,,1,10,1,2,11,12,13,14,3300,11300,list4_9531_kit_high1
797,run5,4,9547,low1,list4_9547_knack_low1,knack,3.399,1,25.5,5,,3,30,1,2,31,32,33,34,3450,11450,list4_9547_knack_low1
798,run5,4,14462,low3,list4_14462_referee_low3,referee,3.5567,3,75.5,7,,4,40,1,2,41,42,43,44,3350,11350,list4_14462_referee_low3
799,run5,4,17298,high3,list4_17298_suspicion_high3,suspicion,3.8647,3,66.38,9,,2,20,1,2,21,22,23,24,3500,11500,list4_17298_suspicion_high3
800,run5,4,11869,low1,list4_11869_norm_low1,norm,3.5248,1,20.33,4,,3,30,1,2,31,32,33,34,3200,11200,list4_11869_norm_low1
801,run1,5,2979,low3,list5_2979_challenger_low3,challenger,3.1839,3,42.44,10,,4,40,1,2,41,42,43,44,3500,11500,list5_2979_challenger_low3
802,run1,5,18725,low1,list5_18725_vein_low1,vein,3.5567,1,13,4,,3,30,1,2,31,32,33,34,3400,11400,list5_18725_vein_low1
803,run1,5,3104,high1,list5_3104_chess_high1,chess,3.8728,1,28.5,5,,1,10,1,2,11,12,13,14,3300,11300,list5_3104_chess_high1
804,run1,5,7716,low1,list5_7716_groove_low1,groove,3.6202,1,41.6,6,,3,30,1,2,31,32,33,34,3500,11500,list5_7716_groove_low1
805,run1,5,2845,low3,list5_2845_cathedral_low3,cathedral,3.5729,3,37.5,9,,4,40,1,2,41,42,43,44,3200,11200,list5_2845_cathedral_low3
806,run1,5,11471,high1,list5_11471_mud_high1,mud,4.1709,1,3.5,3,,1,10,1,2,11,12,13,14,3200,11200,list5_11471_mud_high1
807,run1,5,5591,low3,list5_5591_ecstasy_low3,ecstasy,3.504,3,33.67,7,,4,40,1,2,41,42,43,44,3300,11300,list5_5591_ecstasy_low3
808,run1,5,1286,low1,list5_1286_batch_low1,batch,3.6202,1,45,5,,3,30,1,2,31,32,33,34,3200,11200,list5_1286_batch_low1
809,run1,5,4260,low1,list5_4260_crunch_low1,crunch,3.5471,1,39.8,6,,3,30,1,2,31,32,33,34,3350,11350,list5_4260_crunch_low1
810,run1,5,17935,high1,list5_17935_toad_high1,toad,3.7557,1,22.67,4,,1,10,1,2,11,12,13,14,3450,11450,list5_17935_toad_high1
811,run1,5,7301,high3,list5_7301_gentleman_high3,gentleman,4.6214,3,28.38,9,,2,20,1,2,21,22,23,24,3400,11400,list5_7301_gentleman_high3
812,run1,5,7048,high3,list5_7048_fugitive_high3,fugitive,3.7151,3,64.71,8,,2,20,1,2,21,22,23,24,3500,11500,list5_7048_fugitive_high3
813,run1,5,6879,low3,list5_6879_formation_low3,formation,3.6015,3,124.5,9,,4,40,1,2,41,42,43,44,3350,11350,list5_6879_formation_low3
814,run1,5,9237,high1,list5_9237_jazz_high1,jazz,4.0765,1,6.67,4,,1,10,1,2,11,12,13,14,3350,11350,list5_9237_jazz_high1
815,run1,5,6049,high3,list5_6049_excitement_high3,excitement,4.0905,3,56.67,10,,2,20,1,2,21,22,23,24,3350,11350,list5_6049_excitement_high3
816,run1,5,2643,high3,list5_2643_capital_high3,capital,4.1041,3,51,7,,2,20,1,2,21,22,23,24,3350,11350,list5_2643_capital_high3
817,run1,5,10308,high3,list5_10308_loyalty_high3,loyalty,4.0671,3,27.67,7,,2,20,1,2,21,22,23,24,3200,11200,list5_10308_loyalty_high3
818,run1,5,97,high3,list5_97_adoption_high3,adoption,3.672,3,78.57,8,,2,20,1,2,21,22,23,24,3350,11350,list5_97_adoption_high3
819,run1,5,808,high3,list5_808_assignment_high3,assignment,4.2523,3,41.78,10,,2,20,1,2,21,22,23,24,3300,11300,list5_808_assignment_high3
820,run1,5,10919,low3,list5_10919_meteor_low3,meteor,3.5495,3,34.2,6,,4,40,1,2,41,42,43,44,3500,11500,list5_10919_meteor_low3
821,run1,5,2817,low3,list5_2817_catalog_low3,catalog,3.4679,3,43.17,7,,4,40,1,2,41,42,43,44,3350,11350,list5_2817_catalog_low3
822,run1,5,4499,high1,list5_4499_dash_high1,dash,3.7818,1,27,4,,1,10,1,2,11,12,13,14,3500,11500,list5_4499_dash_high1
823,run1,5,13196,high1,list5_13196_plant_high1,plant,4.4407,1,43.5,5,,1,10,1,2,11,12,13,14,3300,11300,list5_13196_plant_high1
824,run1,5,15941,low1,list5_15941_shrine_low1,shrine,3.4737,1,90,6,,3,30,1,2,31,32,33,34,3200,11200,list5_15941_shrine_low1
825,run1,5,8475,low1,list5_8475_hoof_low1,hoof,3.2412,1,27.67,4,,3,30,1,2,31,32,33,34,3300,11300,list5_8475_hoof_low1
826,run1,5,3814,low3,list5_3814_continent_low3,continent,3.566,3,115.5,9,,4,40,1,2,41,42,43,44,3500,11500,list5_3814_continent_low3
827,run1,5,13817,low3,list5_13817_proportion_low3,proportion,3.438,3,134.67,10,,4,40,1,2,41,42,43,44,3200,11200,list5_13817_proportion_low3
828,run1,5,11708,low1,list5_11708_nerd_low1,nerd,3.5197,1,15.67,4,,3,30,1,2,31,32,33,34,3350,11350,list5_11708_nerd_low1
829,run1,5,9619,high1,list5_9619_lack_high1,lack,4.249,1,33.33,4,,1,10,1,2,11,12,13,14,3250,11250,list5_9619_lack_high1
830,run1,5,2096,low1,list5_2096_brew_low1,brew,3.4024,1,13,4,,3,30,1,2,31,32,33,34,3500,11500,list5_2096_brew_low1
831,run1,5,12683,low3,list5_12683_patio_low3,patio,3.4189,3,30,5,,4,40,1,2,41,42,43,44,3300,11300,list5_12683_patio_low3
832,run1,5,12118,high3,list5_12118_opening_high3,opening,4.5843,3,268.83,7,,2,20,1,2,21,22,23,24,3200,11200,list5_12118_opening_high3
833,run1,5,11015,low3,list5_11015_militia_low3,militia,3.3563,3,35.17,7,,4,40,1,2,41,42,43,44,3400,11400,list5_11015_militia_low3
834,run1,5,18988,low1,list5_18988_wage_low1,wage,3.496,1,20.67,4,,3,30,1,2,31,32,33,34,3300,11300,list5_18988_wage_low1
835,run1,5,5616,low1,list5_5616_eel_low1,eel,3.1611,1,1.5,3,,3,30,1,2,31,32,33,34,3350,11350,list5_5616_eel_low1
836,run1,5,10043,high1,list5_10043_limb_high1,limb,3.6702,1,15,4,,1,10,1,2,11,12,13,14,3200,11200,list5_10043_limb_high1
837,run1,5,16496,high1,list5_16496_spark_high1,spark,3.7983,1,34.75,5,,1,10,1,2,11,12,13,14,3400,11400,list5_16496_spark_high1
838,run1,5,7746,high1,list5_7746_growth_high1,growth,3.8103,1,37.8,6,,1,10,1,2,11,12,13,14,3250,11250,list5_7746_growth_high1
839,run1,5,18822,high3,list5_18822_video_high3,video,4.6153,3,23,5,,2,20,1,2,21,22,23,24,3400,11400,list5_18822_video_high3
840,run1,5,14523,high3,list5_14523_rehearsal_high3,rehearsal,4.0953,3,56.13,9,,2,20,1,2,21,22,23,24,3350,11350,list5_14523_rehearsal_high3
841,run2,5,810,high3,list5_810_assistant_high3,assistant,4.5077,3,57.13,9,,2,20,1,2,21,22,23,24,3500,11500,list5_810_assistant_high3
842,run2,5,10103,high1,list5_10103_lip_high1,lip,4.0314,1,7.5,3,,1,10,1,2,11,12,13,14,3450,11450,list5_10103_lip_high1
843,run2,5,17834,high1,list5_17834_thumb_high1,thumb,4.0729,1,14.75,5,,1,10,1,2,11,12,13,14,3300,11300,list5_17834_thumb_high1
844,run2,5,15182,high3,list5_15182_salary_high3,salary,4.0314,3,50.8,6,,2,20,1,2,21,22,23,24,3350,11350,list5_15182_salary_high3
845,run2,5,13435,low3,list5_13435_popsicle_low3,popsicle,3.2109,3,35.14,8,,4,40,1,2,41,42,43,44,3300,11300,list5_13435_popsicle_low3
846,run2,5,18609,low1,list5_18609_urn_low1,urn,3.2918,1,1,3,negative connotation,3,30,1,2,31,32,33,34,3350,11350,list5_18609_urn_low1
847,run2,5,13350,high3,list5_13350_policy_high3,policy,4.4314,3,40.2,6,,2,20,1,2,21,22,23,24,3450,11450,list5_13350_policy_high3
848,run2,5,2105,high1,list5_2105_brick_high1,brick,4.0078,1,43.5,5,,1,10,1,2,11,12,13,14,3450,11450,list5_2105_brick_high1
849,run2,5,19487,high1,list5_19487_wrist_high1,wrist,4.0145,1,35.75,5,,1,10,1,2,11,12,13,14,3300,11300,list5_19487_wrist_high1
850,run2,5,11159,low1,list5_11159_mist_low1,mist,3.5519,1,25.33,4,,3,30,1,2,31,32,33,34,3450,11450,list5_11159_mist_low1
851,run2,5,6495,low3,list5_6495_filmmaker_low3,filmmaker,3.313,3,29,9,weird compound word,4,40,1,2,41,42,43,44,3200,11200,list5_6495_filmmaker_low3
852,run2,5,357,high3,list5_357_ambition_high3,ambition,3.7296,3,82.29,8,,2,20,1,2,21,22,23,24,3500,11500,list5_357_ambition_high3
853,run2,5,4128,high3,list5_4128_creation_high3,creation,3.7846,3,118.57,8,,2,20,1,2,21,22,23,24,3350,11350,list5_4128_creation_high3
854,run2,5,15339,high1,list5_15339_scam_high1,scam,3.7888,1,8,4,,1,10,1,2,11,12,13,14,3350,11350,list5_15339_scam_high1
855,run2,5,10582,low3,list5_10582_manuscript_low3,manuscript,3.4317,3,33.67,10,,4,40,1,2,41,42,43,44,3500,11500,list5_10582_manuscript_low3
856,run2,5,17005,low1,list5_17005_stride_low1,stride,3.3253,1,53,6,,3,30,1,2,31,32,33,34,3400,11400,list5_17005_stride_low1
857,run2,5,5879,high3,list5_5879_episode_high3,episode,4.0898,3,23.17,7,,2,20,1,2,21,22,23,24,3450,11450,list5_5879_episode_high3
858,run2,5,9063,low3,list5_9063_intercom_low3,intercom,3.3253,3,59,8,,4,40,1,2,41,42,43,44,3300,11300,list5_9063_intercom_low3
859,run2,5,8885,low3,list5_8885_indictment_low3,indictment,3.3956,3,70.22,10,,4,40,1,2,41,42,43,44,3200,11200,list5_8885_indictment_low3
860,run2,5,12157,low3,list5_12157_oracle_low3,oracle,3.3525,3,66.2,6,,4,40,1,2,41,42,43,44,3400,11400,list5_12157_oracle_low3
861,run2,5,531,low3,list5_531_antidote_low3,antidote,3.6382,3,44,8,,4,40,1,2,41,42,43,44,3500,11500,list5_531_antidote_low3
862,run2,5,14258,high1,list5_14258_rank_high1,rank,3.9293,1,32.33,4,,1,10,1,2,11,12,13,14,3350,11350,list5_14258_rank_high1
863,run2,5,16484,low1,list5_16484_spade_low1,spade,3.3674,1,28.5,5,,3,30,1,2,31,32,33,34,3450,11450,list5_16484_spade_low1
864,run2,5,14775,low3,list5_14775_revolver_low3,revolver,3.4441,3,82.43,8,,4,40,1,2,41,42,43,44,3300,11300,list5_14775_revolver_low3
865,run2,5,16411,high1,list5_16411_song_high1,song,4.9712,1,27.33,4,,1,10,1,2,11,12,13,14,3250,11250,list5_16411_song_high1
866,run2,5,13526,low3,list5_13526_pottery_low3,pottery,3.2696,3,111,7,,4,40,1,2,41,42,43,44,3200,11200,list5_13526_pottery_low3
867,run2,5,43,high3,list5_43_accounting_high3,accounting,3.6554,3,175.33,10,,2,20,1,2,21,22,23,24,3450,11450,list5_43_accounting_high3
868,run2,5,6584,high1,list5_6584_fist_high1,fist,3.867,1,24.33,4,,1,10,1,2,11,12,13,14,3350,11350,list5_6584_fist_high1
869,run2,5,8494,low1,list5_8494_hoot_low1,hoot,3.4189,1,32.67,4,,3,30,1,2,31,32,33,34,3300,11300,list5_8494_hoot_low1
870,run2,5,16489,low1,list5_16489_span_low1,span,3.3004,1,11.67,4,,3,30,1,2,31,32,33,34,3500,11500,list5_16489_span_low1
871,run2,5,10211,high1,list5_10211_lodge_high1,lodge,3.8259,1,28,5,,1,10,1,2,11,12,13,14,3350,11350,list5_10211_lodge_high1
872,run2,5,9059,high3,list5_9059_intention_high3,intention,4.04,3,137.25,9,,2,20,1,2,21,22,23,24,3450,11450,list5_9059_intention_high3
873,run2,5,595,low3,list5_595_appendix_low3,appendix,3.4189,3,34.14,8,,4,40,1,2,41,42,43,44,3250,11250,list5_595_appendix_low3
874,run2,5,19095,low1,list5_19095_wasp_low1,wasp,3.1611,1,24.33,4,,3,30,1,2,31,32,33,34,3200,11200,list5_19095_wasp_low1
875,run2,5,4285,low1,list5_4285_cub_low1,cub,3.3253,1,6.5,3,,3,30,1,2,31,32,33,34,3400,11400,list5_4285_cub_low1
876,run2,5,6079,high3,list5_6079_exhibit_high3,exhibit,3.8818,3,16.5,7,,2,20,1,2,21,22,23,24,3250,11250,list5_6079_exhibit_high3
877,run2,5,18224,low1,list5_18224_trend_low1,trend,3.3212,1,33,5,,3,30,1,2,31,32,33,34,3450,11450,list5_18224_trend_low1
878,run2,5,2029,high1,list5_2029_brake_high1,brake,3.7776,1,38.5,5,,1,10,1,2,11,12,13,14,3450,11450,list5_2029_brake_high1
879,run2,5,16201,low1,list5_16201_slime_low1,slime,3.4441,1,27.25,5,,3,30,1,2,31,32,33,34,3200,11200,list5_16201_slime_low1
880,run2,5,4644,high3,list5_4644_defendant_high3,defendant,4.2485,3,71.88,9,,2,20,1,2,21,22,23,24,3250,11250,list5_4644_defendant_high3
881,run3,5,5751,high3,list5_5751_employment_high3,employment,3.728,3,45,10,,2,20,1,2,21,22,23,24,3500,11500,list5_5751_employment_high3
882,run3,5,9706,high1,list5_9706_lap_high1,lap,4.1294,1,10,3,,1,10,1,2,11,12,13,14,3200,11200,list5_9706_lap_high1
883,run3,5,18932,low1,list5_18932_vogue_low1,vogue,3.371,1,11.75,5,,3,30,1,2,31,32,33,34,3250,11250,list5_18932_vogue_low1
884,run3,5,15623,low3,list5_15623_seminar_low3,seminar,3.6303,3,38.83,7,,4,40,1,2,41,42,43,44,3200,11200,list5_15623_seminar_low3
885,run3,5,12003,low3,list5_12003_obstacle_low3,obstacle,3.4157,3,44.57,8,,4,40,1,2,41,42,43,44,3450,11450,list5_12003_obstacle_low3
