numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
14870	49347	positives	9	9	9	9	9	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	75.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
15998	53981	rep	263	263	173	239	165	5.1569	2.4216	2.0625	2.2405	Noun	256	1	3.7134	1	4	3	8	1	high	high1	1	10	1	2	11	12	13	14	
4346	14378	corps	555	555	267	138	89	10.8824	2.7451	3.1831	2.4281	Noun	551	1	4.0369	1	45.25	5	6	1	high	high1	1	10	1	2	11	12	13	14	
2544	8336	bulb	200	200	148	193	142	3.9216	2.3032	1.7644	2.1732	Noun	200	1	3.595	1	15.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	
17054	57728	selves	62	62	52	61	51	1.2157	1.7993	0.61993	1.7243	Noun	62	1	3.0912	1	110	6	2	1	low	low1	3	30	1	2	31	32	33	34	
11737	39401	mastery	29	29	26	28	26	0.56863	1.4771	0.30997	1.4314	Noun	29	1	2.769	3	129.5	7	2	1	low	low3	4	40	1	2	41	42	43	44	
21332	73541	worlds	453	453	298	419	286	8.8824	2.6571	3.5527	2.4757	Noun	483	1	3.9489	1	36.4	6	0	1	high	high1	1	10	1	2	11	12	13	14	
11355	38196	lumberman	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	37.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18027	61124	spas	10	10	10	10	10	0.19608	1.0414	0.11922	1.0414	Noun	10	1	2.3332	1	8	4	4	1	low	low1	3	30	1	2	31	32	33	34	
9111	30296	heroics	34	34	32	34	32	0.66667	1.5441	0.3815	1.5185	Noun	34	1	2.8359	3	40	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1480	4695	banishment	10	10	9	7	7	0.19608	1.0414	0.1073	1	Noun	10	1	2.3332	3	47.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
19940	67751	trimester	43	43	36	43	36	0.84314	1.6435	0.42918	1.5682	Noun	43	1	2.9353	3	83.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18777	63994	suppressor	9	9	3	8	3	0.17647	1	0.035765	0.60206	Noun	9	1	2.2918	3	32.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
2363	7736	breads	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	1	52.8	6	5	1	low	low1	3	30	1	2	31	32	33	34	
6772	23014	exponent	4	4	4	3	3	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	63.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9870	33262	ingestion	15	15	14	14	13	0.29412	1.2041	0.16691	1.1761	Noun	15	1	2.496	3	120.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5224	17324	dependence	21	21	21	20	20	0.41176	1.3424	0.25036	1.3424	Noun	21	1	2.6343	3	64.33	10	1	1	low	low3	4	40	1	2	41	42	43	44	
13509	45054	outages	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	112.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9812	33043	inertia	31	31	24	28	22	0.60784	1.5051	0.28612	1.3979	Noun	31	1	2.797	3	37.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
11172	37647	loaves	28	28	23	27	23	0.54902	1.4624	0.2742	1.3802	Noun	28	1	2.7542	1	102.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	
13207	44148	observance	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	48.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
8849	29515	harlequin	17	17	11	2	2	0.33333	1.2553	0.13114	1.0792	Noun	17	1	2.5471	3	31.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
20264	69265	unemploy	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	24.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5226	17328	dependents	11	11	11	11	11	0.21569	1.0792	0.13114	1.0792	Noun	11	1	2.371	3	67.56	10	1	1	low	low3	4	40	1	2	41	42	43	44	
670	2146	anchovy	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	16.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1139	3649	athletics	32	32	20	24	16	0.62745	1.5185	0.23844	1.3222	Noun	32	1	2.8103	3	61.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17765	60235	snails	113	113	43	79	34	2.2157	2.0569	0.51264	1.6435	Noun	113	1	3.3487	1	37	6	1	1	low	low1	3	30	1	2	31	32	33	34	
7368	24925	floors	407	407	300	398	295	7.9804	2.6107	3.5765	2.4786	Noun	407	1	3.9025	1	62.6	6	2	1	high	high1	1	10	1	2	11	12	13	14	
6328	21251	emission	25	25	20	23	19	0.4902	1.415	0.23844	1.3222	Noun	25	1	2.7068	3	51.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
16643	56418	sandwiches	490	490	331	456	313	9.6078	2.6911	3.9461	2.5211	Noun	490	1	3.9829	3	58.78	10	1	1	high	high3	2	20	1	2	21	22	23	24	
