numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
3200	10192	caves	202	202	116	192	111	3.9608	2.3075	1.3829	2.0682	Noun	202	1	3.5993	1	89.25	5	12	1	low	low1	3	30	1	2	31	32	33	34	
19086	64999	tapestry	36	36	27	34	26	0.70588	1.5682	0.32189	1.4472	Noun	36	1	2.86	3	43.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4690	15510	crusader	57	57	46	47	41	1.1176	1.7634	0.5484	1.6721	Noun	57	1	3.0553	3	62.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
11786	39570	maxima	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	22.4	6	1	1	low	low3	4	40	1	2	41	42	43	44	
6780	23055	expressway	49	49	41	33	28	0.96078	1.699	0.48879	1.6232	Noun	49	1	2.9908	3	39	10	0	1	low	low3	4	40	1	2	41	42	43	44	
8094	27270	gills	61	61	46	54	43	1.1961	1.7924	0.5484	1.6721	Noun	61	1	3.0842	1	47.5	5	10	1	low	low1	3	30	1	2	31	32	33	34	
15997	53965	reorder	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	107.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
10106	34285	irishman	7	7	6	0	0	0.13725	0.90309	0.071531	0.8451	Noun	7	1	2.1949	3	33.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4153	13553	connector	8	8	7	8	7	0.15686	0.95424	0.083453	0.90309	Noun	8	1	2.2461	3	67.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
9992	33690	insurgents	30	30	19	28	18	0.58824	1.4914	0.22651	1.301	Noun	30	1	2.7832	3	62.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
2912	9388	canvases	24	24	17	24	17	0.47059	1.3979	0.20267	1.2553	Noun	24	1	2.6898	3	108.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
14181	47313	peridot	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	41.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
208	759	adjuster	20	20	17	19	16	0.39216	1.3222	0.20267	1.2553	Noun	20	1	2.6141	3	77.86	8	1	1	low	low3	4	40	1	2	41	42	43	44	
7192	24416	fireside	20	20	16	20	16	0.39216	1.3222	0.19075	1.2304	Noun	19	1	2.6141	3	51.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
3526	11208	chivalry	61	61	46	54	43	1.1961	1.7924	0.5484	1.6721	Noun	61	1	3.0842	3	35.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4833	15912	cutlery	18	18	18	17	17	0.35294	1.2788	0.21459	1.2788	Noun	18	1	2.5706	3	97.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
20220	68761	unbutton	38	38	28	28	20	0.7451	1.5911	0.33381	1.4624	Noun	38	1	2.8829	3	39.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5627	19050	distiller	3	3	1	0	0	0.058824	0.60206	0.011922	0.30103	Noun	3	1	1.8939	3	86.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
20129	68300	tuxedos	33	33	27	27	22	0.64706	1.5315	0.32189	1.4472	Noun	33	1	2.8233	3	10.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
3920	12520	collages	3	3	2	3	2	0.058824	0.60206	0.023844	0.47712	Noun	3	1	1.8939	3	131.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
9790	32911	indigents	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	72.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18968	64667	tabletop	5	5	4	5	4	0.098039	0.77815	0.047687	0.69897	Noun	5	1	2.07	3	24.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18546	63111	studs	50	50	39	47	37	0.98039	1.7076	0.46495	1.6021	Noun	50	1	2.9994	1	40.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	
15170	50521	projectile	43	43	38	42	37	0.84314	1.6435	0.45303	1.5911	Noun	43	1	2.9353	3	104	10	1	1	low	low3	4	40	1	2	41	42	43	44	
13729	46020	palmistry	5	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	5	1	2.07	3	41.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
