numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
15856	53246	referral	28	28	26	28	26	0.54902	1.4624	0.30997	1.4314	Noun	28	1	2.7542	3	86.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
19138	65169	taxicabs	9	9	9	7	7	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	16.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13752	46088	paneling	9	9	7	9	7	0.17647	1	0.083453	0.90309	Noun	9	1	2.2918	3	305.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16973	57459	seas	223	223	174	188	150	4.3725	2.3502	2.0744	2.243	Noun	223	1	3.6421	1	30.33	4	9	1	low	low1	3	30	1	2	31	32	33	34	
8598	28805	gulls	53	53	24	42	22	1.0392	1.7324	0.28612	1.3979	Noun	53	1	3.0242	1	48	5	8	1	low	low1	3	30	1	2	31	32	33	34	
10093	34243	iodide	9	9	7	9	7	0.17647	1	0.083453	0.90309	Noun	9	1	2.2918	3	22.2	6	1	1	low	low3	4	40	1	2	41	42	43	44	
18317	62240	steadiness	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	51.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14842	49262	portables	9	9	9	9	9	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	90.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
3129	10001	catapult	31	31	22	28	20	0.60784	1.5051	0.26228	1.3617	Noun	31	1	2.797	3	31.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
19744	67030	toughs	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	34	6	3	1	low	low1	3	30	1	2	31	32	33	34	
108	444	accuser	15	15	12	15	12	0.29412	1.2041	0.14306	1.1139	Noun	15	1	2.496	3	80.5	7	2	1	low	low3	4	40	1	2	41	42	43	44	
10719	36322	lanolin	3	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	37	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1536	4891	barns	21	21	21	20	20	0.41176	1.3424	0.25036	1.3424	Noun	21	1	2.6343	1	47.25	5	7	1	low	low1	3	30	1	2	31	32	33	34	
1679	5356	bedridden	17	17	17	13	13	0.33333	1.2553	0.20267	1.2553	Noun	17	1	2.5471	3	36.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
