numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
3204	10202	cavities	41	41	36	38	35	0.80392	1.6232	0.42918	1.5682	Noun	41	1	2.9151	3	151	8	0	1	low	low3	4	40	1	2	41	42	43	44	
7103	24124	fiddlers	4	4	4	3	3	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	90.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6994	23812	federals	6	6	5	3	3	0.11765	0.8451	0.059609	0.77815	Noun	6	1	2.1369	3	59.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18010	61052	spaghetti	302	302	194	250	175	5.9216	2.4814	2.3128	2.29	Noun	304	1	3.7733	3	21.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	
9837	33142	infielder	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	56.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
8380	28099	grandbaby	10	10	9	10	9	0.19608	1.0414	0.1073	1	Noun	10	1	2.3332	3	25.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
1610	5110	batteries	405	405	261	366	246	7.9412	2.6085	3.1116	2.4183	Noun	405	1	3.9004	3	132.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	
14103	47059	penalties	47	47	45	45	43	0.92157	1.6812	0.53648	1.6628	Noun	47	1	2.9731	3	121.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10827	36611	layperson	7	7	4	7	4	0.13725	0.90309	0.047687	0.69897	Noun	7	1	2.1949	3	53.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10116	34312	ironwood	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	31.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
