numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	
11199	11198	mockery	41191	94	76	92	75	1.8431	1.9777	0.90606	1.8865	Noun	94	1	3.2696	3	101.17	7	1	1	low	
2520	2519	caliber	9045	139	110	138	109	2.7255	2.1461	1.3114	2.0453	Noun	139	1	3.438	3	95.83	7	0	1	low	
17379	17378	symphony	64532	181	136	110	86	3.549	2.2601	1.6214	2.1367	Noun	180	0.99448	3.5519	3	28.29	8	0	1	low	
729	728	arrogance	3206	144	128	136	123	2.8235	2.1614	1.526	2.1106	Noun	144	1	3.4532	3	38.88	9	0	1	low	
10119	10118	listener	37496	72	71	72	71	1.4118	1.8633	0.84645	1.8573	Noun	72	1	3.1552	3	100.43	8	1	1	low	
12950	12949	pharmacist	47677	78	43	68	41	1.5294	1.8976	0.51264	1.6435	Noun	76	0.98701	3.1895	3	30.56	10	0	1	low	
319	318	alphabet	1715	127	87	89	77	2.4902	2.1072	1.0372	1.9445	Noun	126	1	3.399	3	16.43	8	0	1	low	
6139	6138	extinction	23111	76	65	71	63	1.4902	1.8865	0.77492	1.8195	Noun	76	1	3.1783	3	122	10	0	1	low	
9055	9054	intellect	33717	109	98	109	98	2.1373	2.0414	1.1683	1.9956	Noun	109	1	3.3332	3	64.75	9	0	1	low	
8775	8774	imbecile	32165	147	109	130	97	2.8824	2.1703	1.2995	2.0414	Noun	109	0.75172	3.4621	3	41	8	0	1	low	
13541	13540	poverty	49554	221	166	204	153	4.3333	2.3464	1.979	2.2227	Noun	221	1	3.6382	3	47	7	0	1	low	
13592	13591	predator	49744	134	102	122	94	2.6275	2.1303	1.216	2.0128	Noun	132	1	3.4222	3	65.57	8	0	1	low	
6431	6430	fiasco	24077	83	70	82	69	1.6275	1.9243	0.83453	1.8513	Noun	84	1	3.2161	3	23	6	0	1	low	
15707	15706	sesame	58060	78	70	45	40	1.5294	1.8976	0.83453	1.8513	Noun	45	0.57692	3.1895	3	28.4	6	0	1	low	
12899	12898	persuasion	47518	100	88	89	82	1.9608	2.0043	1.0491	1.9494	Noun	100	1	3.2962	3	84.33	10	0	1	low	
9063	9062	intercom	33797	107	69	84	59	2.098	2.0334	0.8226	1.8451	Noun	107	1	3.3253	3	59	8	0	1	low	
9118	9117	inventor	34156	117	83	114	82	2.2941	2.0719	0.98951	1.9243	Noun	117	1	3.3637	3	61.57	8	1	1	low	
5976	5975	etiquette	22370	96	85	94	85	1.8824	1.9868	1.0134	1.9345	Noun	98	1	3.2786	3	25.13	9	0	1	low	
18521	18520	underpants	69070	150	102	130	92	2.9412	2.179	1.216	2.0128	Noun	143	0.95333	3.4708	3	70.44	10	0	1	low	
2674	2673	caravan	9532	74	45	68	42	1.451	1.8751	0.53648	1.6628	Noun	74	1	3.1669	3	64.33	7	0	1	low	
13737	13736	processing	50345	193	154	168	136	3.7843	2.2878	1.836	2.1903	Noun	119	0.61658	3.5796	3	172.22	10	1	1	low	
11643	11642	nausea	42681	110	89	93	78	2.1569	2.0453	1.061	1.9542	Noun	110	1	3.3372	3	36.8	6	0	1	low	
11561	11560	mutation	42339	88	52	85	50	1.7255	1.9494	0.61993	1.7243	Noun	86	0.98851	3.2412	3	93.71	8	0	1	low	
8268	8267	hernia	30286	91	72	89	70	1.7843	1.9638	0.85837	1.8633	Noun	91	1	3.2556	3	28.8	6	0	1	low	
5755	5754	emptiness	21344	92	79	91	78	1.8039	1.9685	0.94182	1.9031	Noun	92	1	3.2603	3	82.63	9	0	1	low	
6369	6368	fellowship	23889	150	83	127	73	2.9412	2.179	0.98951	1.9243	Noun	150	1	3.4708	3	22.44	10	0	1	low	
5032	5031	discretion	18601	187	161	173	153	3.6667	2.2742	1.9194	2.2095	Noun	188	1	3.566	3	131.44	10	0	1	low	
3990	3989	councilman	14586	72	35	44	26	1.4118	1.8633	0.41726	1.5563	Noun	53	0.73611	3.1552	3	46.44	10	0	1	low	
4858	4857	devotion	17866	211	182	205	177	4.1373	2.3263	2.1698	2.2625	Noun	211	1	3.6182	3	98.29	8	1	1	low	
5205	5204	donation	19466	179	137	173	134	3.5098	2.2553	1.6333	2.1399	Noun	179	1	3.5471	3	103	8	0	1	low	
406	405	amusement	2029	191	146	178	142	3.7451	2.2833	1.7406	2.1673	Noun	191	1	3.5751	3	52.75	9	0	1	low	
816	815	assurance	3528	104	87	96	82	2.0392	2.0212	1.0372	1.9445	Noun	104	1	3.313	3	48.75	9	0	1	low	
1239	1238	barricade	4942	75	50	68	47	1.4706	1.8808	0.59609	1.7076	Noun	52	0.69333	3.1726	3	53	9	0	1	low	
11080	11079	minivan	40768	81	52	81	52	1.5882	1.9138	0.61993	1.7243	Noun	74	0.925	3.2056	3	37	7	0	1	low	
970	969	awareness	4117	115	94	107	88	2.2549	2.0645	1.1206	1.9777	Noun	115	1	3.3563	3	79	9	0	1	low	
13650	13649	pretender	50077	94	37	54	35	1.8431	1.9777	0.44111	1.5798	Noun	91	0.96809	3.2696	3	79.13	9	1	1	low	
4204	4203	crocodile	15300	115	70	100	55	2.2549	2.0645	0.83453	1.8513	Noun	113	0.98261	3.3563	3	46.75	9	0	1	low	
10683	10682	massacre	39357	202	140	155	117	3.9608	2.3075	1.6691	2.1492	Noun	163	0.815	3.5993	3	35.86	8	0	1	low	
12894	12893	persona	47474	76	58	73	55	1.4902	1.8865	0.69146	1.7709	Noun	76	1	3.1783	3	49.5	7	1	1	low	
10234	10233	lollipop	37808	91	61	65	47	1.7843	1.9638	0.72723	1.7924	Noun	89	1	3.2556	3	35.71	8	0	1	low	
277	276	allegiance	1596	159	128	133	106	3.1176	2.2041	1.526	2.1106	Noun	161	1	3.496	3	36.33	10	0	1	low	
18033	18032	tornado	66909	130	76	106	66	2.549	2.1173	0.90606	1.8865	Noun	120	0.92308	3.4091	3	37.17	7	0	1	low	
4725	4724	density	17271	73	65	71	64	1.4314	1.8692	0.77492	1.8195	Noun	73	1	3.1611	3	75	7	1	1	low	
3636	3635	commotion	12883	106	95	100	91	2.0784	2.0294	1.1326	1.9823	Noun	106	1	3.3212	3	128.25	9	0	1	low	
13580	13579	precedent	49687	127	103	126	102	2.4902	2.1072	1.2279	2.017	Noun	127	1	3.399	3	70.63	9	0	1	low	
16364	16363	sodium	60594	126	80	87	59	2.4706	2.1038	0.95374	1.9085	Noun	126	1	3.3956	3	25.8	6	1	1	low	
12609	12608	particle	46498	91	55	84	52	1.7843	1.9638	0.6557	1.7482	Noun	91	1	3.2556	3	71.29	8	0	1	low	
1491	1490	betrayal	5865	216	191	201	178	4.2353	2.3365	2.2771	2.2833	Noun	217	1	3.6283	3	44.29	8	0	1	low	
425	424	anarchy	2112	103	71	71	62	2.0196	2.017	0.84645	1.8573	Noun	103	1	3.3089	3	30.33	7	0	1	low	
33	32	acceptance	327	161	140	150	134	3.1569	2.2095	1.6691	2.1492	Noun	162	1	3.5013	3	42.22	10	0	1	low	
616	615	apprentice	2814	99	64	85	52	1.9412	2	0.76299	1.8129	Noun	99	1	3.2918	3	88.44	10	0	1	low	
5492	5491	duration	20329	81	75	74	69	1.5882	1.9138	0.89413	1.8808	Noun	81	1	3.2056	3	95.86	8	0	1	low	
9003	9002	inquiry	33460	178	134	177	133	3.4902	2.2529	1.5975	2.1303	Noun	178	1	3.5447	3	37.17	7	1	1	low	
3639	3638	communion	12904	106	66	61	45	2.0784	2.0294	0.78684	1.8261	Noun	106	1	3.3212	3	100.25	9	0	1	low	
13620	13619	premium	49887	88	71	75	63	1.7255	1.9494	0.84645	1.8573	Noun	50	0.56818	3.2412	3	51.33	7	0	1	low	
6172	6171	eyewitness	23247	202	129	177	118	3.9608	2.3075	1.5379	2.1139	Noun	202	1	3.5993	3	34.67	10	0	1	low	
4912	4911	dictator	18050	108	72	98	72	2.1176	2.0374	0.85837	1.8633	Noun	108	1	3.3293	3	50.14	8	0	1	low	
10742	10741	maverick	39554	134	32	24	22	2.6275	2.1303	0.3815	1.5185	Noun	120	0.89552	3.4222	3	75.14	8	0	1	low	
14574	14573	removal	53873	105	94	98	88	2.0588	2.0253	1.1206	1.9777	Noun	105	1	3.3171	3	58.83	7	0	1	low	
8213	8212	helium	30071	73	48	58	43	1.4314	1.8692	0.57225	1.6902	Noun	73	1	3.1611	3	34.4	6	0	1	low	
2839	2838	caterer	10052	106	79	103	79	2.0784	2.0294	0.94182	1.9031	Noun	106	1	3.3212	3	121.67	7	1	1	low	
15368	15367	scenery	56872	193	161	187	157	3.7843	2.2878	1.9194	2.2095	Noun	193	1	3.5796	3	88.83	7	0	1	low	
364	363	amendment	1884	209	115	83	52	4.098	2.3222	1.371	2.0645	Noun	209	1	3.6141	3	44.88	9	0	1	low	
18194	18193	treachery	67527	96	72	85	67	1.8824	1.9868	0.85837	1.8633	Noun	97	1	3.2786	3	63.13	9	0	1	low	
11567	11566	mutiny	42361	126	74	116	70	2.4706	2.1038	0.88221	1.8751	Noun	126	1	3.3956	3	75	6	0	1	low	
17390	17389	syndicate	64577	102	66	83	62	2	2.0128	0.78684	1.8261	Noun	102	1	3.3047	3	49.38	9	0	1	low	
13199	13198	plantation	48494	170	81	150	74	3.3333	2.233	0.96567	1.9138	Noun	168	1	3.5248	3	138.22	10	0	1	low	
7478	7477	godmother	27732	82	49	72	44	1.6078	1.9191	0.58417	1.699	Noun	83	1	3.2109	3	30.38	9	0	1	low	
10534	10533	maneuver	38871	143	113	135	110	2.8039	2.1584	1.3472	2.0569	Noun	87	0.61702	3.4502	3	64.86	8	0	1	low	
14360	14359	reasoning	52617	93	79	92	78	1.8235	1.9731	0.94182	1.9031	Noun	84	0.90323	3.265	3	234.13	9	1	1	low	
2594	2593	canister	9299	73	35	73	35	1.4314	1.8692	0.41726	1.5563	Noun	73	1	3.1611	3	110.43	8	1	1	low	
5892	5891	equation	22047	178	127	173	124	3.4902	2.2529	1.5141	2.1072	Noun	177	1	3.5447	3	83.43	8	0	1	low	
6113	6112	explorer	23003	97	63	58	45	1.902	1.9912	0.75107	1.8062	Noun	97	1	3.2831	3	83.43	8	2	1	low	
11916	11915	novelty	43829	85	72	80	67	1.6667	1.9345	0.85837	1.8633	Noun	85	1	3.2263	3	27	7	0	1	low	
18396	18395	turbulence	68196	99	71	88	65	1.9412	2	0.84645	1.8573	Noun	99	1	3.2918	3	38.67	10	0	1	low	
14715	14714	retainer	54581	108	87	108	87	2.1176	2.0374	1.0372	1.9445	Noun	108	1	3.3293	3	108.29	8	2	1	low	
9716	9715	larceny	36362	113	87	104	83	2.2157	2.0569	1.0372	1.9445	Noun	112	0.99115	3.3487	3	61.5	7	0	1	low	
8938	8937	informant	33209	213	96	204	94	4.1765	2.3304	1.1445	1.9868	Noun	213	1	3.6222	3	65.63	9	0	1	low	
8910	8909	infantry	33092	144	85	129	76	2.8235	2.1614	1.0134	1.9345	Noun	144	1	3.4532	3	53	8	0	1	low	
12342	12341	oversight	45601	74	68	64	63	1.451	1.8751	0.81068	1.8388	Noun	66	0.89189	3.1669	3	29.88	9	1	1	low	
14396	14395	recital	52808	150	75	148	73	2.9412	2.179	0.89413	1.8808	Noun	150	1	3.4708	3	68.67	7	0	1	low	
8703	8702	hypocrite	31827	166	137	154	127	3.2549	2.2227	1.6333	2.1399	Noun	162	0.99387	3.5146	3	63.38	9	0	1	low	
4706	4705	democrat	17145	86	63	12	12	1.6863	1.9395	0.75107	1.8062	Noun	86	1	3.2314	3	37.29	8	0	1	low	
13908	13907	publishing	51087	194	134	161	115	3.8039	2.29	1.5975	2.1303	Noun	134	0.69072	3.5819	3	130	10	0	1	low	
14534	14533	relation	53664	210	165	204	161	4.1176	2.3243	1.9671	2.2201	Noun	171	0.81043	3.6161	3	122.86	8	0	1	low	
11971	11970	oasis	44038	98	66	75	51	1.9216	1.9956	0.78684	1.8261	Noun	96	1	3.2875	3	15	5	2	1	low	
8966	8965	injection	33356	211	148	206	146	4.1373	2.3263	1.7644	2.1732	Noun	211	1	3.6182	3	115.75	9	1	1	low	
4352	4351	currency	15806	186	146	174	139	3.6471	2.2718	1.7406	2.1673	Noun	186	1	3.5637	3	47.57	8	0	1	low	
9681	9680	landlady	36274	106	77	104	75	2.0784	2.0294	0.91798	1.8921	Noun	106	1	3.3212	3	48.14	8	0	1	low	
3778	3777	consensus	13614	83	48	68	48	1.6275	1.9243	0.57225	1.6902	Noun	83	1	3.2161	3	79.88	9	0	1	low	
1620	1619	bitterness	6301	72	68	71	67	1.4118	1.8633	0.81068	1.8388	Noun	72	1	3.1552	3	51.33	10	0	1	low	
9082	9081	internship	33907	152	74	148	74	2.9804	2.1847	0.88221	1.8751	Noun	150	1	3.4765	3	60.22	10	0	1	low	
5780	5779	endeavor	21479	76	67	67	62	1.4902	1.8865	0.79876	1.8325	Noun	54	0.71053	3.1783	3	30.86	8	0	1	low	
4026	4025	courier	14718	168	98	138	85	3.2941	2.2279	1.1683	1.9956	Noun	155	0.92262	3.5197	3	147	7	0	1	low	
1414	1413	beginner	5460	99	82	76	65	1.9412	2	0.97759	1.9191	Noun	98	1	3.2918	3	66.29	8	0	1	low	
17707	17706	testament	65692	120	100	63	56	2.3529	2.0828	1.1922	2.0043	Noun	120	1	3.3746	3	72.13	9	0	1	low	
9147	9146	ironing	34304	75	60	74	59	1.4706	1.8808	0.71531	1.7853	Noun	40	0.53333	3.1726	3	288.17	7	1	1	low	
3678	3677	composer	13078	127	73	116	71	2.4902	2.1072	0.87029	1.8692	Noun	127	1	3.399	3	89.14	8	2	1	low	
6141	6140	extraction	23136	126	91	118	87	2.4706	2.1038	1.0849	1.9638	Noun	125	0.99206	3.3956	3	123.11	10	0	1	low	
4943	4942	dilemma	18203	133	114	123	107	2.6078	2.1271	1.3591	2.0607	Noun	134	1	3.4189	3	27.5	7	0	1	low	
4072	4071	coworkers	14818	73	64	70	62	1.4314	1.8692	0.76299	1.8129	Noun	73	1	3.1611	3	75.88	9	0	1	low	
3700	3699	conception	13199	106	90	87	81	2.0784	2.0294	1.073	1.959	Noun	106	1	3.3212	3	147.22	10	0	1	low	
4625	4624	deduction	16744	87	68	87	68	1.7059	1.9445	0.81068	1.8388	Noun	88	1	3.2363	3	112.75	9	2	1	low	
10919	10918	meteor	40250	180	68	163	62	3.5294	2.2577	0.81068	1.8388	Noun	179	0.99444	3.5495	3	34.2	6	0	1	low	
3569	3568	coloring	12644	92	76	88	73	1.8039	1.9685	0.90606	1.8865	Noun	70	0.76087	3.2603	3	307.57	8	0	1	low	
17468	17467	talisman	64832	74	27	73	27	1.451	1.8751	0.32189	1.4472	Noun	74	1	3.1669	3	42	8	0	1	low	
10567	10566	manpower	38996	105	96	102	94	2.0588	2.0253	1.1445	1.9868	Noun	105	1	3.3171	3	63	8	0	1	low	
11688	11687	negligence	42872	91	69	88	67	1.7843	1.9638	0.8226	1.8451	Noun	91	1	3.2556	3	43.44	10	0	1	low	
14367	14366	rebellion	52669	130	106	115	95	2.549	2.1173	1.2637	2.0294	Noun	129	1	3.4091	3	102.5	9	0	1	low	
8851	8850	incision	32688	121	95	119	94	2.3725	2.0864	1.1326	1.9823	Noun	119	1	3.3782	3	75.14	8	0	1	low	
4060	4059	cowardice	14795	91	60	81	55	1.7843	1.9638	0.71531	1.7853	Noun	91	1	3.2556	3	59.63	9	0	1	low	
4691	4690	delusion	17086	138	101	133	98	2.7059	2.143	1.2041	2.0086	Noun	137	1	3.4348	3	72.43	8	0	1	low	
18365	18364	tuition	68106	206	140	191	131	4.0392	2.316	1.6691	2.1492	Noun	205	1	3.6078	3	68.17	7	0	1	low	
10329	10328	lullaby	38182	88	66	67	56	1.7255	1.9494	0.78684	1.8261	Noun	88	1	3.2412	3	38	7	0	1	low	
12042	12041	offender	44343	140	101	134	97	2.7451	2.1492	1.2041	2.0086	Noun	135	1	3.4411	3	66.71	8	1	1	low	
13607	13606	prejudice	49850	163	132	144	122	3.1961	2.2148	1.5737	2.1239	Noun	146	0.89571	3.5067	3	50.75	9	0	1	low	
12683	12682	patio	46685	133	108	125	103	2.6078	2.1271	1.2876	2.0374	Noun	132	0.99248	3.4189	3	30	5	1	1	low	
3676	3675	component	13070	81	65	78	63	1.5882	1.9138	0.77492	1.8195	Noun	81	1	3.2056	3	98	9	0	1	low	
677	676	arena	3024	185	116	154	95	3.6275	2.2695	1.3829	2.0682	Noun	156	0.84324	3.5613	3	21.5	5	0	1	low	
3534	3533	collector	12557	220	166	202	158	4.3137	2.3444	1.979	2.2227	Noun	220	1	3.6362	3	70	9	0	1	low	
5605	5604	editing	20690	108	72	98	67	2.1176	2.0374	0.85837	1.8633	Noun	79	0.73148	3.3293	3	288.33	7	1	1	low	
17889	17888	timetable	66431	82	68	80	66	1.6078	1.9191	0.81068	1.8388	Noun	82	1	3.2109	3	44.38	9	0	1	low	
18806	18805	vibration	71221	80	57	77	56	1.5686	1.9085	0.67954	1.7634	Noun	80	1	3.2003	3	107.63	9	0	1	low	
8753	8752	ignition	32045	212	129	185	106	4.1569	2.3284	1.5379	2.1139	Noun	212	1	3.6202	3	81.71	8	0	1	low	
7185	7184	gardener	26684	214	141	208	135	4.1961	2.3324	1.681	2.1523	Noun	214	1	3.6243	3	91.14	8	0	1	low	
515	514	antenna	2425	122	81	113	78	2.3922	2.0899	0.96567	1.9138	Noun	122	1	3.3817	3	27	7	0	1	low	
15148	15147	safari	56119	106	70	83	61	2.0784	2.0294	0.83453	1.8513	Noun	104	1	3.3212	3	23.4	6	0	1	low	
6504	6503	finale	24288	125	87	115	78	2.451	2.1004	1.0372	1.9445	Noun	124	1	3.3922	3	73.2	6	1	1	low	
15040	15039	royalty	55766	200	133	154	120	3.9216	2.3032	1.5856	2.1271	Noun	200	1	3.595	3	28.33	7	2	1	low	
4291	4290	cubicle	15603	131	62	123	60	2.5686	2.1206	0.73915	1.7993	Noun	130	0.99237	3.4124	3	42.33	7	1	1	low	
12116	12115	opener	44616	173	103	170	103	3.3922	2.2405	1.2279	2.017	Noun	173	1	3.5324	3	107.6	6	1	1	low	
11318	11317	monument	41552	117	97	93	76	2.2941	2.0719	1.1564	1.9912	Noun	117	1	3.3637	3	59.14	8	0	1	low	
5793	5792	enema	21547	72	52	65	50	1.4118	1.8633	0.61993	1.7243	Noun	72	1	3.1552	3	9.75	5	1	1	low	
14431	14430	redemption	53085	112	91	89	77	2.1961	2.0531	1.0849	1.9638	Noun	112	1	3.3449	3	129.33	10	0	1	low	
3711	3710	concierge	13228	73	50	66	48	1.4314	1.8692	0.59609	1.7076	Noun	73	1	3.1611	3	67.88	9	0	1	low	
709	708	armory	3136	95	57	73	48	1.8627	1.9823	0.67954	1.7634	Noun	63	0.66316	3.2741	3	31.4	6	0	1	low	
3786	3785	constable	13703	144	67	73	46	2.8235	2.1614	0.79876	1.8325	Noun	114	0.78621	3.4532	3	87.75	9	0	1	low	
8680	8679	hyena	31714	72	37	64	35	1.4118	1.8633	0.44111	1.5798	Noun	70	0.97222	3.1552	3	8	5	0	1	low	
4991	4990	diplomat	18335	109	79	99	77	2.1373	2.0414	0.94182	1.9031	Noun	109	1	3.3332	3	33.86	8	1	1	low	
2614	2613	canopy	9353	86	50	83	49	1.6863	1.9395	0.59609	1.7076	Noun	86	1	3.2314	3	46.8	6	0	1	low	
8756	8755	ignorance	32055	184	160	164	145	3.6078	2.2672	1.9075	2.2068	Noun	184	1	3.559	3	48.13	9	0	1	low	
6513	6512	financing	24307	85	72	82	69	1.6667	1.9345	0.85837	1.8633	Noun	51	0.60714	3.2263	3	194.5	9	0	1	low	
18940	18939	volcano	71619	170	108	161	101	3.3333	2.233	1.2876	2.0374	Noun	169	1	3.5248	3	26.83	7	0	1	low	
7896	7895	habitat	29005	114	74	90	65	2.2353	2.0607	0.88221	1.8751	Noun	114	1	3.3525	3	28.5	7	0	1	low	
10551	10550	manicure	38923	101	90	98	88	1.9804	2.0086	1.073	1.959	Noun	101	1	3.3004	3	50.14	8	0	1	low	
3668	3667	completion	13040	79	71	76	70	1.549	1.9031	0.84645	1.8573	Noun	79	1	3.1949	3	146.44	10	1	1	low	
12082	12081	olympics	44496	217	131	6	6	4.2549	2.3385	1.5618	2.1206	Noun	218	1	3.6303	3	21.71	8	0	1	low	
4881	4880	dialogue	17959	208	149	179	137	4.0784	2.3201	1.7763	2.1761	Noun	208	1	3.612	3	32.86	8	0	1	low	
12141	12140	oppression	44690	76	63	75	63	1.4902	1.8865	0.75107	1.8062	Noun	76	1	3.1783	3	92.11	10	0	1	low	
2051	2050	bravery	7691	147	118	135	111	2.8824	2.1703	1.4068	2.0755	Noun	147	1	3.4621	3	109.33	7	1	1	low	
13578	13577	precaution	49680	174	156	173	155	3.4118	2.243	1.8598	2.1959	Noun	176	1	3.5349	3	122.11	10	0	1	low	
3245	3244	cinnamon	11545	152	100	121	91	2.9804	2.1847	1.1922	2.0043	Noun	152	1	3.4765	3	32.29	8	0	1	low	
14445	14444	reduction	53153	88	75	83	71	1.7255	1.9494	0.89413	1.8808	Noun	88	1	3.2412	3	124	9	2	1	low	
2845	2844	cathedral	10070	190	99	118	72	3.7255	2.281	1.1803	2	Noun	190	1	3.5729	3	37.5	9	0	1	low	
12864	12863	performer	47288	123	100	121	99	2.4118	2.0934	1.1922	2.0043	Noun	123	1	3.3853	3	49.38	9	1	1	low	
