"","X","Word","Unnamed","FREQcount","CDcount","FREQlow","Cdlow","SUBLTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","CMUSylls"
"16266",16265,"smirks",60126,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",2,0.666666666666667,"Noun.Verb","2.1",1.89389413347242,1
"16267",16266,"smit",60127,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,1
"16268",16267,"smock",60144,25,22,25,22,0.490196078431373,1.41497334797082,0.262279446828803,1.36172783601759,"Noun",25,1,"Noun","25",2.70680749011528,1
"16269",16268,"smog",60146,55,46,49,41,1.07843137254902,1.7481880270062,0.548402479732952,1.67209785793572,"Noun",50,0.909090909090909,"Noun.Verb.Name","50.4.1",3.04002216915066,1
"16274",16273,"smudge",60196,51,43,50,42,1,1.7160033436348,0.512637100619933,1.64345267648619,"Noun",36,0.705882352941177,"Noun.Verb","36.15",3.00783748577926,1
"16278",16277,"smut",60213,70,43,68,42,1.37254901960784,1.85125834871908,0.512637100619933,1.64345267648619,"Noun",62,0.885714285714286,"Noun.Verb","62.8",3.14309249086354,1
"16279",16278,"snack",60218,466,348,427,326,9.13725490196078,2.66931688056611,4.14878397711016,2.54282542695918,"Noun",442,0.946466809421842,"Noun.Verb","442.25",3.96115102271057,1
"16280",16279,"snacks",60221,173,140,156,131,3.3921568627451,2.2405492482826,1.6690510252742,2.14921911265538,"Noun",164,0.947976878612717,"Noun.Verb","164.9",3.53238339042706,1
"16283",16282,"snags",60233,12,11,10,10,0.235294117647059,1.11394335230684,0.131139723414402,1.07918124604762,"Noun",8,0.666666666666667,"Noun.Verb","8.4",2.4057774944513,1
"16284",16283,"snail",60234,90,54,82,49,1.76470588235294,1.95904139232109,0.643776824034335,1.74036268949424,"Noun",89,0.988888888888889,"Noun.Name","89.1",3.25087553446555,1
"16285",16284,"snails",60235,113,43,79,34,2.2156862745098,2.05690485133647,0.512637100619933,1.64345267648619,"Noun",113,1,"Noun","113",3.34873899348093,1
"16286",16285,"snake",60237,1140,526,834,455,22.3529411764706,3.05728564441821,6.27086313781593,2.72181061521255,"Noun",1099,0.969135802469136,"Noun.Verb.Name","1099.24.11",4.34911978656267,1
"16289",16288,"snakes",60245,518,236,440,222,10.156862745098,2.71516735784846,2.8135431568908,2.3747483460101,"Noun",515,0.996131528046422,"Noun.Verb","515.2",4.00700149999292,1
"16290",16289,"snapdragon",60251,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16294",16293,"snare",60266,39,31,35,29,0.764705882352941,1.60205999132796,0.369575584167859,1.50514997831991,"Noun",26,0.666666666666667,"Noun.Verb","26.13",2.89389413347242,1
"16295",16294,"snares",60268,9,8,9,8,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Noun",9,1,"Noun","9",2.29183414214446,1
"16296",16295,"snarl",60271,27,22,24,20,0.529411764705882,1.44715803134222,0.262279446828803,1.36172783601759,"Noun",17,0.62962962962963,"Noun.Verb","17.10",2.73899217348668,1
"16297",16296,"snarls",60275,17,14,15,12,0.333333333333333,1.25527250510331,0.16690510252742,1.17609125905568,"Noun",14,0.823529411764706,"Noun.Verb","14.3",2.54710664724777,1
"16302",16301,"snee",60296,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"16303",16302,"sneer",60297,38,33,33,29,0.745098039215686,1.5910646070265,0.393419170243205,1.53147891704226,"Noun",20,0.526315789473684,"Noun.Verb.Name","20.17.1",2.88289874917096,1
"16309",16308,"snipe",60341,18,16,18,16,0.352941176470588,1.27875360095283,0.190748688602766,1.23044892137827,"Noun",10,0.555555555555556,"Noun.Verb","10.8",2.57058774309729,1
"16314",16313,"snips",60354,6,6,5,5,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",4,0.666666666666667,"Noun.Verb","4.2",2.13693218215872,1
"16315",16314,"snitch",60356,161,110,142,100,3.15686274509804,2.20951501454263,1.31139723414402,2.04532297878666,"Noun",110,0.683229813664596,"Noun.Verb.Name","110.49.2",3.50134915668709,1
"16316",16315,"snob",60367,111,86,103,82,2.17647058823529,2.04921802267018,1.02527420123987,1.93951925261862,"Noun",94,0.862385321100917,"Noun.Verb.Name","94.12.3",3.34105216481464,1
"16317",16316,"snobbery",60369,10,9,9,8,0.196078431372549,1.04139268515823,0.107296137339056,1,"Noun",10,1,"Noun","10",2.33322682730268,3
"16318",16317,"snobs",60373,26,25,23,22,0.509803921568627,1.43136376415899,0.298044825941822,1.41497334797082,"Noun",25,0.961538461538462,"Noun.Verb","25.1",2.72319790630345,1
"16320",16319,"snort",60415,59,55,55,51,1.15686274509804,1.77815125038364,0.655698617072008,1.7481880270062,"Noun",30,0.508474576271186,"Noun.Verb","30.29",3.0699853925281,1
"16321",16320,"snot",60420,108,89,99,86,2.11764705882353,2.03742649794062,1.06103958035289,1.95424250943932,"Noun",76,0.723809523809524,"Noun.Verb.Name","76.28.1",3.32926064008508,1
"16322",16321,"snout",60425,43,37,39,36,0.843137254901961,1.64345267648619,0.441106342393896,1.57978359661681,"Noun",37,0.86046511627907,"Noun.Verb.Name","37.3.3",2.93528681863065,1
"16323",16322,"snow",60427,1599,773,1255,675,31.3529411764706,3.20411998265592,9.21554601812113,2.88874096068289,"Noun",1172,0.733876017532874,"Noun.Name.Verb","1172.330.95",4.49595412480038,1
"16334",16333,"snowmobile",60460,15,9,14,8,0.294117647058824,1.20411998265592,0.107296137339056,1,"Noun",14,0.933333333333333,"Noun.Name","14.1",2.49595412480038,3
"16339",16338,"snub",60474,20,16,18,15,0.392156862745098,1.32221929473392,0.190748688602766,1.23044892137827,"Noun",11,0.55,"Noun.Verb","11.9",2.61405343687838,1
"16340",16339,"soap",60506,775,515,693,486,15.1960784313725,2.88986172125819,6.13972341440153,2.71264970162721,"Noun",752,0.972833117723157,"Noun.Verb","752.21",4.18169586340265,1
"16342",16341,"soaps",60510,52,43,50,42,1.01960784313725,1.72427586960079,0.512637100619933,1.64345267648619,"Noun",51,0.980769230769231,"Noun.Verb","51.1",3.01611001174525,1
"16343",16342,"sob",60519,77,75,57,56,1.50980392156863,1.89209460269048,0.894134477825465,1.88081359228079,"Noun",57,0.74025974025974,"Noun.Verb","57.20",3.18392874483494,1
"16345",16344,"sobriquet",60531,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16348",16347,"socialists",60547,9,8,8,7,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Noun",9,1,"Noun","9",2.29183414214446,3
"16349",16348,"socialite",60548,22,20,19,17,0.431372549019608,1.36172783601759,0.238435860753457,1.32221929473392,"Noun",21,0.954545454545455,"Noun.Name","21.1",2.65356197816205,3
"16350",16349,"socialites",60549,5,4,5,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,3
"16356",16355,"sock",60575,458,302,383,276,8.98039215686275,2.66181268553726,3.60038149737721,2.4814426285023,"Noun",336,0.733624454148472,"Noun.Verb.Name","336.118.4",3.95364682768172,1
"16359",16358,"socks",60583,932,546,864,529,18.2745098039216,2.9698816437465,6.50929899856938,2.73798732633343,"Noun",931,0.998927038626609,"Noun.Name","931.1",4.26171578589096,1
"16361",16360,"sod",60588,94,73,65,53,1.84313725490196,1.97772360528885,0.870290891750119,1.86923171973098,"Noun",47,0.505376344086022,"Noun.Verb.Name","47.40.6",3.26955774743331,1
"16364",16363,"sodium",60594,126,80,87,59,2.47058823529412,2.10380372095596,0.953743443013829,1.90848501887865,"Noun",126,1,"Noun","126",3.39563786310042,3
"16365",16364,"sodomy",60602,19,18,13,12,0.372549019607843,1.30102999566398,0.214592274678112,1.27875360095283,"Noun",18,0.947368421052632,"Noun.Name","18.1",2.59286413780844,3
"16371",16370,"softener",60617,23,18,23,18,0.450980392156863,1.38021124171161,0.214592274678112,1.27875360095283,"Noun",23,1,"Noun","23",2.67204538385607,3
"16375",16374,"soil",60638,397,291,383,282,7.7843137254902,2.59988307207369,3.4692417739628,2.46538285144842,"Noun",357,0.899244332493703,"Noun.Verb.Name","357.37.3",3.89171721421815,1
"16378",16377,"sojourner",60646,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"16383",16382,"soles",60682,47,40,46,39,0.92156862745098,1.68124123737559,0.476871721506915,1.61278385671974,"Noun",47,1,"Noun","47",2.97307537952005,1
"16391",16390,"solitaire",60709,59,34,38,27,1.15686274509804,1.77815125038364,0.405340963280877,1.54406804435028,"Noun",49,0.830508474576271,"Noun.Name","49.10",3.0699853925281,3
"16392",16391,"solitude",60712,102,91,91,81,2,2.01283722470517,1.08488316642823,1.96378782734556,"Noun",98,0.97029702970297,"Noun.Name","98.3",3.30467136684963,3
"16394",16393,"soloist",60717,10,9,10,9,0.196078431372549,1.04139268515823,0.107296137339056,1,"Noun",10,1,"Noun","10",2.33322682730268,3
"16395",16394,"soloists",60718,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16398",16397,"solution",60725,807,636,788,628,15.8235294117647,2.90741136077459,7.58226037195994,2.80413943233535,"Noun",808,1,"Noun","808",4.19924550291905,3
"16399",16398,"solutions",60726,76,61,65,56,1.49019607843137,1.88649072517248,0.727229375298045,1.79239168949825,"Noun",76,1,"Noun","76",3.17832486731694,3
"16400",16399,"solvency",60730,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,3
"16405",16404,"sombrero",60743,14,14,11,11,0.274509803921569,1.17609125905568,0.16690510252742,1.17609125905568,"Noun",11,0.785714285714286,"Noun.Name","11.3",2.46792540120014,3
"16406",16405,"somersault",60755,25,16,23,14,0.490196078431373,1.41497334797082,0.190748688602766,1.23044892137827,"Noun",19,0.76,"Noun.Verb","19.6",2.70680749011528,3
"16407",16406,"son",60775,20949,5145,18329,4838,410.764705882353,4.32118402730231,61.3376251788269,3.71146978187433,"Noun",20864,0.999520935134617,"Noun.Name","20864.10",5.61301816944677,1
"16409",16408,"sonata",60780,32,25,13,12,0.627450980392157,1.51851393987789,0.298044825941822,1.41497334797082,"Noun",16,0.5,"Noun.Name","16.16",2.81034808202235,3
"16410",16409,"sonatas",60781,4,3,3,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Noun",4,1,"Noun","4",1.99080414648048,3
"16411",16410,"song",60785,4778,1946,4447,1867,93.6862745098039,3.67933703052079,23.1998092513114,3.28936595152003,"Noun",4735,0.993495593789341,"Noun.Name","4735.31",4.97117117266525,1
"16414",16413,"songs",60789,1132,615,1088,598,22.1960784313725,3.0542299098634,7.33190271816881,2.78958071216443,"Noun",1133,1,"Noun","1133",4.34606405200786,1
"16415",16414,"songwriter",60793,50,32,49,32,0.980392156862745,1.70757017609794,0.381497377205532,1.51851393987789,"Noun",48,0.979591836734694,"Noun.Name","48.1",2.9994043182424,3
"16419",16418,"sonogram",60805,14,12,13,12,0.274509803921569,1.17609125905568,0.143061516452074,1.11394335230684,"Noun",12,0.857142857142857,"Noun.Verb","12.2",2.46792540120014,3
"16420",16419,"sons",60807,921,615,803,557,18.0588235294118,2.96473092105363,7.33190271816881,2.78958071216443,"Noun",927,1,"Noun","927",4.25656506319809,1
"16421",16420,"soot",60821,55,35,44,31,1.07843137254902,1.7481880270062,0.41726275631855,1.55630250076729,"Noun",55,1,"Noun","55",3.04002216915066,1
"16422",16421,"soothsayer",60830,6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",6,1,"Noun","6",2.13693218215872,3
"16423",16422,"sop",60835,14,13,5,5,0.274509803921569,1.17609125905568,0.154983309489747,1.14612803567824,"Noun",7,0.5,"Noun.Verb.Name","7.4.3",2.46792540120014,1
"16426",16425,"soprano",60854,135,57,43,37,2.64705882352941,2.13353890837022,0.679542203147353,1.76342799356294,"Noun",123,0.911111111111111,"Noun.Name.Adjective","123.8.4",3.42537305051468,3
"16427",16426,"sopranos",60855,14,9,4,3,0.274509803921569,1.17609125905568,0.107296137339056,1,"Noun",14,1,"Noun","14",2.46792540120014,3
"16429",16428,"sorcerer",60862,87,39,75,36,1.70588235294118,1.94448267215017,0.464949928469242,1.60205999132796,"Noun",79,0.908045977011494,"Noun.Adjective.Name","79.6.2",3.23631681429463,3
"16430",16429,"sorcerers",60863,20,18,20,18,0.392156862745098,1.32221929473392,0.214592274678112,1.27875360095283,"Noun",20,1,"Noun","20",2.61405343687838,3
"16431",16430,"sorcery",60866,33,22,30,21,0.647058823529412,1.53147891704226,0.262279446828803,1.36172783601759,"Noun",33,1,"Noun","33",2.82331305918672,3
"16432",16431,"sores",60877,60,41,40,39,1.17647058823529,1.78532983501077,0.488793514544588,1.6232492903979,"Noun",59,1,"Noun","59",3.07716397715523,1
"16442",16441,"sorts",60901,488,423,488,423,9.56862745098039,2.68930885912362,5.04291845493562,2.62736585659273,"Noun",476,0.97741273100616,"Noun.Verb","476.11",3.98114300126808,1
"16443",16442,"soss",60905,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"16444",16443,"sot",60906,13,12,13,12,0.254901960784314,1.14612803567824,0.143061516452074,1.11394335230684,"Noun",12,1,"Noun","12",2.4379621778227,1
"16446",16445,"souk",60918,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"16447",16446,"soul",60919,3925,2041,3768,1994,76.9607843137255,3.59395029526399,24.3323795898903,3.31005573775089,"Noun",3881,0.99055640632976,"Noun.Adjective.Name","3881.34.3",4.88578443740845,1
"16448",16447,"souls",60927,754,503,716,488,14.7843137254902,2.87794695162919,5.99666189794945,2.70243053644553,"Noun",751,1,"Noun","751",4.16978109377365,1
"16453",16452,"soup",60945,1285,763,1189,722,25.1960784313725,3.1092409685882,9.0963280877444,2.88309335857569,"Noun",1283,1,"Noun","1283",4.40107511073266,1
"16454",16453,"soups",60948,17,15,16,14,0.333333333333333,1.25527250510331,0.178826895565093,1.20411998265592,"Noun",20,1,"Noun","20",2.54710664724777,1
"16455",16454,"source",60953,1437,812,1131,777,28.1764705882353,3.15775888604686,9.68049594659037,2.91009054559407,"Noun",1435,0.998608211551844,"Noun.Verb","1435.2",4.44959302819132,1
"16457",16456,"sousaphone",60968,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"16459",16458,"south",60973,3288,1693,1411,961,64.4705882352941,3.51706387348265,20.1835956127802,3.22891340599469,"Noun",2810,0.856707317073171,"Noun.Name","2810.470",4.80889801562711,1
"16462",16461,"southerner",60982,11,9,1,1,0.215686274509804,1.07918124604762,0.107296137339056,1,"Noun",11,1,"Noun","11",2.37101538819208,3
"16464",16463,"souvenir",60996,240,202,221,186,4.70588235294118,2.38201704257487,2.40820219360992,2.30749603791321,"Noun",239,1,"Noun","239",3.67385118471933,3
"16465",16464,"souvenirs",60997,118,94,110,90,2.31372549019608,2.07554696139253,1.12064854554125,1.97772360528885,"Noun",118,1,"Noun","118",3.36738110353699,3
"16468",16467,"soviets",61004,90,43,1,1,1.76470588235294,1.95904139232109,0.512637100619933,1.64345267648619,"Noun",90,1,"Noun","90",3.25087553446555,3
"16470",16469,"sox",61012,178,68,10,5,3.49019607843137,2.25285303097989,0.810681926561755,1.83884909073726,"Noun",178,1,"Noun","178",3.54468717312435,1
"16473",16472,"spa",61018,239,139,213,130,4.68627450980392,2.38021124171161,1.65712923223653,2.14612803567824,"Noun",238,1,"Noun","238",3.67204538385607,1
"16474",16473,"space",61019,3369,1674,3073,1604,66.0588235294118,3.52762990087134,19.9570815450644,3.22401481137286,"Noun",3253,0.966716196136701,"Noun.Verb.Name","3253.101.11",4.8194640430158,1
"16484",16483,"spade",61046,118,57,55,38,2.31372549019608,2.07554696139253,0.679542203147353,1.76342799356294,"Noun",92,0.786324786324786,"Noun.Name","92.25",3.36738110353699,1
"16485",16484,"spades",61048,133,103,118,94,2.6078431372549,2.12710479836481,1.22794468288031,2.01703333929878,"Noun",133,1,"Noun","133",3.41893894050927,1
"16487",16486,"spaghetti",61052,302,194,250,175,5.92156862745098,2.4814426285023,2.31282784930854,2.29003461136252,"Noun",304,1,"Noun","304",3.77327677064677,3
"16488",16487,"spam",61058,59,41,16,7,1.15686274509804,1.77815125038364,0.488793514544588,1.6232492903979,"Noun",59,1,"Noun","59",3.0699853925281,1
"16489",16488,"span",61060,101,86,95,81,1.98039215686275,2.00860017176192,1.02527420123987,1.93951925261862,"Noun",74,0.74,"Noun.Verb","74.26",3.30043431390638,1
"16496",16495,"spark",61097,320,224,286,208,6.27450980392157,2.50650503240487,2.67048164043872,2.35218251811136,"Noun",252,0.794952681388013,"Noun.Verb","252.65",3.79833917454933,1
"16499",16498,"sparks",61110,256,110,94,77,5.01960784313725,2.40993312333129,1.31139723414402,2.04532297878666,"Noun",160,0.627450980392157,"Noun.Verb.Name","160.76.19",3.70176726547575,1
"16502",16501,"spas",61124,10,10,10,10,0.196078431372549,1.04139268515823,0.119217930376729,1.04139268515823,"Noun",10,1,"Noun","10",2.33322682730268,1
"16505",16504,"spate",61131,10,8,10,8,0.196078431372549,1.04139268515823,0.0953743443013829,0.954242509439325,"Noun",10,1,"Noun","10",2.33322682730268,1
"16506",16505,"spats",61134,39,13,17,10,0.764705882352941,1.60205999132796,0.154983309489747,1.14612803567824,"Noun",39,1,"Noun","39",2.89389413347242,1
"16509",16508,"spatula",61140,56,31,40,30,1.09803921568627,1.75587485567249,0.369575584167859,1.50514997831991,"Noun",36,0.642857142857143,"Noun.Adjective.Name","36.19.1",3.04770899781695,3
"16510",16509,"spawn",61144,93,56,68,54,1.82352941176471,1.9731278535997,0.667620410109681,1.75587485567249,"Noun",58,0.630434782608696,"Noun.Verb","58.34",3.26496199574416,1
"16514",16513,"spear",61161,232,108,173,98,4.54901960784314,2.36735592102602,1.28755364806867,2.03742649794062,"Noun",161,0.693965517241379,"Noun.Name.Verb","161.42.29",3.65919006317048,1
"16516",16515,"spears",61172,127,85,53,39,2.49019607843137,2.10720996964787,1.01335240820219,1.93449845124357,"Noun",114,0.904761904761905,"Noun.Verb.Name","114.8.4",3.39904411179233,1
"16517",16516,"spec",61173,44,42,39,37,0.862745098039216,1.65321251377534,0.50071530758226,1.63346845557959,"Noun",40,0.909090909090909,"Noun.Name","40.4",2.9450466559198,1
"16518",16517,"specialist",61182,264,220,240,203,5.17647058823529,2.42324587393681,2.62279446828803,2.34439227368511,"Noun",260,0.984848484848485,"Noun.Adjective","260.4",3.71508001608127,3
"16521",16520,"specialty",61195,272,240,261,231,5.33333333333333,2.43616264704076,2.86123032904149,2.38201704257487,"Noun",272,1,"Noun","272",3.72799678918522,3
"16523",16522,"specifics",61204,96,90,94,88,1.88235294117647,1.98677173426624,1.07296137339056,1.95904139232109,"Noun",96,1,"Noun","96",3.2786058764107,3
"16524",16523,"specimen",61209,242,175,234,171,4.74509803921569,2.38560627359831,2.08631378159275,2.24551266781415,"Noun",238,1,"Noun","238",3.67744041574277,3
"16525",16524,"specimens",61210,91,74,90,74,1.7843137254902,1.96378782734556,0.882212684787792,1.8750612633917,"Noun",89,1,"Noun","89",3.25562196949002,3
"16526",16525,"speck",61213,95,62,58,51,1.86274509803922,1.98227123303957,0.739151168335718,1.79934054945358,"Noun",90,0.947368421052632,"Noun.Name","90.5",3.27410537518403,1
"16527",16526,"specks",61217,14,13,12,12,0.274509803921569,1.17609125905568,0.154983309489747,1.14612803567824,"Noun",14,1,"Noun","14",2.46792540120014,1
"16528",16527,"specs",61218,106,76,88,71,2.07843137254902,2.02938377768521,0.906056270863138,1.88649072517248,"Noun",94,0.886792452830189,"Noun.Name","94.12",3.32121791982967,1
"16529",16528,"spectacle",61220,131,116,130,115,2.56862745098039,2.12057393120585,1.38292799237005,2.06818586174616,"Noun",131,1,"Noun","131",3.41240807335031,3
"16530",16529,"spectacles",61221,42,35,38,31,0.823529411764706,1.63346845557959,0.41726275631855,1.55630250076729,"Noun",42,1,"Noun","42",2.92530259772405,3
"16531",16530,"spectator",61227,46,39,36,32,0.901960784313726,1.67209785793572,0.464949928469242,1.60205999132796,"Noun",46,1,"Noun","46",2.96393200008018,3
"16532",16531,"spectators",61228,52,44,47,40,1.01960784313725,1.72427586960079,0.524558893657606,1.65321251377534,"Noun",52,1,"Noun","52",3.01611001174525,3
"16538",16537,"speech",61259,1940,1090,1823,1050,38.0392156862745,3.28802553538836,12.9947544110634,3.03782475058834,"Noun",1936,1,"Noun","1936",4.57985967753282,1
"16540",16539,"speed",61268,2104,1260,1824,1153,41.2549019607843,3.32325210017169,15.0214592274678,3.10071508657308,"Noun",1675,0.797999047165317,"Noun.Verb.Name","1675.416.8",4.61508624231615,1
"16545",16544,"speeds",61280,75,69,72,66,1.47058823529412,1.88081359228079,0.822603719599428,1.84509804001426,"Noun",43,0.581081081081081,"Noun.Verb","43.31",3.17264773442525,1
"16547",16546,"spell",61286,1869,884,1798,855,36.6470588235294,3.2718416065365,10.5388650453028,2.94694327069783,"Noun",1190,0.637044967880086,"Noun.Verb.Name","1190.677.1",4.56367574868096,1
"16552",16551,"spells",61298,295,213,283,209,5.7843137254902,2.47129171105894,2.53934191702432,2.33041377334919,"Noun",205,0.702054794520548,"Noun.Verb","205.87",3.7631258532034,1
"16555",16554,"sperm",61318,318,161,300,152,6.23529411764706,2.50379068305718,1.91940867906533,2.20951501454263,"Noun",320,1,"Noun","320",3.79562482520164,1
"16556",16555,"sperms",61326,4,4,3,3,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",4,1,"Noun","4",1.99080414648048,1
"16557",16556,"sphere",61335,126,47,74,39,2.47058823529412,2.10380372095596,0.560324272770625,1.68124123737559,"Noun",126,1,"Noun","126",3.39563786310042,1
"16558",16557,"spheres",61336,23,18,20,17,0.450980392156863,1.38021124171161,0.214592274678112,1.27875360095283,"Noun",23,1,"Noun","23",2.67204538385607,1
"16559",16558,"sphinx",61343,52,31,18,15,1.01960784313725,1.72427586960079,0.369575584167859,1.50514997831991,"Noun",52,1,"Noun","52",3.01611001174525,1
"16560",16559,"spice",61349,270,161,181,100,5.29411764705882,2.43296929087441,1.91940867906533,2.20951501454263,"Noun",233,0.862962962962963,"Noun.Verb.Name","233.35.2",3.72480343301887,1
"16563",16562,"spiderman",61362,33,23,0,0,0.647058823529412,1.53147891704226,0.274201239866476,1.38021124171161,"Noun",18,0.5625,"Noun.Name","18.14",2.82331305918672,3
"16565",16564,"spiel",61369,21,19,21,19,0.411764705882353,1.34242268082221,0.226514067715784,1.30102999566398,"Noun",21,1,"Noun","21",2.63425682296667,1
"16567",16566,"spies",61371,233,156,208,139,4.56862745098039,2.36921585741014,1.85979971387697,2.19589965240923,"Noun",223,0.957081545064378,"Noun.Verb","223.10",3.6610499995546,1
"16570",16569,"spikes",61383,72,59,63,54,1.41176470588235,1.86332286012046,0.703385789222699,1.77815125038364,"Noun",68,0.944444444444444,"Noun.Verb","68.4",3.15515700226492,1
"16572",16571,"spillover",61394,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"16577",16576,"spine",61407,293,241,288,237,5.74509803921569,2.46834733041216,2.87315212207916,2.38381536598043,"Noun",291,1,"Noun","291",3.76018147255662,1
"16578",16577,"spines",61410,16,16,16,16,0.313725490196078,1.23044892137827,0.190748688602766,1.23044892137827,"Noun",16,1,"Noun","16",2.52228306352273,1
"16585",16584,"spire",61435,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,1
"16586",16585,"spires",61436,21,7,5,5,0.411764705882353,1.34242268082221,0.0834525512637101,0.903089986991944,"Noun",20,0.952380952380952,"Noun.Name","20.1",2.63425682296667,1
"16592",16591,"splash",61478,215,170,179,151,4.2156862745098,2.33445375115093,2.02670481640439,2.23299611039215,"Noun",133,0.624413145539906,"Noun.Verb","133.80",3.62628789329539,1
"16593",16592,"spleen",61492,131,91,113,84,2.56862745098039,2.12057393120585,1.08488316642823,1.96378782734556,"Noun",131,1,"Noun","131",3.41240807335031,1
"16596",16595,"splint",61515,44,38,43,37,0.862745098039216,1.65321251377534,0.453028135431569,1.5910646070265,"Noun",36,0.818181818181818,"Noun.Verb","36.8",2.9450466559198,1
"16598",16597,"splints",61522,14,12,14,12,0.274509803921569,1.17609125905568,0.143061516452074,1.11394335230684,"Noun",14,1,"Noun","14",2.46792540120014,1
"16601",16600,"spoils",61547,105,93,89,81,2.05882352941176,2.02530586526477,1.10872675250358,1.9731278535997,"Noun",62,0.59047619047619,"Noun.Verb","62.43",3.31714000740923,1
"16602",16601,"spokes",61555,35,17,12,12,0.686274509803922,1.55630250076729,0.202670481640439,1.25527250510331,"Noun",22,0.647058823529412,"Noun.Name.Verb","22.8.4",2.84813664291175,1
"16605",16604,"sponge",61563,342,227,261,188,6.70588235294118,2.53529412004277,2.70624701955174,2.35793484700045,"Noun",239,0.698830409356725,"Noun.Verb","239.103",3.82712826218723,1
"16609",16608,"spook",61584,140,106,128,101,2.74509803921569,2.14921911265538,1.26371006199332,2.02938377768521,"Noun",69,0.492857142857143,"Noun.Verb.Name","69.65.6",3.44105325479984,1
"16610",16609,"spooks",61589,69,47,60,42,1.35294117647059,1.84509804001426,0.560324272770625,1.68124123737559,"Noun",55,0.797101449275362,"Noun.Verb","55.14",3.13693218215872,1
"16611",16610,"spool",61591,26,18,19,16,0.509803921568627,1.43136376415899,0.214592274678112,1.27875360095283,"Noun",20,0.769230769230769,"Noun.Name.Verb","20.4.2",2.72319790630345,1
"16612",16611,"spoon",61595,388,270,342,256,7.6078431372549,2.58994960132571,3.21888412017167,2.43296929087441,"Noun",360,0.925449871465296,"Noun.Verb.Name","360.25.4",3.88178374347017,1
"16615",16614,"spoons",61603,102,81,98,78,2,2.01283722470517,0.965665236051502,1.91381385238372,"Noun",100,0.99009900990099,"Noun.Verb","100.1",3.30467136684963,1
"16616",16615,"spoor",61605,8,7,7,6,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",7,0.875,"Noun.Name","7.1",2.24607665158378,1
"16617",16616,"spore",61608,7,6,7,6,0.137254901960784,0.903089986991944,0.0715307582260372,0.845098040014257,"Noun",7,1,"Noun","7",2.1949241291364,1
"16618",16617,"spores",61609,23,17,22,16,0.450980392156863,1.38021124171161,0.202670481640439,1.25527250510331,"Noun",19,0.826086956521739,"Noun.Verb","19.4",2.67204538385607,1
"16619",16618,"sport",61611,1015,665,939,643,19.9019607843137,3.0068937079479,7.92799237005246,2.8234742291703,"Noun",1015,0.996074582924436,"Noun.Verb","1015.4",4.29872785009236,1
"16620",16619,"sports",61618,1407,852,1165,754,27.5882352941176,3.14860265480609,10.1573676680973,2.93094903116752,"Noun",1388,0.987900355871886,"Noun.Verb","1388.17",4.44043679695055,1
